timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
577356.383198,113,1.0,0.465852928162,0.490491527981,577356.383198-0,-12.455104631871109,-8.542658173215699,352.22269861941504,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5090831770969771,0.005139624663814001,0.8607019827182707,,,,,,
577356.393839,113,1.0,0.46572432518,0.491931491428,577356.393839-0,-12.536646618763882,-9.022231311408333,352.2735144172472,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5089200931231915,0.004180478387428744,0.8608036143139349,,,,,,
577356.404481,114,1.0,0.466043138504,0.493599022759,577356.404481-0,-13.240099840549448,-9.581361861627983,352.69098148428185,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5075131866796203,0.00306221728698942,0.8616385484480042,,,,,,
577356.415122,114,1.0,0.463162231445,0.491283671061,577356.415122-0,-13.48586256835685,-9.402667027415205,352.8349717440173,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5070216612240055,0.00341960695541498,0.8619265289674751,,,,,,
577356.425764,114,1.0,0.463101243973,0.491278457642,577356.425764-0,-13.52129067459694,-9.404106138516227,352.855815802268,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5069508050115255,0.003416728733212953,0.8619682170839766,,,,,,
577356.436405,115,1.0,0.46469373703,0.493702443441,577356.436405-0,-13.577870064784662,-9.963123111555518,352.8909401157124,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5068376462311501,0.002298694787134348,0.8620384657108653,,,,,,
577356.447047,115,1.0,0.464524364471,0.492696423001,577356.447047-0,-13.674399959267191,-9.65614237520495,352.94675277507724,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5066445864421849,0.002912656259835425,0.8621500910295951,,,,,,
577356.457688,115,1.0,0.462474060059,0.491355726454,577356.457688-0,-13.677803115042053,-9.936018659815517,352.94960729359275,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5066377801306353,0.00235290369061434,0.862155800066626,,,,,,
577356.46833,116,1.0,0.463316822052,0.493890592787,577356.46833-0,-14.126411829040308,-10.50393169878464,353.21408923755035,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5057405627026388,0.0012170776126761479,0.8626847639545412,,,,,,
577356.478971,116,1.0,0.463319683075,0.494940906101,577356.478971-0,-14.08830976913029,-10.833596362351486,353.19208914540576,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5058167668224588,0.0005577482855424213,0.862640763770252,,,,,,
577356.489613,116,1.0,0.46076130867,0.492776192559,577356.489613-0,-14.470988607951057,-10.90443546539754,353.41628809942165,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5050514091448173,0.0004160700794503586,0.8630891616782839,,,,,,
577356.500254,116,1.0,0.461419010162,0.492617713081,577356.500254-0,-14.105266911418198,-10.82293302048933,353.20202463630807,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5057828525378829,0.0005790749692666769,0.8626606347520568,,,,,,
577356.510896,117,0.99,0.487621593475,0.499104605781,577356.510896-0,-1.580207183596258,-12.669256728394245,345.6070791349731,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5308329719935267,-0.003113572446543139,0.8474707437493868,,,,,,
577356.521537,117,0.99,0.532589101791,0.525968763563,577356.521537-0,21.401349954277322,-20.741701781503608,330.2022677393332,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5767960862692739,-0.019258462552761858,0.816661120958107,,,,,,
577356.532179,117,0.99,0.571374225616,0.560402509901,577356.532179-0,38.84973291336536,-27.996920556737237,317.05885152505726,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.61169285218745,-0.033768900103229096,0.790374288529555,,,,,,
577356.54282,118,0.99,0.600484848022,0.575388209025,577356.54282-0,51.28867750550498,-30.92067413770087,306.9717694210277,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6365707413717292,-0.039616407265156355,0.7702001243214959,,,,,,
577356.553462,118,1.0,0.585695838928,0.569819174873,577356.553462-0,45.61585474900343,-30.006197542457045,311.6362797341646,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6252250958587262,-0.037787454074668714,0.7795291449477698,,,,,,
577356.564103,118,1.0,0.586399507523,0.572210227119,577356.564103-0,45.94241409719328,-30.65816539578917,311.34196408044954,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6258782145551058,-0.0390913897813329,0.7789405136403397,,,,,,
577356.574745,119,1.0,0.587885189056,0.574776713053,577356.574745-0,46.06396316502739,-30.943914599187167,311.2298191235608,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6261213126907742,-0.03966288818812889,0.7787162237265622,,,,,,
577356.585387,119,1.0,0.584522676468,0.575261179606,577356.585387-0,45.340050567985884,-31.043280582519003,311.80570336005417,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6246734874966912,-0.03986162015479259,0.7798679921995488,,,,,,
577356.596028,119,1.0,0.583919858932,0.573595979479,577356.596028-0,45.0603114185474,-30.566529440514472,312.0536718251426,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.624114009197814,-0.038908117870783625,0.7803639291297256,,,,,,
577356.60667,120,1.0,0.585428333282,0.573998981052,577356.60667-0,45.12886905981972,-30.6760806039418,311.9933531044358,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6242511244803588,-0.03912722019763822,0.7802432916883122,,,,,,
577356.617311,120,1.0,0.582772254944,0.575215318468,577356.617311-0,44.664624618491445,-30.781432228559467,312.3590373141567,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6233226355977022,-0.0393379234468735,0.7809746601077538,,,,,,
577356.627953,120,1.0,0.581884050369,0.575205993652,577356.627953-0,44.2781651331988,-30.805470441994558,312.66596046183383,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6225497166271169,-0.03938599987374378,0.7815885064031083,,,,,,
577356.638594,121,1.0,0.582258176804,0.575491036309,577356.638594-0,43.82059574263454,-30.916022503018738,313.02440408701324,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6216345778459883,-0.03960710399579207,0.782305393653467,,,,,,
577356.649236,121,1.0,0.57937579155,0.577497355143,577356.649236-0,43.38417778127703,-31.31760262001788,313.35027318351814,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6207617419232734,-0.04041026422979036,0.7829571318464769,,,,,,
577356.659877,121,1.0,0.579021835327,0.579012171427,577356.659877-0,43.24941416256115,-31.76384535954918,313.4338014358865,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6204922146858416,-0.041302749708853045,0.7831241883512134,,,,,,
577356.670519,122,1.0,0.579706287384,0.581658766005,577356.670519-0,42.976578861403055,-32.364374249905296,313.61770558948507,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6199465440835255,-0.042503807489565205,0.7834919966584107,,,,,,
577356.68116,122,1.0,0.579171133041,0.580230670505,577356.68116-0,42.75099191484102,-31.960705361293535,313.8177783995963,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6194953701904015,-0.041696469712341595,0.7838921422786331,,,,,,
577356.691802,122,1.0,0.575771284103,0.582723575168,577356.691802-0,42.395569093107156,-32.666861976101046,314.0602285783086,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6187845245469337,-0.04310878294195675,0.7843770426360579,,,,,,
577356.702443,123,1.0,0.575866746902,0.584747992622,577356.702443-0,41.9445694846753,-32.89473442488615,314.4030170961494,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6178825253300699,-0.043564527839526856,0.7850626196717393,,,,,,
577356.713085,123,1.0,0.575754022598,0.585828908285,577356.713085-0,41.891275266624774,-33.1849090294524,314.4287482190228,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6177759368939689,-0.04414487704865936,0.7851140819174861,,,,,,
577356.723726,123,1.0,0.572543716431,0.585558064779,577356.723726-0,41.75843941906072,-33.1263244954517,314.5365240264457,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6175102651988408,-0.044027707980658054,0.7853296335323319,,,,,,
577356.734368,123,1.0,0.572173881531,0.587630462646,577356.734368-0,41.5940163036326,-33.77294396005543,314.62898212984146,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6171814189679846,-0.04532094690986541,0.7855145497391235,,,,,,
577356.745009,124,1.0,0.572312498093,0.589653990004,577356.745009-0,41.2225730800063,-33.70897905952654,314.9242250070463,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.616438532520732,-0.0451930171088077,0.7861050354935332,,,,,,
577356.755651,124,1.0,0.568871116638,0.588386366102,577356.755651-0,41.0083950872928,-33.64676134836428,315.09565278932257,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6160101765353049,-0.04506858168648319,0.7864478910580857,,,,,,
577356.766292,124,1.0,0.557932710648,0.593584187826,577356.766292-0,36.02563391351998,-35.669438958843116,318.82815900652946,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6060446541877592,-0.04911393690744083,0.7939129034924994,,,,,,
577356.776934,125,1.0,0.554219293594,0.596528964572,577356.776934-0,33.87889757361114,-36.070578979719784,320.43283395205725,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6017511815079416,-0.049916216949194216,0.7971222533835551,,,,,,
577356.787575,125,1.0,0.551473236084,0.59582502577,577356.787575-0,34.00717617964679,-36.27275394795657,320.32324856408786,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6020077387200129,-0.05032056688566776,0.7969030826076162,,,,,,
577356.798217,125,1.0,0.550814628601,0.594230143229,577356.798217-0,33.70177465609754,-35.79486567033936,320.5836468980526,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6013969356729144,-0.049364790330433325,0.7974238792755458,,,,,,
577356.808859,126,1.0,0.551713752747,0.595049455431,577356.808859-0,33.58052213360506,-35.82244375469543,320.67335577255426,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6011544306279294,-0.049419946499145447,0.7976032970245491,,,,,,
577356.8195,126,1.0,0.547361469269,0.59391746521,577356.8195-0,32.86283572171976,-35.74795479883727,321.2178676778265,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5997190578041588,-0.0492709685874291,0.7986923208350936,,,,,,
577356.830142,126,1.0,0.546827220917,0.593508741591,577356.830142-0,32.61585147303114,-35.67718529207137,321.40756031198725,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5992250893067815,-0.049129429573897376,0.7990717061034152,,,,,,
577356.840783,127,1.0,0.547546434402,0.594411129422,577356.840783-0,32.228123438030906,-35.844206662256994,321.6877278826959,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.598449633236781,-0.049463472314268536,0.7996320412448323,,,,,,
577356.851425,127,1.0,0.544517087936,0.595144271851,577356.851425-0,32.072721034816766,-36.375076864311595,321.77080228417674,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5981388284303529,-0.05052521271837781,0.799798190047794,,,,,,
577356.862066,127,1.0,0.543663978577,0.595615853204,577356.862066-0,31.671518759820742,-36.560329700648225,322.0587955562667,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5973364238803607,-0.05089571839105109,0.8003741765919741,,,,,,
577356.872708,128,1.0,0.545420312881,0.597526804606,577356.872708-0,31.6148897849381,-36.95352230602025,322.07585836416604,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5972231659305955,-0.051682103601795155,0.8004083022077726,,,,,,
577356.883349,128,1.0,0.541887903214,0.595275666979,577356.883349-0,31.11671499333204,-36.756273790199685,322.4597640220135,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5962268163473834,-0.05128760657015395,0.8011761135234675,,,,,,
577356.893991,128,1.0,0.541083431244,0.595577918159,577356.893991-0,30.730679103511562,-36.90482351157195,322.73722875013266,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5954547445677424,-0.05158470601289858,0.8017310429797059,,,,,,
577356.904632,129,1.0,0.542689657211,0.596830834283,577356.904632-0,30.52185242579867,-37.051331651545766,322.8827925220499,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5950370912123167,-0.05187772229284607,0.8020221705235404,,,,,,
577356.915274,129,1.0,0.541615056992,0.597386805216,577356.915274-0,30.026772073833115,-37.2688193089526,323.2355154264416,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5940469305083854,-0.052312697607659824,0.8027276163323238,,,,,,
577356.925915,129,1.0,0.539182329178,0.597394816081,577356.925915-0,29.87348718549157,-37.332274307828555,323.3447672507285,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5937403607317023,-0.05243960760541171,0.8029461199808975,,,,,,
577356.936557,129,1.0,0.537342166901,0.598278893365,577356.936557-0,28.988707679120722,-37.6791228992801,323.97474810754886,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5919708017189608,-0.053133304788314795,0.8042060816945382,,,,,,
577356.947198,130,1.0,0.538708114624,0.598663796319,577356.947198-0,28.703746878340127,-37.44183975579624,324.1999489534933,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5914008801173996,-0.052658738501347085,0.8046564833864271,,,,,,
577356.95784,130,1.0,0.536905670166,0.600778113471,577356.95784-0,28.561063751965918,-37.911432948299364,324.27377973146054,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5911155138646512,-0.053597924886353364,0.8048041449423616,,,,,,
577356.968481,130,1.0,0.536074066162,0.599843597412,577356.968481-0,28.152469304579796,-37.66940366067999,324.5896000659135,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5902983249698789,-0.05311386631111464,0.8054357856112675,,,,,,
577356.979123,131,1.0,0.535873556137,0.601148435805,577356.979123-0,27.28644153601323,-37.59621296787424,325.2276890018075,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5885662694327457,-0.05296748492550308,0.8067119634830555,,,,,,
577356.989764,131,1.0,0.534778404236,0.60372865465,577356.989764-0,27.30000686829254,-38.43909021371884,325.1615635618921,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5885934000973045,-0.054653239417192266,0.8065797126032248,,,,,,
577357.000406,131,1.0,0.534258890152,0.600133387248,577357.000406-0,27.03583298215827,-37.40568901544218,325.4228690958724,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5880650523250358,-0.052586437020639025,0.8071023236711853,,,,,,
577357.011048,132,1.0,0.535392189026,0.602926381429,577357.011048-0,26.889985244073557,-37.63696542359499,325.51396398518415,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5877733568488663,-0.05304898983694461,0.8072845134498088,,,,,,
577357.021689,132,1.0,0.534654760361,0.604029210409,577357.021689-0,26.82296780747788,-37.831761436739654,325.54990373502574,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.587639321975675,-0.05343858186323394,0.8073563929494921,,,,,,
577357.032331,132,1.0,0.53364648819,0.605329216851,577357.032331-0,26.35297088369768,-38.26423030001574,325.8627424746084,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5866993281281148,-0.054303519589786076,0.8079820704286574,,,,,,
577357.042972,133,1.0,0.535538339615,0.606680891249,577357.042972-0,26.43827553177553,-38.21540937282195,325.8040652630051,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5868699374242704,-0.05420587773539846,0.8078647160054507,,,,,,
577357.053614,133,1.0,0.534814357758,0.607300398085,577357.053614-0,26.166614317944266,-38.269673210806545,325.99763005892567,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5863266149966078,-0.054314405411367714,0.8082518455972919,,,,,,
577357.064255,133,1.0,0.535011482239,0.604601796468,577357.064255-0,26.235121186765184,-37.4596640897399,326.00154831780253,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5864636287342497,-0.05269438716923448,0.8082596821150455,,,,,,
577357.074897,134,1.0,0.536284303665,0.606772020128,577357.074897-0,25.97160521178003,-37.82778003729001,326.1684650679754,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5859365967842795,-0.05343061906433461,0.8085935156153914,,,,,,
577357.085538,134,1.0,0.536267375946,0.607172987196,577357.085538-0,25.982136287900175,-37.84616381816707,326.15961843899925,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5859576589365197,-0.05346738662608874,0.8085758223574392,,,,,,
577357.09618,134,1.0,0.535336828232,0.606634351942,577357.09618-0,25.52830571813311,-37.71163295143842,326.4969778213152,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5850499977969855,-0.05319832489263147,0.8092505411220711,,,,,,
577357.106821,135,1.0,0.536764478683,0.606963178847,577357.106821-0,25.389027666205436,-37.89433227859362,326.58558412266393,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5847714416931302,-0.05356372354694187,0.8094277537247684,,,,,,
577357.117463,135,1.0,0.537426280975,0.605395762126,577357.117463-0,25.70205001153232,-37.40361977590541,326.39144868695985,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.585397486383784,-0.05258229854156541,0.8090394828533602,,,,,,
577357.128104,135,0.99,0.559118366241,0.605552419027,577357.128104-0,35.8549336620471,-36.33570535578393,318.91664242829796,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6057032536848136,-0.05044646970132246,0.7940898703360365,,,,,,
577357.138746,136,1.0,0.575628709793,0.605584462484,577357.138746-0,42.6316054039074,-36.072840683013865,313.67177953744834,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.619256597168534,-0.04992074035578246,0.7836001445543372,,,,,,
577357.149387,136,1.0,0.57475194931,0.60700378418,577357.149387-0,42.23994489105553,-36.51732991897509,313.9524321020536,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6184732761428303,-0.050809718827704825,0.7841614496835478,,,,,,
577357.160029,136,1.0,0.573229026794,0.607782702976,577357.160029-0,41.496334180726194,-36.55346291810528,314.5354412294799,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6169860547221716,-0.05088198482596527,0.7853274679384002,,,,,,
577357.17067,136,1.0,0.57182469368,0.610095384386,577357.17067-0,40.869773698807876,-37.280892402466876,314.9791382085397,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6157329337583349,-0.0523368437946884,0.78621486189652,,,,,,
577357.181312,137,1.0,0.574261045456,0.609283362495,577357.181312-0,41.08511714727439,-37.21136216745231,314.81501869240685,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.616163620655268,-0.052197783324659186,0.7858866228642541,,,,,,
577357.191953,137,1.0,0.574024486542,0.610140652127,577357.191953-0,40.98699226335654,-37.38592679703653,314.8803013075128,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6159673708874324,-0.052546912583827675,0.7860171880944662,,,,,,
577357.202595,137,1.0,0.573880195618,0.612225002713,577357.202595-0,40.91264318618323,-37.971057527649535,314.89900514360534,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6158186727330858,-0.053717174045053676,0.7860545957666513,,,,,,
577357.213236,138,1.0,0.575314903259,0.611605665419,577357.213236-0,40.400301775981944,-37.90329288153394,315.30447067508015,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6147939899126833,-0.05358164475282246,0.7868655268296009,,,,,,
577357.223878,138,1.0,0.575282049179,0.613807339138,577357.223878-0,40.40151612230869,-38.390855507181854,315.2700176648775,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6147964186053366,-0.05455677000411837,0.7867966208091955,,,,,,
577357.23452,138,1.0,0.574061155319,0.611555523343,577357.23452-0,39.81279899966677,-37.81371704818004,315.7688752385238,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6136189843600528,-0.05340249308611468,0.7877943359564881,,,,,,
577357.245161,139,1.0,0.576221227646,0.612926822238,577357.245161-0,39.49092342487444,-38.22077519760745,315.99158836797307,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6129752332104682,-0.05421660938496952,0.7882397622153867,,,,,,
577357.255803,139,1.0,0.575397586823,0.613361019558,577357.255803-0,39.19811549397926,-38.02587216844563,316.2324658960668,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6123896173486778,-0.05382680332664588,0.7887215172715741,,,,,,
577357.266444,139,1.0,0.574394226074,0.613547303942,577357.266444-0,38.7398662060385,-38.09750570158835,316.582948714096,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6114731187727963,-0.05397007039293129,0.7894224829076325,,,,,,
577357.277086,140,1.0,0.576451778412,0.613937038845,577357.277086-0,38.33879399114434,-37.99214128571609,316.9004702288351,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.610670974343008,-0.0537593415611868,0.7900575259371108,,,,,,
577357.287727,140,1.0,0.575610637665,0.616504160563,577357.287727-0,38.0962041705649,-38.11698399749234,317.0793491867214,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6101857947018491,-0.05400902698473936,0.7904152838528834,,,,,,
577357.298369,140,1.0,0.574691963196,0.616969638401,577357.298369-0,37.66604365895836,-38.27495139933245,317.40023519884454,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.609325473678636,-0.05432496178841955,0.7910570558771296,,,,,,
577357.30901,141,1.0,0.578045320511,0.618652089437,577357.30901-0,37.8180217059753,-38.39568734872566,317.2748125432645,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.60962942977267,-0.05456643368720597,0.7908062105659696,,,,,,
577357.319652,141,1.0,0.577463245392,0.626309416029,577357.319652-0,37.645445160486474,-39.73307193126085,317.3132689620345,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6092842766816923,-0.0572412028522763,0.7908831234035096,,,,,,
577357.330293,141,1.0,0.576021146774,0.629872851902,577357.330293-0,36.98063972970007,-40.81845614638718,317.74458520718787,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6079546658201195,-0.05941197128252897,0.7917457558938163,,,,,,
577357.340935,142,1.0,0.568729877472,0.629300604926,577357.340935-0,32.23523154609808,-40.85517023017928,321.34088884700054,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5984638494529154,-0.0594853994501132,0.7989383631734417,,,,,,
577357.351576,142,0.45732128124205307,0.531856250763,0.651658969455,577357.351576-0,14.251805510076707,-49.1669906500363,333.51613571876845,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5624969973808728,-0.0761090402898272,0.8232888569169775,,,,,,
577357.362218,142,0.540492098150326,0.535272312164,0.668534236484,577357.362218-0,16.1544835861599,-53.839582182146586,331.7495000515874,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.566302353533039,-0.08545422335404776,0.8197555855826154,,,,,,
577357.372859,143,0.5107395852940556,0.537930440903,0.669712596469,577357.372859-0,16.132498168328112,-53.925874020404436,331.7556828993325,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5662583826973756,-0.0856268070305635,0.8197679512781055,,,,,,
577357.383501,143,0.4628668426320147,0.530364704132,0.672208913167,577357.383501-0,12.281994406151682,-55.06653177098059,334.26891282573075,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5585573751730227,-0.08790812253171575,0.8247944111309021,,,,,,
577357.394142,143,0.3936637969639021,0.530860328674,0.67455613878,577357.394142-0,12.53766575392649,-55.5217004001949,334.0468672048404,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5590687178685722,-0.08881845979014445,0.8243503198891214,,,,,,
577357.404784,143,1.0,0.543584394455,0.608107842339,577357.404784-0,18.87952748092232,-34.803307378114326,331.4001320474722,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.571752441322564,-0.04738167374598327,0.819056849574385,,,,,,
577357.415425,144,1.0,0.544300556183,0.613913302951,577357.415425-0,17.982265446877392,-36.176844088177035,331.9433721148811,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5699579172544741,-0.05012874716610872,0.8201433297092027,,,,,,
577357.426067,144,1.0,0.54413690567,0.616950564914,577357.426067-0,17.730542719274354,-37.0112127415139,332.0663638411852,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5694544717992681,-0.05179748447278239,0.8203893131618109,,,,,,
577357.436709,144,1.0,0.543628978729,0.622103457981,577357.436709-0,17.46708290274833,-38.55946667965259,332.14847055249277,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5689275521662159,-0.05489399234905979,0.8205535265844262,,,,,,
577357.44735,145,1.0,0.545978927612,0.620664596558,577357.44735-0,17.597920616748667,-38.0711810494914,332.090104852903,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5691892275942168,-0.05391742108873737,0.8204367951852466,,,,,,
577357.457992,145,0.9415692269515442,0.546837186813,0.617734781901,577357.457992-0,17.772198005601638,-37.1851936850442,332.02642406687835,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5695377823719227,-0.05214544635984295,0.8203094336131974,,,,,,
577357.468633,145,0.48492447052736176,0.533028650284,0.653496339586,577357.468633-0,10.804106323305263,-48.614500604383565,335.9010703899478,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5556015990073299,-0.07500406019852175,0.8280587262593362,,,,,,
577357.479275,146,0.39393868515006236,0.551479530334,0.665642929077,577357.479275-0,19.353019749695164,-51.6917663406295,329.740758126326,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5726994258601097,-0.0811585916710136,0.8157381017320926,,,,,,
577357.489916,146,0.2737176205623882,0.559156894684,0.682859632704,577357.489916-0,22.844044137316814,-56.11161002803934,326.8006200750387,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5796814746353529,-0.08999827904583325,0.8098578256295178,,,,,,
577357.500558,146,0.25964981372126744,0.558619451523,0.683117866516,577357.500558-0,22.60788143058656,-56.239959219332405,326.95527904116744,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5792091492218925,-0.0902549774284194,0.8101671435617754,,,,,,
577357.511199,147,0.11083529462428389,0.560381031036,0.701524882846,577357.511199-0,22.968416653075423,-61.65926957443838,326.05638804757774,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5799302196668701,-0.10109359813863139,0.808369361574596,,,,,,
577357.521841,147,0.04621766468843541,0.597423601151,0.597604582045,577357.521841-0,40.027794112790446,-29.196944632282765,316.0910827327726,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6140489745863001,-0.03616894825432017,0.7884387509449856,,,,,,
577357.532482,147,0.3792212610939847,0.564593505859,0.644998635186,577357.532482-0,24.646335290137955,-44.17505933513138,326.6570938102566,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5832860569409951,-0.06612517766001742,0.8095707730999537,,,,,,
577357.543124,148,0.3910648160267141,0.567961740494,0.642470847236,577357.543124-0,25.995984742361742,-43.391253989101074,325.74467097593475,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5859853558454428,-0.06455756696795678,0.80774592743131,,,,,,
577357.553765,148,0.2991524881771919,0.576707220078,0.642196443346,577357.553765-0,29.93385213728814,-43.0233396618367,322.88785118347295,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.5938610906352956,-0.06382173831342797,0.8020322878463866,,,,,,
577357.564407,148,0.99,0.58555688858,0.57874484592,577357.564407-0,34.03852484595089,-24.225092352650663,320.87779324912185,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.602070436052621,-0.02622524369505595,0.7980121719776843,,,,,,
577357.575048,149,1.0,0.584207057953,0.58975575765,577357.575048-0,33.31597051486119,-27.60560681858965,321.29664448732177,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6006253273904417,-0.03298627262693386,0.798849874454084,,,,,,
577357.58569,149,1.0,0.583581972122,0.595812394884,577357.58569-0,33.041914519933016,-29.40382357513778,321.4242823891829,-266.99669318035967,-11.112470505122683,-78.12829273972028,0.6000772154005853,-0.036582706140030105,0.7991051502578063,,,,,,
