index	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	getting_ready_activity	_activity	relaxing_activity	just_woke_up_activity	in_class_activity	with_k_activity	with_friends_activity	chatting_activity	emails_activity	leisure_activity	with_parents_activity	resting_activity	trying_to_leave_apt_activity	eating_activity	therapy_activity	working_out_activity	feedly_activity	working_activity	mozfest_activity	ash_stuff_activity	reading_activity	schoolwork_activity	email_activity	schoolworking_activity	commuting_activity	tv_activity	errands_activity	meditation_activity	washing_up_activity	sstudying_activity	cooking_activity	studying_activity	work_activity	shopping_activity	workshop_activity	la_location	k_home_location	cafe_location	parsons_location	airport_location	friend_home_location	mountain_view_location	mozfest_house_location	home_location	mozfest_location	parents_home_location	school_location	therapy_location	vacation_location	london_location	library_location	hour_of_day	avg_attention	avg_engagement	avg_valence	blinks	emoji	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	phone_unlocks	phone_use_secs	heart_rate
422	3.0	2	False	3.0	3.0	2.5	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	20	97.42814166405621	1.2687509430791526	0.0	0.0	1.0	0.608389	0.777988	0.0	0.0	0.0	0.0	0.0	60.0	0.733333333333333	85.0	0.08922084278248726	0.19624942047356148	815.0	65.0	6.0	12.0	3.0	0.0	12.21	18.0	521.0	60.091966981300004
423	2.5	3	True	2.5	2.0	4.0	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	1	97.91598626631725	2.281714238341683	0.3304914149721631	8.366600265340756	1.0	0.0	0.0	0.624341	0.524084	0.704985	0.605495	0.0	216.0	0.5462962962962963	121.0	0.09920392443953256	0.2154465947724596	9.0	64.0	6.0	83.0	18.0	0.0	76.98	1.0	32.0	58.524570581599995
424	2.5	2	True	2.0	2.5	4.5	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	2	97.99896054993931	0.1099370830118738	0.0	4.0	1.0	0.57957	0.802429	0.0	0.0	0.865388	0.0	0.0	17.0	0.9411764705882353	76.0	0.18137825654536432	0.5643548910645233	39.0	65.0	6.0	21.0	2.0	0.0	85.26	6.0	174.0	59.987380887
425	2.5	1	True	2.0	2.0	5.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	4	97.99896054993931	0.1099370830118738	0.0	4.0	1.0	0.57957	0.802429	0.0	0.0	0.865388	0.0	0.0	17.0	0.9411764705882353	76.0	0.18137825654536432	0.5643548910645233	39.0	65.0	6.0	21.0	2.0	0.0	85.26	6.0	174.0	59.987380887
426	3.0	1	True	3.0	2.0	3.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	13	98.10396066616875	11.512292069559704	-4.280465865921364	2.0	4.0	0.568682	0.73099	0.557166	0.0	0.0	0.0	0.0	172.0	0.6162790697674418	265.0	0.09220975583635996	0.18877541121357075	134.0	64.0	6.0	53.0	8.0	3.0	79.38	3.0	72.0	67.5058185964
427	3.0	2	False	3.0	3.5	3.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	15	98.23128766306695	5.938681954149053	-0.13290667276770637	7.0	2.0	0.0	0.0	0.0	0.0	0.571918	0.0	0.0	25.0	0.96	89.0	0.2736042995078891	0.296522340245805	212.0	65.0	6.0	50.0	9.0	0.0	70.41	1.0	6.0	58.7715922262
428	4.0	5	False	3.0	3.5	2.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	17	97.46664688267659	33.577442375841564	8.230820735086672	0.0	4.0	0.0	0.914635	0.0	0.0	0.0	0.0	0.0	24.0	0.9583333333333334	101.0	0.10146023398774431	0.3649727910660825	1057.0	65.0	6.0	19.0	4.0	0.0	65.57	6.0	119.0	58.7715922262
429	3.0	5	False	3.0	3.0	3.5	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	20	96.48223092788155	4.702996776809187	-3.087715252427819	4.0	3.0	0.0	0.697338	0.0	0.0	0.639508	0.0	0.0	347.0	0.3919308357348703	399.0	0.08970730187056901	0.21230142411328617	6.0	63.0	6.0	53.0	10.0	1.0	91.66	7.0	134.0	55.4110782305
430	3.0	3	False	3.0	2.5	3.5	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	22	84.82347869873047	73.5340576171875	0.0	0.0	1.0	0.0	0.0	0.54828	0.0	0.804064	0.0	0.0	153.0	0.6339869281045751	228.0	0.0903551168365018	0.19893500437589587	2917.0	62.0	6.0	106.0	15.0	0.0	59.57	25.0	662.0	64.5801453491
431	2.5	0	True	3.0	3.5	4.0	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	23	98.17786534213087	0.5714047889828876	0.0	8.0	1.0	0.55311	0.85412	0.570349	0.0	0.0	0.0	0.0	44.0	0.8863636363636364	98.0	0.0877975373718869	0.22458118189639398	2917.0	62.0	6.0	45.0	27.0	0.0	21.75	14.0	350.0	68.4934432582
432	3.0	2	True	3.0	2.0	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0	98.16780602059713	0.084689042789907	0.0	14.52583904633395	1.0	0.556126	0.588971	0.606634	0.0	0.524716	0.0	0.0	178.0	0.6910112359550562	269.0	0.09669906376643045	0.18377400204793248	26.0	60.0	7.0	85.0	13.0	1.0	78.42	10.0	303.0	59.805193565100005
433	3.0	1	True	3.0	3.5	2.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	10	97.89316265085802	0.5106854082189779	-0.01756641316541376	6.0	1.0	0.542434	0.68703	0.0	0.0	0.641159	0.0	0.0	98.0	0.724489795918367	101.0	0.093446763477292	0.18433465003379143	28.0	62.0	6.0	68.0	16.0	0.0	83.47	3.0	26.0	59.6507211908
434	3.0	2	True	3.0	3.0	2.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	12	96.96146771296156	2.9046443894954095	0.0	21.0	2.0	0.542434	0.68703	0.0	0.0	0.641159	0.0	0.0	98.0	0.724489795918367	101.0	0.093446763477292	0.18433465003379143	0.0	65.0	6.0	76.0	15.0	0.0	84.62	8.0	90.0	57.3634464079
435	3.0	1	True	3.0	3.5	3.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	13	97.29027758841907	5.591004640756317	-1.2884790400233963	32.0	2.0	0.542434	0.68703	0.0	0.0	0.641159	0.0	0.0	98.0	0.724489795918367	101.0	0.093446763477292	0.18433465003379143	0.0	68.0	6.0	64.0	17.0	0.0	67.76	8.0	90.0	57.3634464079
436	2.5	0	True	2.5	3.5	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	14	94.45669023045954	17.99588075024808	-17.576399537377387	11.0	2.0	0.0	0.0	0.62041	0.0	0.601046	0.0	0.0	50.0	0.76	137.0	0.11832887291908264	0.2975612884586297	0.0	68.0	6.0	94.0	21.0	0.0	80.01	3.0	44.0	68.6679425307
437	3.0	0	True	3.0	2.5	4.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	15	67.73976715609558	18.878520869228065	-10.46099929505179	14.0	4.0	0.0	0.558911	0.0	0.0	0.0	0.0	0.0	22.0	0.9090909090909091	104.0	0.11399742291898143	0.32376789280822155	0.0	66.0	6.0	101.0	12.0	0.0	75.59	11.0	350.0	63.6233976381
438	2.5	0	True	2.5	3.5	4.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	16	97.12605094679033	1.2073946713392218	-2.0825036710990816	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.5528455284552846	100.0	0.10562941405856818	0.2772593816121419	795.0	61.0	6.0	82.0	10.0	3.0	40.58	11.0	314.0	59.2261178203
439	3.5	5	False	2.0	2.5	4.0	True	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	19	96.59588131342551	1.3250498215990147	-0.6435238847034512	30.0	2.0	0.653863	0.66795	0.0	0.0	0.863287	0.0	0.0	91.0	0.7362637362637363	123.0	0.08731142671814582	0.20057155383260628	2892.0	61.0	6.0	43.0	5.0	0.0	82.48	2.0	842.0	73.1647376183
440	2.5	2	True	2.0	3.5	4.5	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	23	96.4640582807912	0.08567957650095025	0.0	13.0	1.0	0.624318	0.0	0.0	0.629459	0.884138	0.0	0.0	42.0	0.6190476190476191	13.0	0.11323103350890594	0.18910571702000267	2892.0	64.0	6.0	5.0	2.0	0.0	66.33	6.0	115.0	62.3073699112
441	4.0	7	False	4.0	3.0	3.5	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	14	82.69372307735941	14.450910222514167	-3.504538213753182	1.0	4.0	0.523503	0.0	0.587653	0.0	0.680891	0.629256	0.0	176.0	0.6022727272727273	136.0	0.10189740481071694	0.1793874902565791	1570.0	63.0	6.0	52.0	6.0	0.0	47.12	6.0	477.0	58.0158322118
442	3.0	0	True	3.0	2.5	3.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	19	98.18675590963925	15.789052127652308	14.464462546644842	2.0	2.0	0.590449	0.544735	0.585758	0.0	0.0	0.0	0.0	95.0	0.7263157894736842	211.0	0.1064946861193066	0.23151622347154668	23.0	69.0	7.0	62.0	18.0	0.0	55.28	6.0	28.0	60.4547806188
443	2.5	0	True	2.5	3.0	3.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	20	96.95247683544655	0.4959347675441065	-6.466228056255672e-06	0.0	1.0	0.57951	0.0	0.0	0.565312	0.0	0.0	0.0	121.0	0.6859504132231405	192.0	0.10699151344275798	0.20320654455035803	23.0	70.0	7.0	67.0	18.0	0.0	71.53	16.0	319.0	67.3019351264
444	3.0	0	True	3.0	3.5	3.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	22	97.7756146942887	0.08640056928716174	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.875	70.0	0.2792137134690331	0.6240484995000503	23.0	63.0	7.0	28.0	5.0	0.0	99.85	12.0	1085.0	62.5721140624
445	3.0	0	True	3.0	3.0	4.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	23	97.73950302285492	1.5450494636106429	-0.7785148320216981	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	51.0	0.26511094892571574	0.4891189411423917	0.0	63.0	7.0	26.0	5.0	0.0	88.88	1.0	3.0	63.341136761099996
446	4.0	1	True	3.0	2.5	3.5	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	20	97.29685330764627	19.08034273514927	-0.5301553642488198	11.0	2.0	0.516115	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.8333333333333334	67.0	0.13055283923048872	0.32443153252035883	982.0	61.0	6.0	14.0	3.0	0.0	78.11	9.0	224.0	59.305711915299995
447	3.0	2	True	2.5	3.0	4.0	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	21	97.0592435056513	0.08721363945215037	0.0	34.0	1.0	0.719423	0.668742	0.0	0.0	0.0	0.0	0.859164	34.0	0.8823529411764706	39.0	0.11590663891918254	0.2683298933995913	982.0	60.0	6.0	14.0	2.0	0.0	83.03	9.0	174.0	55.7257817492
448	3.0	0	True	2.0	3.5	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	23	97.73488682765587	0.08081707862370155	0.0	1.0	1.0	0.575471	0.0	0.0	0.0	0.827288	0.0	0.0	20.0	0.85	70.0	0.11833580234088004	0.32111858742908367	0.0	61.0	6.0	45.0	8.0	1.0	99.41	18.0	407.0	70.1166118668
449	3.0	0	True	3.0	3.0	4.5	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0	96.3632720166387	14.651240502804889	-5.633092760895463	2.0	2.0	0.0	0.0	0.0	0.0	0.827288	0.0	0.0	21.0	0.7619047619047619	40.0	0.13637797626724385	0.41566896981281287	14.0	58.0	6.0	82.0	7.0	0.0	85.41	4.0	2632.0	62.4066402125
450	3.0	2	True	3.5	2.5	5.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	1	97.65932820154273	11.49051110683333	-0.7610371310830765	5.0	2.0	0.522842	0.649569	0.622357	0.0	0.791215	0.0	0.0	144.0	0.6388888888888888	173.0	0.08789687200138967	0.21181616885652158	14.0	57.0	6.0	108.0	10.0	2.0	93.73	12.0	218.0	76.7641230968
451	3.0	1	True	3.0	3.0	3.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	10	98.37836815799093	5.149177492406044	2.0372606550211683	7.0	2.0	0.682684	0.0	0.0	0.705795	0.884138	0.687676	0.0	77.0	0.8701298701298701	163.0	0.10831413425850404	0.2845656171047592	19.0	59.0	6.0	32.0	2.0	0.0	95.78	1.0	8.0	60.8318377305
452	3.5	2	True	3.5	3.0	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	12	98.37836815799093	5.149177492406044	2.0372606550211683	7.0	2.0	0.682684	0.0	0.0	0.705795	0.884138	0.687676	0.0	77.0	0.8701298701298701	163.0	0.10831413425850404	0.2845656171047592	19.0	59.0	6.0	32.0	2.0	0.0	95.78	1.0	8.0	60.8318377305
453	3.0	2	False	3.0	2.0	3.5	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	14	87.99988143424677	22.924422750506945	-3.161678058102848	1.0	2.0	0.0	0.0	0.8395	0.0	0.0	0.0	0.692294	39.0	0.8461538461538461	104.0	0.08729374469030164	0.18997754411512371	923.0	58.0	6.0	8.0	2.0	0.0	87.74	10.0	797.0	63.501294644
454	4.0	4	False	3.0	1.5	3.5	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	15	52.76704470316569	90.0069309870402	55.45277868707975	0.0	3.0	0.0	0.0	0.577273	0.0	0.0	0.0	0.0	35.0	0.8857142857142857	27.0	0.1162204173895029	0.2733556510364942	190.0	63.0	6.0	52.0	3.0	2.0	85.39	2.0	30.0	77.6256698532
455	4.5	5	False	3.5	1.0	4.0	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	16	52.76704470316569	90.0069309870402	55.45277868707975	0.0	3.0	0.0	0.0	0.577273	0.0	0.0	0.0	0.0	35.0	0.8857142857142857	27.0	0.1162204173895029	0.2733556510364942	190.0	63.0	6.0	52.0	3.0	2.0	85.39	2.0	30.0	77.6256698532
456	3.5	0	True	3.5	1.0	4.0	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	22	97.64430878719119	2.2908577137293027	-0.012954796274290577	2.0	2.0	0.0	0.0	0.676765	0.0	0.770435	0.0	0.0	150.0	0.66	248.0	0.32001244502088616	0.324195607479136	7.0	59.0	5.0	60.0	13.0	0.0	73.28	4.0	310.0	75.11866349664271
457	3.5	2	True	3.0	1.5	4.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0	97.64430878719119	2.2908577137293027	-0.012954796274290577	2.0	2.0	0.0	0.0	0.676765	0.0	0.770435	0.0	0.0	150.0	0.66	248.0	0.32001244502088616	0.324195607479136	7.0	59.0	5.0	60.0	13.0	0.0	73.28	4.0	310.0	75.11866349664271
458	3.0	3	True	3.0	2.0	2.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	13	97.6818747795065	0.5962121648548161	0.0	34.0	1.0	0.0	0.603098	0.636031	0.0	0.698417	0.0	0.0	170.0	0.6705882352941176	293.0	0.08977407795863515	0.1840218447322805	1500.0	53.0	5.0	14.0	4.0	0.0	72.5	11.0	472.0	60.62710889761396
459	2.5	0	True	2.5	2.5	3.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	15	96.77626300539289	21.788508484060213	-10.416035535559057	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.7272727272727273	56.0	0.1350708203889758	0.4105730945781126	0.0	54.0	5.0	55.0	6.0	0.0	96.26	13.0	326.0	70.95190202849128
460	3.0	0	True	3.0	2.0	3.5	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	16	98.1080372473116	15.819062187482517	-7.493166563661651	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6633	47.0	0.5319148936170213	144.0	0.11767970707610828	0.37283212926996734	0.0	53.0	5.0	70.0	2.0	3.0	88.92	1.0	9.0	61.3516145825597
461	3.0	0	True	3.0	2.0	3.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	17	97.86762465553723	9.1459761943435	-6.840867141083282	2.0	2.0	0.0	0.577035	0.611286	0.0	0.610099	0.0	0.0	84.0	0.75	221.0	0.09635788409165018	0.255930823478264	1810.0	32.0	3.0	58.0	9.0	0.0	68.42	10.0	321.0	57.62292413961497
462	3.5	2	True	3.0	1.5	3.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	19	92.5722951665655	8.592521117667895	-3.7499069699564496	17.175564037317667	2.0	0.0	0.0	0.507187	0.0	0.0	0.0	0.0	11.0	1.0	24.0	0.10543095835387477	0.3633290208093652	2117.0	32.0	3.0	34.0	19.0	2.0	91.49	2.0	18.0	75.3748394511391
463	3.0	2	True	3.0	1.5	4.0	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	20	96.33318377229988	60.18345294311571	-12.657942690397725	16.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	96.0	0.1285583745432264	0.4418690604581812	94.0	32.0	3.0	17.0	4.0	0.0	91.74	2.0	44.0	63.0267638528516
464	3.5	0	True	3.0	1.5	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	21	97.7366505315172	7.527690626946469	-1.295764619547628	8.0	1.0	0.581149	0.72969	0.0	0.682366	0.927212	0.0	0.0	79.0	0.7088607594936709	196.0	0.10655622396263954	0.25768696637293226	94.0	31.0	3.0	68.0	16.0	2.0	79.23	2.0	61.0	63.64704595337829
465	3.5	0	True	3.5	2.0	4.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	23	98.51435967928585	2.369039762733484	0.0	2.0	3.0	0.706404	0.0	0.634559	0.0	0.0	0.0	0.0	65.0	0.6923076923076923	176.0	0.10999973629202162	0.3566680165045564	40.0	31.0	3.0	40.0	7.0	0.0	88.84	11.0	472.0	75.53291381986216
466	3.0	0	True	3.0	1.5	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0	98.17934918305241	0.0846547756082746	0.0	3.0	1.0	0.653919	0.579454	0.693579	0.677297	0.8249	0.579788	0.0	97.0	0.6907216494845361	315.0	0.09959360626363882	0.2869701706820636	7.0	30.0	3.0	47.0	11.0	0.0	98.83	10.0	411.0	61.80361973293072
467	3.0	1	True	3.0	1.0	4.5	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	1	97.0530234211923	0.3004736357142644	0.0	10.0	1.0	0.628268	0.662517	0.545938	0.698805	0.88604	0.527481	0.0	188.0	0.3723404255319149	352.0	0.08098015820093632	0.17448084565031732	7.0	30.0	3.0	66.0	8.0	0.0	98.31	12.0	264.0	61.30159943983854
468	3.5	1	True	3.0	1.5	3.0	True	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	11	89.94633994399616	10.123851347880477	-5.074645475525885	10.535653752852738	2.0	0.0	0.808459	0.861383	0.0	0.96452	0.0	0.0	36.0	0.8333333333333334	52.0	0.09261376325173268	0.218021066678566	0.0	28.0	3.0	77.0	8.0	0.0	73.68	1.0	12.0	67.54964774533549
469	3.5	0	True	3.5	1.5	3.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	12	89.94633994399616	10.123851347880477	-5.074645475525885	10.535653752852738	2.0	0.0	0.808459	0.861383	0.0	0.96452	0.0	0.0	36.0	0.8333333333333334	52.0	0.09261376325173268	0.218021066678566	0.0	28.0	3.0	77.0	8.0	0.0	73.68	1.0	12.0	67.54964774533549
470	3.0	1	True	2.5	2.0	4.0	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	13	98.2741122404101	19.91111823968876	-13.367632407749475	9.797958971132712	3.0	0.0	0.0	0.704741	0.0	0.899779	0.0	0.0	124.0	0.3790322580645161	82.0	0.09326455964083011	0.17207578104369495	136.0	28.0	3.0	53.0	10.0	1.0	83.08	1.0	12.0	62.614463398498096
471	2.5	1	True	2.5	2.0	4.0	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	14	96.9956953003042	34.20766354047626	-1.4571429594226086	20.0	6.0	0.0	0.788671	0.0	0.0	0.0	0.0	0.0	23.0	0.9565217391304348	24.0	0.094635854144609	0.2615589828718276	136.0	29.0	3.0	33.0	6.0	0.0	93.41	5.0	376.0	59.29227978520464
