	time	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	with_parents_activity	schoolwork_activity	in_class_activity	studying_activity	work_activity	resting_activity	shopping_activity	email_activity	with_friends_activity	just_woke_up_activity	feedly_activity	getting_ready_activity	chatting_activity	ash_stuff_activity	commuting_activity	cooking_activity	tv_activity	errands_activity	working_activity	therapy_activity	meditation_activity	trying_to_leave_apt_activity	washing_up_activity	workshop_activity	eating_activity	leisure_activity	reading_activity	working_out_activity	with_k_activity	la_location	k_home_location	mountain_view_location	vacation_location	therapy_location	school_location	cafe_location	library_location	airport_location	home_location	parents_home_location	friend_home_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	phone_unlocks	phone_use_secs	walking_distance	walking_duration	avg_walking_speed	stepCount	time_of_day
vacation_location	-0.44721185684589937	0.10962948042154282	-0.004593236013441353	0.11225449605979433	0.31748254512104634	-0.10866069602595343	-0.40280906567497865	0.07395061349937307	0.0	0.15649988441350335	-0.0675337753336121	-0.06017879603693823	0.17034985738685682	-0.029758937013883904	0.14092707387260747	0.04627527050076669	-0.05697877130183421	0.0	-0.08763892160781615	0.0	0.015400725699292751	0.014394380799112911	0.0	-0.03851221244723272	-0.10669201682338807	-0.0697553349400564	0.046275270500766866	-0.02426863594563206	-0.02975893701388366	0.0	-0.0344044389177052	0.0	0.08125831348127052	-0.12337768544191295	-0.01713977925477675	0.007469875653953641	0.05702852139282947	0.6105702005284129	-0.06753377533361421	0.7564158568232077	1.0	0.0	-0.12162162162162289	0.022684207126535478	-0.03851221244723281	-0.0171397792547768	-0.19955893898867222	-0.09016069860910414	-0.08829642006479055	-0.06364128385068528	0.0891867671985831	0.0675264620142721	-0.1000943190760745	0.06087545820048553	-0.04042695781001586	-0.03469228767117049	0.0830635886083506	-0.08846151200914372	0.1572593970209868	-0.011398591046313055	-0.015001179639461949	-0.04056535043384437	0.006025474612066423	0.0611711470904023	-0.0640229328306249	-0.04467784958857146	0.13384581293273162	0.1595685905902752	-0.11833660915862569	-0.08593008924910012	-0.01935633171089575	-0.07647935192695138	-0.0664271652752737	-0.1131167416741058	-0.11361848466302046	-0.1285320067609113	-0.045302128018888506	-0.016353622206419727
therapy_location	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
school_location	0.27653115487657204	0.21755234921309408	0.16968726186799038	-0.5851885053711998	0.12071698267031332	0.062167217056130195	-0.10780008031138018	-0.175938482498507	0.0	0.03219854081234701	0.5552777082985888	-0.06017879603693735	0.03081987551406925	-0.029758937013883352	-0.017139779254776607	-0.054799662435118926	0.3998226281691195	0.0	-0.0613788837253283	0.0	-0.042702012166220805	-0.0635230283091298	0.0	-0.03851221244723215	-0.1822181353422895	-0.1201004897228767	-0.05479966243511882	-0.024268635945631667	-0.029758937013883293	0.0	-0.034404438917704616	0.0	-0.027522977146881906	-0.15508154888364134	-0.017139779254776506	-0.04889373155315102	-0.06753377533361211	-0.07425853790210561	-0.06753377533361213	-0.0919965231271485	-0.12162162162162289	0.0	1.0	-0.04223955809768706	0.31665596901057635	-0.017139779254776562	-0.4758863805127265	-0.09016069860910438	-0.08829642006478977	0.027506503039749056	-0.07165509279116278	-0.032463772552478086	-0.06701210824924068	-0.006181234686361419	-0.03707354797169244	0.0709317458663949	-0.011715434927531288	0.03497875855516524	-0.029475579389193526	-0.021275799828343184	-0.012033309143790841	-0.22009425557393225	0.14083504111241177	0.02197021196644415	0.040360200088166855	0.14674710720942052	0.13000777442058073	0.0025792336841102036	0.1551377520440818	0.017893037571489592	-0.05403062376854262	-0.000991118297574379	-0.041582819178757544	-0.05013049365900029	-0.04827049669301619	-0.045716162861760036	0.21308032602100838	-0.15548610767653073
cafe_location	-0.027994750249208382	0.1306081896887452	0.06177015757290413	-0.2094486165246173	0.1498263374214083	0.008660172149528899	-0.09179175734191866	0.02568327237885665	0.0	0.1299007934812323	-0.02345468502002859	-0.020900278400819355	0.12377527009496722	-0.010335369091147165	-0.00595269732437883	-0.019032088984664065	0.031538559540512545	0.0	-0.03955745411473237	0.0	-0.03500979545179164	0.02755000588499571	0.0	-0.013375408200001545	-0.06328491111710671	-0.04171126437528345	-0.019032088984664065	-0.008428570876700618	-0.010335369091147168	0.0	-0.011948765993302017	0.0	-0.037893867593930514	-0.05661300431277735	-0.005952697324378904	-0.016980941275205295	0.08469747368343711	0.07331107542209507	-0.023454685020029044	-0.03195067153029586	0.022684207126535478	0.0	-0.04223955809768706	1.0	-0.013375408200001574	-0.005952697324378875	-0.16527678343331545	-0.03131308410666861	-0.030665614513410173	-0.014743651200987822	0.061363274108500974	0.06685872534568443	-0.03476306062597833	0.06659593740827234	0.010929298568596802	-0.03558268227922001	0.007410180102627577	-0.011980781076351194	-0.00412370671230487	0.006608016295764269	-0.02275328618221727	0.0036843924847057945	0.0831753774493709	-0.02528051384542324	-0.04062677517418189	-0.010056868421353352	-0.051154440225541435	-0.021409038798507606	-0.02123813606544937	-0.025924423375404657	0.025390785437153146	0.12233926580902421	0.08518742985038705	-0.04780678353127076	-0.04793431315437131	-0.05208454777444218	0.09201447279270988	-0.0422014500940676
library_location	0.09195575674468079	0.006948112621091484	-0.049743065544984845	-0.19096624064390527	0.06773959041885504	0.026620707325684542	-0.03755321045604496	-0.03592975220221863	0.0	0.11843795676184607	-0.021384973069207638	-0.01905597497296611	0.11285296798292115	-0.009423345036855917	-0.005427413408548616	-0.017352640209845067	0.041518639522976054	0.0	-0.03606678538669732	0.0	-0.03192042580216777	-0.036563621206356416	0.0	-0.01219512195121951	-0.05770046021811268	-0.038030536951842296	-0.01735264020984503	-0.0076848084319288855	-0.009423345036855883	0.0	-0.010894370943750922	0.0	-0.03454999874406081	-0.08926436853549007	-0.005427413408548607	-0.015482491943506062	-0.021384973069207877	-0.02351440927669968	-0.02138497306920787	-0.02913124817643111	-0.03851221244723281	0.0	0.31665596901057635	-0.013375408200001574	1.0	-0.005427413408548603	-0.15069226296019317	-0.028549923384736546	-0.027959588455781028	0.004590623670553831	-0.06088258117519184	0.05437793844994182	-0.03169546359948755	0.023654704966555466	-0.041112516856167396	0.01778880512136135	-0.004765605619749344	-0.036021073297661646	0.02267453261207221	-0.007906890556191312	0.012374882311355249	-0.05628849913041057	0.03982559427494608	0.07325327255896363	-0.0664281319182316	0.09880422706162159	0.06365148716510247	-0.012740983968126677	0.03579726766969875	0.014957040776352671	-0.031748881594033745	0.003057205160422026	-0.01491569467626909	-0.04358816916401388	-0.04370444518960019	-0.047488450624135446	0.01618356099534359	-0.013887440041555473
airport_location	0.0008082674670860817	0.003092242927513048	0.01930837167610618	-0.08498912427416981	0.017012291134457378	0.045181105468956866	-0.003023729469782818	0.04343677396997469	0.0	-0.04582494967776315	-0.009517337345336012	-0.00848082163466183	-0.04809278396089669	-0.00419383991492572	-0.0024154589371980523	0.31277162108560963	-0.015603461461642211	0.0	0.15048231635721118	0.0	-0.01420611845443189	-0.016272562816038737	0.0	-0.005427413408548589	-0.025679468620311452	-0.01692541058731201	-0.007722756076187961	-0.003420107850697424	-0.004193839914925688	0.0	-0.004848516904900944	0.0	-0.015376404368806024	0.06080156615224014	-0.002415458937198057	-0.006890450518498323	-0.00951733734533614	-0.01046503845660163	-0.009517337345336144	-0.012964800810762466	-0.0171397792547768	0.0	-0.017139779254776562	-0.005952697324378875	-0.005427413408548603	1.0	-0.06706527510148438	-0.01270608343329078	-0.012443356113157436	0.05963319364257568	-0.027095664868217625	0.036256983605557166	-0.014105999498661873	0.045888751788525625	0.12642971112747062	-0.014438581912912305	0.17877914057238264	-0.09723175421851601	0.12237866419000547	0.0029599707677663355	-0.05196499544516077	0.0058246086628092235	0.04944563662190495	-0.09266670522559572	0.06220641058686912	0.03591514491696399	-0.010615653995844014	-0.02377184417816811	-0.0041924996800721155	-0.03198961715387091	-0.014129773064930365	0.14375063678366284	0.07570881836745107	-0.019398823129537814	-0.01945057153048773	-0.021134635200828058	0.07949522119100955	-0.04106374707648253
home_location	2.2547470437026742e-05	-0.2616494156108282	-0.19555915725787315	0.7424548796547825	-0.25029084518925443	-0.1309519689726832	0.27735887965402123	0.06528329992677875	0.0	-0.16786172338788274	-0.26424909878161706	0.035974616227963344	-0.1726068480220707	0.002875112726844296	-0.06706527510148437	-0.016677306097476766	-0.3631366598843397	0.0	0.06808829066491927	0.0	0.06026063057362513	0.09019836411664807	0.0	0.08092732640454817	0.2228282504755158	0.07179553781566182	-0.0166773060974773	-0.021981337080527914	-0.11644206543719925	0.0	0.07229548969364778	0.0	0.034188287060914875	0.18919214896961822	0.03601653662857506	-0.007528541425089008	-0.18301696841541687	0.131231210678721	-0.26424909878162234	-0.3599680042660309	-0.19955893898867222	0.0	-0.4758863805127265	-0.16527678343331545	-0.15069226296019317	-0.06706527510148438	1.0	-0.3527847100992596	-0.34549007977866236	-0.02617471018751384	-0.06377073337346968	-0.11406834301804125	0.10064377519994396	0.014499047212688286	-0.0028881693640056467	-0.02253598923328985	-0.17217724678677343	0.1338250976552358	-0.1407269260473493	-0.06826667485831885	0.057476494137236496	0.09497766878859275	-0.0550914265731854	0.02574644018701937	0.09647470717211025	-0.23375306239173774	-0.0094086446377204	-0.15743735193271538	-0.1780563133814244	-0.05804240794668015	-0.00790075771899957	0.012531556350356481	0.04558849858796821	0.1767726875902359	0.17427540984956985	0.206416743090432	-0.11462389557854842	0.09743284742165162
parents_home_location	0.01971499638741216	-0.12220491185062447	0.18542255621276027	-0.21761897025748794	-0.03674055666642798	0.2657672369694202	0.02102232487182111	0.0481415455810697	0.0	0.07791736074739423	-0.05006422610226317	-0.044611823290970055	0.08517458059191357	-0.022060933864074084	-0.012706083433290782	0.024218247429278868	-0.0820791776364227	0.0	-0.0844357246809635	0.0	0.11164397166527443	-0.052274728327354233	0.0	-0.028549923384736504	-0.062403999859765386	-0.024437393405372668	0.08906065183670374	0.12559001916962095	0.33006551050479827	0.0	-0.025504743373057068	0.0	-0.011098535987666613	-0.08694274665126182	-0.012706083433290855	0.10838937497221969	-0.050064226102264124	-0.05504943582954387	-0.05006422610226412	-0.06819898209018535	-0.09016069860910414	0.0	-0.09016069860910438	-0.03131308410666861	-0.028549923384736546	-0.01270608343329078	-0.3527847100992596	1.0	-0.0654560168790669	0.01570934455093265	0.017049915855395274	0.00949670768476437	-0.009853026617925816	-0.0035623504172356594	0.09138546931309148	-0.049939992841029686	0.09089886628212551	-0.11461650918147971	0.028668444344773898	-0.01843502169058516	-0.0005777974747099111	-0.007577392550800655	0.028422621129740665	-0.08487901103625466	-0.08985753457511772	0.14334982155852707	-0.13709463022733134	-0.015178662881611175	0.0947186035078324	0.017061322161395186	0.014651016330760606	0.05955858759446041	0.03215105357874808	-0.06809185313182022	-0.0692504129071476	-0.08237235330754447	0.020464100577234724	0.03515775886141493
friend_home_location	0.058957178956537716	0.09526045691376092	0.014062721640909678	-0.32097830820089884	-0.007092697960806951	-0.024826954470789517	0.01733283236255715	0.019671796766844763	0.0	-0.012720843169343089	-0.049029033784546046	-0.04368937186515954	-0.02489728087866411	-0.021604773626800258	-0.012443356113157483	0.026257545381445566	0.4112174048822811	0.0	0.12320783635861375	0.0	-0.0731835214384765	-0.01594793930157129	0.0	-0.027959588455780972	0.04042991250772465	0.07728389731452145	-0.039784159668857566	-0.01761885465169637	-0.02160477362680009	0.0	-0.02497737450189552	0.0	-0.07921230717459826	0.06464109070765295	-0.01244335611315743	-0.035496496446850885	-0.04902903378454609	-0.05391116290490082	-0.049029033784546094	-0.06678881223773085	-0.08829642006479055	0.0	-0.08829642006478977	-0.030665614513410173	-0.027959588455781028	-0.012443356113157436	-0.34549007977866236	-0.0654560168790669	1.0	0.07978828752232933	-0.0005948502460260211	0.05940588072626116	0.002348896175178499	-0.045298806481289935	-0.0017011967524913042	0.10507717279380754	0.12251599920228483	-0.04507852418984966	0.0964697533487336	-0.019593432804288647	-0.04279604114126228	0.06619877575479505	-0.049985958473594744	0.015951606842281647	-0.050895643055621574	-0.005940458292537325	-0.13995054757086856	0.08268982305947296	0.206763602488325	0.16849179081409052	0.09335346278099695	0.012068034995814414	-0.051115261975740026	-0.023492852368302043	-0.019216827504256264	-0.05659227429474253	-0.05365259478751087	-0.05298099934870985
Sadness_score	-0.0343994086016623	0.031018205973277275	0.09319570062169555	-0.023586488638613037	-0.07142827641937866	0.07785562331525142	0.036528464921117394	0.08322639650718763	0.0	0.0030994907654449733	-0.03983171914720865	-0.06711887827002103	0.006442982980895822	0.058151045521531254	-0.0357538541185184	-0.05124835574979416	0.1010038590336367	0.0	0.021629799298058507	0.0	0.05446036267745177	-0.009365975008353199	0.0	0.06387532994963445	0.026828673515127247	-0.02496572662213584	0.010921380783391702	0.10667059272113828	0.045867926118379275	0.0	0.07507580100901255	0.0	0.018400599140393274	0.029783817441544066	-0.03575385411851825	-0.0021385281688542533	-0.040746125458242556	-0.007695861915001497	-0.009685111081861809	-0.07387602260434156	-0.06364128385068528	0.0	0.027506503039749056	-0.014743651200987822	0.004590623670553831	0.05963319364257568	-0.02617471018751384	0.01570934455093265	0.07978828752232933	1.0	-0.07925539932643723	0.04143092668395477	0.16761290095511375	0.21192578406593462	0.05997603423211972	-0.002088070102324491	0.27624916820950113	-0.16512290049880124	0.1438372471253687	-0.04448544909087807	-0.15387580775568468	-0.033444690248550714	0.009877764132788064	-0.03526252288380821	0.02418464440283659	0.05239592791827062	-0.049080505341465484	-0.033587340134914545	0.04521592023413414	-0.044053936377246326	0.06017403317331647	0.010089925281495144	-0.03933753734394755	0.006372295064856464	0.005468151600136597	0.05619445267578473	0.0278638744941107	0.046775940977768195
Analytical_score	-0.02368465652089215	0.060055727536075555	-0.03813922471188534	0.0092408829887952	0.12923811258853815	-0.03285410420677324	-0.048750027597057745	-0.04854483649167591	0.0	0.15804204825979537	-0.013388612604260518	-0.023522069260746965	0.1689265799007142	0.02001388487654399	-0.02709566486821769	0.09692554622566622	-0.05374114983349567	0.0	-0.053167235371272964	0.0	0.04322981197469413	-0.12414954544217212	0.0	-0.06088258117519183	-0.07259773040829129	0.08488400802905667	0.0707219672074571	-0.03836541980016217	0.014685923460650487	0.0	-0.011839313410740787	0.0	-0.024786300529649943	-0.09978765938112093	-0.027095664868217587	0.049504133586332676	0.1018449024651379	0.069570829752999	0.15611188148009325	0.054977760406146256	0.0891867671985831	0.0	-0.07165509279116278	0.061363274108500974	-0.06088258117519184	-0.027095664868217625	-0.06377073337346968	0.017049915855395274	-0.0005948502460260211	-0.07925539932643723	1.0	0.07200279828840352	-0.10518418739753488	-0.06789548206766098	-0.0722639066928285	0.05443576229428046	-0.016448930684360843	0.0005579022512263226	0.07218884956306386	-0.023415593485040256	-0.015803578745266007	-0.11328732889053035	0.00442795062308918	-0.014431116348480868	-0.01698132735591757	-0.025773022260935755	0.061109093461492195	0.027853834638473463	-0.06300768250829235	-0.07284154116285459	-0.04718000967684638	-0.006577781334382198	0.03667505053005161	-0.08349730273916998	-0.08327104881009381	-0.07210446880698888	-0.0562417564603715	0.019872402139649383
Joy_score	-0.11537528077014898	0.09192738700220665	0.11515907728701405	-0.022252272302593867	0.022302210159168015	-0.07676472733602921	-0.0654789825585079	-0.010979309905937071	0.0	-0.059676095068423654	-0.11151966005470777	0.05521481347260309	-0.03697432466366108	0.007740699222937811	-0.052298296004996615	0.01204149213032168	0.09170385511035843	0.0	-0.050173844835193035	0.0	0.0046732220496447045	0.06193986117655871	0.0	-0.029888759503438434	-0.010348043896342835	0.05001176457837887	0.10432472490258916	-0.011243217434093365	0.07192478377890055	0.0	0.029996990251739235	0.0	-0.07543008003877132	-0.050094044190550795	0.02765710714935473	0.09038143102164703	0.01066861444510881	-0.06247929217531157	0.024443019371650724	0.13673253973176105	0.0675264620142721	0.0	-0.032463772552478086	0.06685872534568443	0.05437793844994182	0.036256983605557166	-0.11406834301804125	0.00949670768476437	0.05940588072626116	0.04143092668395477	0.07200279828840352	1.0	0.03803598657486171	0.138472748783232	0.1426279767813677	-0.01776022119510545	0.33813261374478887	-0.21298897806856767	0.2391438980972176	0.041586391872214634	-0.28235731900020683	0.11666852810119233	-0.04248327772491935	0.044024495990160874	-0.016025162477664966	0.004222211504813692	-0.10151018962503554	0.05402221378060769	0.13110763051023366	0.08118559401285445	0.08134949661662148	-0.009971771647184505	-0.042424532419497875	-0.04172264381908525	-0.0400732622556369	-0.06334271102010126	0.0031149601063743446	-0.02994464209835267
Fear_score	0.010432848804029523	-0.07654239842682116	0.07315407562088547	0.08271688035959623	-0.10034156112410768	0.13197526137461268	0.14992038699518592	-0.013277745753749123	0.0	-0.06778976020463431	-0.05558014411026924	0.07029129311239857	-0.062183235348574284	0.07434527604383787	-0.014105999498661856	-0.0450999980423445	-0.09112240169589951	0.0	-0.025217022840500605	0.0	0.12253818919185544	0.07399089146669159	0.0	0.059794862224427967	-0.015696162661309826	0.010293544131411321	0.0177877014391069	-0.01997303240570536	-0.024491537747288697	0.0	0.23925648923402312	0.0	-0.02227827524226451	-0.05718412529488292	-0.014105999498661884	-0.040239430305629785	-0.05558014411027031	-0.061114608470033284	-0.00967437481297129	-0.07571293012706302	-0.1000943190760745	0.0	-0.06701210824924068	-0.03476306062597833	-0.03169546359948755	-0.014105999498661873	0.10064377519994396	-0.009853026617925816	0.002348896175178499	0.16761290095511375	-0.10518418739753488	0.03803598657486171	1.0	0.0889531974467909	0.2284569222131431	0.017746562726038428	0.19665839739001373	-0.1494153433054108	0.08908636561009879	-0.020994111799864403	-0.11097215338237146	0.02921845706077185	-0.06244804631787881	-0.015990850151614618	-0.05363265214493227	0.015783539180810924	-0.0374124787639049	-0.007106059375863485	0.021415103766868136	0.08017676974798119	0.0664959382418884	0.05988401533904285	0.06069424234128921	0.05008176508228698	0.056824925244418324	0.08904306451680442	-0.025557540466202372	0.036004945796865195
Tentative_score	-0.1408426486663053	0.01062367753211957	0.10062563361163916	0.034490668012814904	-0.04734233532529274	0.030972432114087196	-0.024011575921076576	-0.03084003559298251	0.0	-0.15450912535133682	-0.0016464065132578004	0.013119004173997853	-0.15091408916581886	0.02882090184158516	0.06534995720726929	-0.007109329405486962	0.04227468769863916	0.0	0.09950824283736576	0.0	0.025255004098458142	0.009096779339291603	0.0	-0.018327106586496757	-0.00586167139911731	0.09783326675380197	0.01060598168213325	0.08431088813001433	0.02526542681765066	0.0	0.0361751229893728	0.0	-0.02181192008556357	0.01505649208764883	0.06093156086748028	0.010515492356947025	-0.03464395955517319	0.04186312285620434	-0.07473564296726737	0.042170015471090797	0.06087545820048553	0.0	-0.006181234686361419	0.06659593740827234	0.023654704966555466	0.045888751788525625	0.014499047212688286	-0.0035623504172356594	-0.045298806481289935	0.21192578406593462	-0.06789548206766098	0.138472748783232	0.0889531974467909	1.0	0.16404810088281452	-0.2938609839826641	0.18834279797291947	-0.041945605683776234	0.0781140117771985	-0.06383507307030031	-0.27747742694053174	0.03989629927525217	0.03447540583953158	0.07452702154026562	0.060591957789694166	-0.09392894423181995	-0.11173504401880348	-0.021422592067198556	0.014358189656945334	0.019017791056548015	0.03513185394680658	-0.0016456020292780274	-0.025174102705094997	0.05106096103360785	0.050118701790652365	0.024568101987199404	0.051343210406023	-0.03396411628703341
Anger_score	0.11047372341148783	0.04757281299586288	0.16800206155989264	0.015285815312964968	-0.006113552250057958	0.13094817256215976	0.0655983009526805	0.007665785663289185	0.0	-0.0056853741191396235	-0.032767462781478865	0.12295119557934747	-0.008209041154562276	-0.03176822939687622	-0.01829703927003664	0.08636658542053045	0.08158945278864523	0.0	-0.04889592265441476	0.0	0.10579418026928067	-0.09764626096991523	0.0	-0.04111251685616731	-0.0700025165968477	-0.010537858314262087	-0.008267558281742025	0.09672305182880678	-0.03176822939687593	0.0	0.10022673495947475	0.0	-0.015216420041178184	-0.036326247505787376	-0.01829703927003645	0.0038280742158965358	-0.0720935853936721	-0.01002438011111946	-0.03113951755394677	-0.04268673101327048	-0.04042695781001586	0.0	-0.03707354797169244	0.010929298568596802	-0.041112516856167396	0.12642971112747062	-0.0028881693640056467	0.09138546931309148	-0.0017011967524913042	0.05997603423211972	-0.0722639066928285	0.1426279767813677	0.2284569222131431	0.16404810088281452	1.0	-0.055399248962111916	0.28934929146089217	-0.16500615112216643	0.18062404086368608	-0.027241937953856463	-0.18312570772509898	0.08964688569332929	0.036100587384541964	0.06076993241004334	0.06561581228064504	-0.07764373315385609	0.007666574829532478	0.10607554064931757	0.11886909009156993	0.07327424075159697	0.15165615236667618	0.06394984564113301	0.018044330649595316	0.00015515130057604137	-0.0025549262200716735	-0.004025230998520102	0.02728734815490834	-0.07818836112749188
Confident_score	-0.03722627775856348	0.02464606371359605	-0.100312095905569	-0.03894177391149265	0.003852150955059556	-0.06663432122733794	0.024801890627099327	-0.00035669248151460296	0.0	-0.016343433240760905	0.10254377744205272	-0.0506947296743993	-0.030468799827395473	-0.025068983872497497	-0.014438581912912191	-0.0063112316544932014	0.09738021570251104	0.0	0.007356581249083742	0.0	-0.018258663812502997	-0.018633800864103642	0.0	-0.032442759372871735	0.05002723916821563	-0.0028514096714745735	-0.046163337526585656	-0.020443944044261978	-0.025068983872497293	0.0	-0.028982363313847535	0.0	-0.056520165372989956	-0.021308343901481046	-0.014438581912912361	-0.0411881703704786	-0.0568905779093302	-0.010563079475892906	-0.05689057790933023	-0.035012153714566244	-0.03469228767117049	0.0	0.0709317458663949	-0.03558268227922001	0.01778880512136135	-0.014438581912912305	-0.02253598923328985	-0.049939992841029686	0.10507717279380754	-0.002088070102324491	0.05443576229428046	-0.01776022119510545	0.017746562726038428	-0.2938609839826641	-0.055399248962111916	1.0	-0.12131376198243553	0.09152140165994216	-0.11273249299817746	-0.017988046190415698	0.010954086035030619	-0.19206021586044605	0.012580044366246665	0.02108708095584591	0.03259299728477439	-0.023928744386262094	-0.05186280652277628	-0.037873226754331295	-0.02693894448965161	0.055132949094753574	0.041670181604949764	-0.013574823929220959	-0.0028740272350545	0.011515024661101832	0.012703708270015433	0.007625337076004878	-0.02658349441958315	0.015752378554348734
word_count	-0.0630579616302251	0.15967765296297018	0.2468497985275808	-0.15888376481848887	0.08962791561588145	0.10478724115372659	-0.030051979060872633	0.04167113471556616	0.0	0.013265130137609637	-0.04959881162072698	0.0390172132622367	0.007992788924287618	0.037804291177519385	-0.033204861182918835	0.06454427672213951	0.09563042021966828	0.0	-0.048257705410738726	0.0	0.051593008568426316	0.10950778203595724	0.0	-0.033273372570322035	-0.1779032592047653	-0.05789800997678608	0.0016698102887479033	-0.036910667383498054	0.10633696357483925	0.0	0.23072960230688674	0.0	-0.0042789067753923075	-0.13906809762686556	-0.00835885598965411	-0.004429123048693782	0.14633539958274808	0.0626513661280138	0.06343481553705375	0.05297317928203857	0.0830635886083506	0.0	-0.011715434927531288	0.007410180102627577	-0.004765605619749344	0.17877914057238264	-0.17217724678677343	0.09089886628212551	0.12251599920228483	0.27624916820950113	-0.016448930684360843	0.33813261374478887	0.19665839739001373	0.18834279797291947	0.28934929146089217	-0.12131376198243553	1.0	-0.6615248539969719	0.7700254070266516	-0.05334911960099528	-0.43150734920682676	0.04212862443100309	-0.018910713166288236	-0.0010570617871857794	0.053378579937152865	0.04298044845191368	-0.07780472339803605	0.056536072807076475	0.13360116289490698	0.05266755415800803	0.09455121737408378	0.08488930518606227	0.04392092914085297	-0.061763819004211705	-0.06317584403349961	-0.07087662715181953	0.004260449761397007	0.007916771590170889
uniqueword_ratio	0.02931878731368075	-0.17690509019400907	-0.14994781463786855	0.11645060965059023	-0.0986418041570413	-0.1105356424617275	0.01457512516194535	0.012168129106706558	0.0	-0.03662927893140872	0.09965817110839367	-0.056003002609876444	-0.05472746256724712	-0.03796905313372166	0.07093559347028883	-0.04978214155218373	-0.06443417320559822	0.0	0.09980837409160577	0.0	-0.09518530776804615	-0.11552652927248529	0.0	0.022888414716706013	0.21191996811795688	0.09136540676280969	-0.05746928122734812	0.05490899583260371	-0.038909502672462584	0.0	-0.0920603568842525	0.0	0.015270441219597605	0.14837699357129075	0.013361058177816286	-0.04350226174291165	-0.11052377402199463	-0.07901355590944313	-0.09950321869049834	-0.04626457562343079	-0.08846151200914372	0.0	0.03497875855516524	-0.011980781076351194	-0.036021073297661646	-0.09723175421851601	0.1338250976552358	-0.11461650918147971	-0.04507852418984966	-0.16512290049880124	0.0005579022512263226	-0.21298897806856767	-0.1494153433054108	-0.041945605683776234	-0.16500615112216643	0.09152140165994216	-0.6615248539969719	1.0	-0.5393935478880773	-0.08122431083000119	0.34415397281326754	0.021489342849803323	0.03815975266653458	-0.016537180380392976	-0.005007197358769909	-0.05389181968480431	0.019319874103901274	-0.17179721710710086	-0.1257977579952183	-0.10525904813608973	-0.14133992077586974	0.0010900242529756426	0.012923236006077102	0.04188930560131227	0.04436783053552385	0.03797375949320803	0.06643744431181392	-0.025781430768585883
backspace_count	-0.05085239295602886	0.19461941331713017	0.09539623696511403	-0.18321254203597087	0.24530209532987957	0.03366070415463625	-0.12898322690678243	-0.008656583410716848	0.0	0.20383521950229794	-0.10751213962554262	0.04104298498644158	0.20189590572152086	0.019004025929615264	-0.040694339451457624	0.11071930806397452	0.06648148937452135	0.0	-0.05220868608341512	0.0	-0.019260831396664225	0.08949576206650245	0.0	-0.04746810183391343	-0.21988945365596185	-0.07275408712672629	0.004705286420938905	-0.041677086249010654	0.03945269787399531	0.0	0.09386724804352632	0.0	0.009221503868054315	-0.20305337732488538	-0.026716653425046602	0.0015953362283636964	0.27994763281950924	0.17152935082808546	0.1440970361106889	0.056587691638630234	0.1572593970209868	0.0	-0.029475579389193526	-0.00412370671230487	0.02267453261207221	0.12237866419000547	-0.1407269260473493	0.028668444344773898	0.0964697533487336	0.1438372471253687	0.07218884956306386	0.2391438980972176	0.08908636561009879	0.0781140117771985	0.18062404086368608	-0.11273249299817746	0.7700254070266516	-0.5393935478880773	1.0	-0.06010462654176238	-0.15723088401955723	0.04536520572222263	-0.09262567330487415	-0.041857998273458194	-0.015444243774928207	0.10198869655432136	-0.01221388038237046	0.07680017313945117	0.09253335134700713	0.04043042167347817	0.15044958759537483	0.01800937502726047	0.014060053702844244	-0.08889047908141248	-0.09176666809377941	-0.09063201954860478	-0.01461576305323389	-0.04046594529719417
