	time	mood	social	alone	morale	stress	fatigue	compulsions	with_k_activity	therapy_activity	work_activity	working_activity	with_parents_activity	errandss_activity	washing_up_activity	school_work_activity	reading_activity	commuting_activity	meditation_activity	shopping_activity	tv_activity	chatting_activity	studying_activity	email_activity	eating_activity	workshop_activity	in_class_activity	just_woke_up_activity	cooking_activity	errands_activity	schoolwork_activity	feedly_activity	ash_stuff_activity	resting_activity	with_friends_activity	getting_ready_activity	working_out_activity	trying_to_leave_apt_activity	leisure_activity	mountain_view_location	vacation_location	la_location	parents_home_location	therapy_location	home_location	michelle_home_location	airport_location	k_home_location	cafe_location	library_location	school_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	calorie	distance	mean_speed
114	2018-06-12 15:41:48.732134-04:00	3.0	1	True	3.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.870636	0.0	0.865388	0.0	0.0	97.86566122175905	26.410301501347014	-2.0593750112312885	0	91.02	31	2	4	0	0	39.65	923.45	1.2476691999999998
115	2018-06-13 11:24:17.519964-04:00	3.0	0	True	3.5	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.578821	0.0	0.695362	0.0	0.0	95.16661097877903	13.44160947480092	-4.340658368719252	23	83.94	30	2	23	2	0	0.0	0.0	0.0
116	2018-06-13 12:25:34.268124-04:00	2.5	0	True	3.0	0.0	2.5	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.603154	0.0	0.0	0.0	0.0	96.93919813269628	3.8307600038772223	-0.4814113653623141	2	48.62	28	2	24	3	0	0.0	0.0	0.0
117	2018-06-13 13:34:38.948176-04:00	3.0	1	True	3.5	0.0	2.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.710824	0.515601	0.677491	0.0	0.733641	0.0	0.0	96.93919813269628	3.8307600038772223	-0.4814113653623141	2	83.93	27	2	46	9	0	0.0	0.0	0.0
118	2018-06-13 17:42:14.879580-04:00	3.0	0	True	3.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.714706	0.0	0.0	0.0	0.0	83.65286910052791	30.877476135110108	-16.12572906049378	6	50.31	27	2	7	0	0	0.0	0.0	0.0
119	2018-06-13 18:44:01.423587-04:00	3.0	0	True	3.0	0.0	1.5	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.62134881019593	2.301180212351028	-0.05865298584103584	11	77.83	26	2	3	0	0	64.21	1490.56	1.3056259
120	2018-06-14 16:01:52.579415-04:00	3.0	0	True	3.0	0.0	2.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.711527	0.812511	0.0	0.932809	0.0	0.0	96.69947968130036	7.415728021031759	-0.38404423420823464	0	6.56	28	2	0	0	0	0.0	0.0	0.0
121	2018-06-14 17:07:28.405225-04:00	3.0	0	True	3.0	0.0	2.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.711527	0.812511	0.0	0.932809	0.0	0.0	98.28264884720305	0.3394946145797204	0.0	4	25.35	27	2	37	2	0	0.0	0.0	0.0
122	2018-06-14 18:09:18.127715-04:00	3.0	3	True	2.5	0.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.849113	0.0	0.0	91.57639423300641	1.9705196698402923	-1.118934321341253	9	27.54	29	2	3	1	0	63.72	1480.01	1.2823387
123	2018-06-14 19:57:18.776021-04:00	3.0	0	True	2.0	0.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.63065	0.0	0.572992	0.0	0.876678	0.0	0.0	95.75291098661201	18.030765361685393	-12.184777558057807	18	46.49	28	2	37	5	0	50.43	1230.1	1.3647927
124	2018-06-15 13:32:48.488483-04:00	2.5	0	True	2.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.587687	0.0	0.0	0.0	0.0	0.0	0.0	92.11591891369788	43.981339371647515	-22.928129062153936	0	42.99	26	2	13	1	0	0.0	0.0	0.0
125	2018-06-18 13:18:29.327594-04:00	3.5	1	True	3.5	0.0	0.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.52392	0.0	0.602703	0.0	0.911912	0.0	0.0	97.19587525454435	0.1100690416907045	0.0	0	71.77	30	2	44	13	0	0.0	0.0	0.0
126	2018-06-18 14:21:06.867552-04:00	3.0	0	True	3.5	0.0	0.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.647343	0.0	0.797965	0.0	0.0	97.19587525454435	0.1100690416907045	0.0	0	81.57	28	2	56	21	0	0.0	0.0	0.0
127	2018-06-18 16:00:25.038558-04:00	3.0	0	True	3.5	0.0	1.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.718484	0.0	0.0	0.0	0.0	97.19269118589513	4.900578054316415	-0.7329243755643713	1	67.58	28	2	69	18	0	0.0	0.0	0.0
128	2018-06-18 17:45:46.431448-04:00	3.5	1	True	4.0	0.0	1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.718484	0.0	0.0	0.0	0.0	84.65993802300815	26.051233809120184	-19.7388142753264	25	60.94	28	2	38	4	0	0.0	0.0	0.0
129	2018-06-19 14:06:54.244025-04:00	3.5	0	True	3.5	1.0	1.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.816179	0.715691	0.0	0.664175	0.0	0.0	96.7886202786876	11.673376839891471	-2.8596449413658243	8	96.36	32	2	16	3	0	0.0	0.0	0.0
130	2018-06-19 15:07:59.454030-04:00	4.0	1	True	4.0	1.5	1.0	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.879391	0.5977	0.0	0.0	0.0	0.0	98.58105005382818	1.1121695902051225	-1.1636885427738313	1	45.03	32	3	36	9	2	0.0	0.0	0.0
131	2018-06-19 16:50:01.181026-04:00	3.0	2	True	3.0	1.0	2.0	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.557986	0.0	0.601046	0.0	0.0	97.33697436900621	3.2941209148050525	-0.6388226988610257	4	74.59	32	3	17	3	0	0.0	0.0	0.0
132	2018-06-19 18:02:41.094567-04:00	3.5	4	True	4.0	1.0	1.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.542118	0.0	0.876641	0.0	0.0	97.2414797343905	28.403182444141972	-7.3416052723687795	0	64.34	31	3	70	4	0	0.0	0.0	0.0
133	2018-06-20 13:50:30.074169-04:00	3.0	2	True	3.0	0.5	1.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.589276	0.0	0.601507	0.0	0.0	0.0	0.0	93.99507061797793	3.674968973466075	-0.03975236533892037	6	42.17	32	3	37	12	0	0.0	0.0	0.0
134	2018-06-20 14:54:54.292349-04:00	3.0	1	True	2.5	0.0	1.5	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.531234	0.0	0.0	0.0	0.0	96.2905372119697	36.196766763331205	9.371171392097093	0	57.31	31	3	19	1	0	0.0	0.0	0.0
135	2018-06-20 19:16:57.533568-04:00	3.0	1	True	3.0	1.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.575457	0.803906	0.501047	0.0	0.0	0.0	0.0	95.90424031224744	0.7335653884400581	-0.2358197014907311	0	87.98	35	4	4	0	0	0.0	0.0	0.0
136	2018-06-20 20:18:05.896190-04:00	3.0	0	True	3.5	1.5	2.5	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	0.63917	0.0	0.0	0.0	0.0	0.0	0.979426	97.65476633547232	2.8982143912476133	-1.4073937164872226	0	79.84	33	3	16	2	0	0.0	0.0	0.0
137	2018-06-20 22:25:00.367234-04:00	4.0	1	False	4.0	0.0	3.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.723884	0.548144	0.0	0.0	0.0	0.0	93.88742616608387	12.618526905745737	-0.3419428109301357	1	88.49	36	3	53	4	0	0.0	0.0	0.0
138	2018-06-21 14:38:04.493030-04:00	2.5	2	True	3.0	1.5	1.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.511352	0.0	0.0	0.668586	0.0	0.0	96.31366172203651	8.984943830541201	3.494384691282943	0	83.4	41	4	28	1	0	0.0	0.0	0.0
139	2018-06-21 15:40:04.137062-04:00	3.0	3	True	3.5	1.0	1.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	0.501193	0.0	0.0	0.0	0.892264	0.0	0.0	96.31366172203651	8.984943830541201	3.494384691282943	0	55.92	38	3	25	2	0	0.0	0.0	0.0
140	2018-06-21 17:12:03.268031-04:00	4.0	2	True	4.0	0.5	1.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.615093	0.0	0.56491	0.0	0.87524	0.0	0.0	96.31366172203651	8.984943830541201	3.494384691282943	0	98.62	32	3	24	1	0	0.0	0.0	0.0
141	2018-06-22 13:01:38.441326-04:00	3.0	0	True	4.0	0.0	1.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.908592	0.0	0.0	0.0	0.0	0.0	96.89512164066926	1.5205926132863923	-1.349089784812171	2	89.85	35	3	60	11	0	0.0	0.0	0.0
142	2018-06-22 14:22:16.194080-04:00	2.5	1	True	3.5	0.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.568184	0.0	0.0	0.0	0.0	96.38685432809298	10.395882069331702	-0.2831639461830014	1	76.32	35	3	5	0	0	0.0	0.0	0.0
143	2018-06-22 15:23:45.285316-04:00	2.5	3	True	3.0	0.5	2.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.577697	0.0	0.0	0.0	0.0	96.9388419642593	3.9548597619915853	-3.9284442581631467	0	79.42	33	3	5	0	0	0.0	0.0	0.0
144	2018-06-22 21:47:10.533224-04:00	4.0	1	False	3.5	0.0	2.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.602338	0.0	0.882072	0.0	0.0	97.836905931028	4.123865406805694	0.6886054045482084	0	69.91	33	3	12	3	0	0.0	0.0	0.0
145	2018-06-25 15:44:42.291730-04:00	3.0	0	True	3.5	0.5	3.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.68069	0.97573	0.0	0.0	0.0	0.0	0.989922	97.141662356728	2.7976346551783773	-0.2602715369902159	19	89.37	29	2	24	6	0	0.0	0.0	0.0
146	2018-06-25 18:29:40.882901-04:00	3.0	1	True	3.0	0.0	3.5	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.893364	0.0	0.0	97.24261705657285	11.863306209092448	-0.28975793693437935	3	52.73	30	2	7	0	0	83.13	1946.4401	1.2695915
147	2018-06-26 14:00:49.643546-04:00	2.0	1	True	2.5	2.0	3.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.537358	0.0	0.0	0.0	0.876143	0.0	0.0	97.96519870536272	10.508931670608648	-0.9593211729187778	0	55.9	31	2	46	17	0	0.0	0.0	0.0
148	2018-06-26 17:15:56.362366-04:00	3.0	7	True	3.5	1.0	3.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.56683	0.628309	0.0	0.0	0.804837	0.0	0.0	96.07649087214816	7.32472543493993	-9.85947238880655	0	81.63	30	2	6	2	0	0.0	0.0	0.0
149	2018-06-26 18:20:15.782996-04:00	2.5	2	True	3.0	1.5	3.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.43615438683749	9.037942088151318	-5.865405202022853	13	73.95	29	2	8	0	0	0.0	0.0	0.0
150	2018-06-27 12:32:54.240249-04:00	3.0	2	True	3.5	0.0	3.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.662941	0.747663	0.0	0.0	0.0	0.0	0.0	94.85891074716392	13.993255160492444	-6.460391828151936	0	96.34	29	2	2	0	0	0.0	0.0	0.0
151	2018-06-27 14:08:15.078831-04:00	4.5	1	True	3.5	0.0	2.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.614792	0.757969	0.0	0.502396	0.0	0.0	97.85872585490598	0.8907003372582916	0.0	1	35.79	27	2	11	2	1	0.0	0.0	0.0
152	2018-06-27 15:12:51.713257-04:00	4.0	1	True	3.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.96214460528068	0.23193806449049398	0.0	28	98.14	27	2	7	1	0	0.0	0.0	0.0
153	2018-06-27 16:14:37.297176-04:00	3.5	0	True	4.0	0.0	1.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.956097	0.0	0.0	97.46128818583938	19.319230212299328	9.81427000468632	1	74.84	28	3	14	0	0	0.0	0.0	0.0
154	2018-06-27 17:28:41.649336-04:00	3.0	1	True	3.5	0.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.531174	0.0	0.0	96.16379475008702	15.536820470867477	-1.901409389222683	4	72.85	27	2	11	3	0	0.0	0.0	0.0
155	2018-06-27 18:30:29.789024-04:00	2.5	1	True	2.5	0.0	3.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.562555	0.838002	0.0	0.0	0.635753	0.0	0.0	98.07756941285852	23.54621344617989	-7.776661850348727	0	98.23	29	2	12	1	0	0.0	0.0	0.0
156	2018-06-28 16:09:52.406741-04:00	3.0	2	False	4.0	0.0	0.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	0.0	0.601434	0.568904	0.0	0.0	0.0	0.0	97.69396550133554	4.343613927875349	-0.09947198874428598	0	87.03	28	2	19	4	0	0.0	0.0	0.0
157	2018-06-28 21:53:11.389186-04:00	3.5	4	False	2.5	1.0	3.5	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.518718	0.0	0.587165	0.0	0.0	98.44471827189128	0.080401675713559	0.0	0	46.23	28	0	0	0	0	0.0	0.0	0.0
158	2018-07-02 18:45:39.877852-04:00	3.5	1	False	4.0	0.0	1.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.518718	0.0	0.587165	0.0	0.0	98.35369650473275	1.0440124368263108	0.0	0	87.63	29	2	11	2	0	0.0	0.0	0.0
159	2018-07-03 17:02:58.910516-04:00	3.0	2	False	2.5	0.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	0.0	0.0	0.518718	0.0	0.587165	0.0	0.0	92.83796454805777	40.32690291158647	10.662749817112527	1	92.41	26	2	30	3	0	0.0	0.0	0.0
160	2018-07-10 00:20:04.023613-04:00	3.0	6	True	1.0	1.5	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.61633	0.0	0.583048	0.624064	0.90346	0.0	0.0	95.38590480259487	0.08476133240120752	0.0	0	93.35	31	2	0	0	0	0.0	0.0	0.0
161	2018-07-12 00:13:43.012613-04:00	3.5	2	True	1.5	2.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.546993	0.0	0.0	0.523215	0.738174	0.0	0.0	96.99692221872168	6.612912251741863	0.24358964122198765	3	65.15	29	2	26	2	0	0.0	0.0	0.0
162	2018-07-13 00:53:55.752439-04:00	3.0	1	True	1.0	3.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.553014	0.0	0.516578	0.646918	0.540362	0.562879	0.0	98.28165173250086	5.456381422489443	-0.06780863807481878	0	50.67	23	2	26	4	0	31.56	736.83	1.084122
163	2018-07-14 22:50:18.029098-04:00	4.5	2	False	4.0	0.0	2.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.702527	0.648642	0.0	0.0	0.0	0.0	98.46425519140388	0.08276668016021559	0.0	0	72.59	24	3	4	2	0	0.0	0.0	0.0
164	2018-07-14 23:50:46.271305-04:00	4.0	1	False	4.0	0.0	2.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.873601	0.638024	0.0	0.0	0.0	0.0	73.6337880452474	0.12637416472037633	0.5758768717447916	7	77.88	23	2	36	5	0	0.0	0.0	0.0
165	2018-07-15 00:55:15.927585-04:00	3.5	1	False	3.0	0.0	4.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.623022	0.746147	0.551487	0.0	0.746883	0.0	0.0	73.6337880452474	0.12637416472037633	0.5758768717447916	7	78.35	24	2	1	1	0	0.0	0.0	0.0
166	2018-07-17 00:24:00.921498-04:00	3.0	2	False	2.0	0.0	5.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.638319	0.0	0.0	0.0	0.0	97.46684642118566	0.08933755860609167	0.17337249307071462	0	93.48	26	2	3	1	0	38.32	863.17	1.2871397
167	2018-07-17 21:16:14.022331-04:00	3.5	4	True	3.0	1.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.548265	0.0	0.849113	0.0	0.0	97.00592206367521	1.000438011956079	-0.5923824727308614	0	90.38	24	2	65	11	0	0.0	0.0	0.0
168	2018-07-17 22:23:40.908696-04:00	3.0	2	True	4.0	1.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.579336	0.0	0.651856	0.687049	0.657569	0.703723	0.0	96.47995557941374	6.41040873562812	-0.7707009193892904	0	87.66	27	2	21	8	0	0.0	0.0	0.0
169	2018-07-17 23:24:24.353281-04:00	2.5	1	True	2.0	0.0	4.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.570386	0.674324	0.803444	0.693772	0.0	96.47995557941374	6.41040873562812	-0.7707009193892904	0	87.95	26	2	32	3	0	57.62	1135.14	1.2197412
170	2018-07-18 21:25:37.800336-04:00	3.0	3	True	2.0	1.0	4.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.608456	0.0	0.651333	0.0	0.910408	0.0	0.0	96.70464304331186	6.5695986407431395	-4.086974966710138	0	79.2	27	2	85	13	0	0.0	0.0	0.0
171	2018-07-18 23:19:05.402436-04:00	4.0	1	False	3.0	0.0	3.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.548723	0.0	0.0	0.0	0.831957	0.0	0.0	96.70464304331186	6.5695986407431395	-4.086974966710138	0	60.48	27	2	85	13	0	0.0	0.0	0.0
172	2018-07-23 15:51:27.074293-04:00	2.5	3	True	3.0	1.5	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.606363	0.525525	0.747321	0.0	0.0	97.3504884924648	27.23784586339996	-4.050850599792149	10	86.9	26	2	49	5	0	0.0	0.0	0.0
173	2018-07-23 19:38:19.704747-04:00	3.5	2	True	3.5	1.0	3.5	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.594733	0.0	0.607387	0.0	0.50589	0.61912	0.0	97.53029522691554	3.3667351139084802	-1.3622367378527869	0	86.63	25	2	31	2	0	52.56	1061.18	1.2253062
174	2018-07-23 20:39:00.039009-04:00	2.5	1	True	3.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.660091	0.0	0.0	0.0	0.874814	96.9272940573485	0.9983140863174491	0.23384111039036803	0	64.35	26	2	42	10	1	0.0	0.0	0.0
175	2018-07-23 21:40:17.810002-04:00	2.5	2	True	2.0	1.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.657759	0.0	0.616216	0.0	0.0	93.55811289007013	48.97213511114771	-66.20838315270164	0	79.51	26	3	40	8	4	63.02	1399.99	1.2223443
176	2018-07-23 22:40:51.609198-04:00	2.5	1	True	2.0	0.5	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.866243	0.0	0.0	0.0	0.0	0.0	0.0	97.53900407060055	1.802081661813392	-0.7221949177712393	0	67.89	26	3	40	8	4	63.02	1399.99	1.2223443
