index	time	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	_activity	fschoolwork_activity	work_activity	chatting_activity	meditation_activity	working_activity	just_woke_up_activity	sstudying_activity	eating_activity	feedly_activity	with_friends_activity	etating_activity	tv_activity	ash_stuff_activity	workshop_activity	working_out_activity	resting_activity	cooking_activity	with_parents_activity	getting_ready_activity	trying_to_leave_apt_activity	email_activity	studying_activity	shopping_activity	in_class_activity	with_k_activity	leisure_activity	therapy_activity	commuting_activity	reading_activity	washing_up_activity	schoolwork_activity	errands_activity	airport_location	k_home_location	parents_home_location	vacation_location	therapy_location	library_location	la_location	school_location	friend_home_location	cafe_location	home_location	parsons_location	mountain_view_location	hour	avg_attention	avg_engagement	avg_valence	blinks	emoji	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	phone_unlocks	phone_use_secs
355	2018-08-31 11:01:16.461323008-04:00	3.0	0	True	3.0	4.5	2.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11	89.71691979302301	0.08462622099452549	0.0	9.0	1.0	0.0	0.65447	0.0	0.0	0.0	0.0	0.0	102.0	0.7058823529411765	234.0	0.10101965395148825	0.24792586149419563	25.0	35.0	2.0	14.0	4.0	0.0	95.59	4.0	120.0
356	2018-08-31 12:09:33.144747008-04:00	3.0	1	True	3.0	2.0	3.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	95.92287737573415	15.967013100326692	-11.64381925545817	6.0	3.0	0.0	0.65447	0.0	0.0	0.0	0.0	0.0	102.0	0.7058823529411765	234.0	0.10101965395148825	0.24792586149419563	25.0	38.0	3.0	79.0	22.0	1.0	38.18	4.0	339.0
357	2018-08-31 13:11:13.978613248-04:00	2.5	4	True	1.5	0.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	98.26904521268956	1.166193019517084	0.0	1.0	1.0	0.0	0.0	0.614692	0.598568	0.947118	0.694013	0.0	120.0	0.7166666666666667	46.0	0.08058951341587564	0.15837175193352931	25.0	33.0	3.0	97.0	18.0	0.0	43.51	2.0	42.0
358	2018-08-31 14:12:32.614351872-04:00	3.0	2	True	2.5	0.0	3.5	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	14	98.08941700532264	71.97281102860136	45.645754651195304	5.0	5.0	0.622597	0.0	0.0	0.693837	0.0	0.673046	0.0	23.0	1.0	23.0	0.08777152444528237	0.22366368025541306	2345.0	34.0	3.0	68.0	7.0	0.0	54.12	8.0	403.0
359	2018-08-31 15:20:19.672593920-04:00	3.0	1	True	2.5	0.0	3.5	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	15	96.9985278770224	29.87968317129143	24.938444700335594	0.0	2.0	0.671414	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.732824427480916	67.0	0.08798663640531436	0.1771856847411406	2345.0	34.0	3.0	58.0	6.0	1.0	23.65	9.0	136.0
360	2018-08-31 17:34:30.553246976-04:00	3.0	2	True	2.5	0.0	3.5	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	17	96.5430526994679	6.111423754056737	-0.4116691156507355	7.0	2.0	0.0	0.637364	0.633577	0.0	0.893364	0.0	0.0	19.0	0.8947368421052632	25.0	0.09625354421482164	0.23763250837139055	28.0	35.0	3.0	33.0	7.0	0.0	33.2	8.0	158.0
361	2018-08-31 18:36:48.395687936-04:00	2.5	0	True	2.0	0.5	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	18	97.17158900011306	50.2339113791467	-7.288459295044409	12.0	5.0	0.0	0.895388	0.0	0.0	0.891369	0.0	0.0	49.0	0.8163265306122449	85.0	0.0951341745550805	0.24071264785974203	28.0	34.0	3.0	69.0	7.0	0.0	33.2	8.0	158.0
362	2018-09-01 01:27:28.608628992-04:00	4.0	2	True	2.0	0.0	4.5	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	1	97.98231096916798	23.43942368247044	-5.139570026695045	11.0	4.0	0.0	0.0	0.814395	0.0	0.0	0.0	0.752665	30.0	0.9	20.0	0.14518043453222879	0.491458475449506	43.0	33.0	3.0	18.0	1.0	0.0	53.43	8.0	294.0
363	2018-09-01 11:54:50.238744064-04:00	3.0	2	True	3.0	0.0	3.0	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11	97.57121673355933	14.202897937502712	-14.846076384834621	9.0	4.0	0.0	0.0	0.0	0.0	0.989892	0.0	0.0	15.0	0.9333333333333333	95.0	0.09443834017623555	0.20441557439168295	19.0	35.0	2.0	2.0	1.0	0.0	27.64	6.0	106.0
364	2018-09-01 11:54:50.238744064-04:00	3.0	2	True	3.0	0.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	11	97.57121673355933	14.202897937502712	-14.846076384834621	9.0	4.0	0.0	0.0	0.0	0.0	0.989892	0.0	0.0	15.0	0.9333333333333333	95.0	0.09443834017623555	0.20441557439168295	19.0	35.0	2.0	2.0	1.0	0.0	27.64	6.0	106.0
365	2018-09-01 14:57:00.339346176-04:00	2.5	1	True	2.0	0.0	3.5	True	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	14	97.4376311751591	2.3123889057971128	-1.389924731511381	21.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	9.0	0.127911064089561	0.3258826405394311	0.0	33.0	2.0	18.0	2.0	0.0	57.05	47.0	1680.0
366	2018-09-01 20:23:49.610228992-04:00	3.0	1	True	2.0	0.0	4.0	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	20	96.81327761684199	18.537529484480388	-6.305937872518833	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.8421052631578947	41.0	0.11292085678953874	0.30970875247494206	990.0	33.0	2.0	13.0	2.0	0.0	45.29	15.0	2069.0
367	2018-09-01 21:25:25.575870976-04:00	2.5	2	True	2.0	0.0	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	21	97.41788180485608	0.271075309054199	-0.04307457164583801	0.0	2.0	0.0	0.51064	0.0	0.501707	0.987926	0.0	0.0	22.0	0.8636363636363636	35.0	0.10485755039166801	0.21092656666264872	990.0	35.0	2.0	13.0	5.0	0.0	35.78	43.0	2343.0
368	2018-09-01 22:27:39.714360832-04:00	3.0	2	True	2.5	0.0	4.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	22	97.3587123453182	16.921995986247584	-1.562556030802483	1.0	2.0	0.0	0.920556	0.505707	0.0	0.99699	0.0	0.0	13.0	1.0	61.0	0.09264556660371669	0.18337850911276682	0.0	33.0	2.0	18.0	5.0	0.0	35.56	16.0	693.0
369	2018-09-02 00:04:58.036540928-04:00	3.0	1	True	2.0	0.0	4.5	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	0	98.46267960515861	0.08980322628235567	0.0	1.0	1.0	0.0	0.0	0.563675	0.0	0.848773	0.0	0.0	95.0	0.7789473684210526	85.0	0.08367572576513788	0.17740819070223118	0.0	32.0	2.0	27.0	6.0	0.0	26.62	3.0	104.0
370	2018-09-02 01:25:14.412261888-04:00	2.0	1	True	1.5	0.0	5.0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	1	97.36445602129993	13.400610746985132	12.348621335522882	9.0	2.0	0.0	0.0	0.516769	0.0	0.0	0.0	0.0	23.0	0.869565217391304	18.0	0.08272352685099063	0.16034903296505112	0.0	32.0	2.0	22.0	3.0	0.0	69.73	15.0	623.0
371	2018-09-02 12:33:39.368333056-04:00	3.0	2	True	3.0	1.0	2.5	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	97.10219525300431	7.173876463184105	-0.403861072704815	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.9666666666666667	21.0	0.09609564874514892	0.1975395770221433	17.0	32.0	2.0	10.0	2.0	0.0	8.33	14.0	395.0
372	2018-09-02 13:47:40.137644032-04:00	2.5	1	True	2.0	1.0	2.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	96.71392321032147	6.121265025202964	-3.077252598695977	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.9666666666666667	21.0	0.09609564874514892	0.1975395770221433	17.0	34.0	2.0	34.0	10.0	0.0	83.07	15.0	258.0
373	2018-09-02 14:48:39.065944832-04:00	3.0	2	True	3.0	0.0	2.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	14	96.84115665279634	12.232833737561926	-5.421176324229956	5.0	4.0	0.0	0.747663	0.787158	0.0	0.952443	0.0	0.0	46.0	0.8478260869565217	23.0	0.10364296568415096	0.1902748151395306	0.0	30.0	2.0	62.0	15.0	0.0	80.61	6.0	144.0
374	2018-09-02 15:57:42.971431936-04:00	3.0	0	True	3.0	1.0	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	15	90.79530307085086	29.124544705794406	-6.867915651889947	0.0	3.0	0.0	0.868976	0.523294	0.0	0.0	0.0	0.0	100.0	0.72	85.0	0.07859609309417098	0.17225825463108083	0.0	32.0	2.0	39.0	6.0	0.0	59.45	6.0	144.0
375	2018-09-02 17:01:06.507457024-04:00	2.5	1	True	2.5	0.0	3.0	True	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	17	92.24218948303707	45.358594545222346	25.553716357313245	27.0	3.0	0.0	0.0	0.91196	0.0	0.0	0.0	0.942754	15.0	0.9333333333333333	6.0	0.09083382189273834	0.22890206938939736	0.0	32.0	2.0	25.0	4.0	0.0	66.93	8.0	268.0
376	2018-09-02 18:06:18.922430976-04:00	3.0	1	True	3.0	0.0	3.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	18	98.25485638565299	3.914868998048498	-1.090763856437	1.0	1.0	0.599279	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	33.0	0.08821291984266537	0.2716987905367999	0.0	33.0	2.0	51.0	4.0	0.0	93.34	1.0	22.0
377	2018-09-02 19:13:02.613355264-04:00	2.5	0	True	3.0	1.0	3.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	19	94.19615191221237	0.7827213548589498	2.2136443108320236	0.0	1.0	0.0	0.697412	0.530503	0.0	0.0	0.0	0.0	220.0	0.5772727272727273	456.0	0.08603538426623983	0.2028356916067616	0.0	33.0	3.0	148.0	19.0	1.0	74.7	2.0	31.0
378	2018-09-02 20:13:02.613355264-04:00	2.5	1	True	2.5	0.0	3.5	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	20	94.19615191221237	0.7827213548589498	2.2136443108320236	0.0	1.0	0.0	0.697412	0.530503	0.0	0.0	0.0	0.0	220.0	0.5772727272727273	456.0	0.08603538426623983	0.2028356916067616	0.0	33.0	3.0	148.0	19.0	1.0	74.7	2.0	31.0
379	2018-09-02 22:13:37.504871168-04:00	3.5	1	True	3.0	0.0	4.0	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	22	89.01072324555496	46.84146505260262	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.9047619047619048	40.0	0.11915616078465308	0.26704624958608636	9.0	34.0	2.0	23.0	8.0	0.0	96.88	11.0	434.0
380	2018-09-02 23:14:29.250458112-04:00	3.0	0	True	3.5	0.0	3.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	23	97.9288678004824	1.9180896494473363	-0.18294651172626977	6.0	1.0	0.0	0.860487	0.0	0.0	0.0	0.0	0.670747	45.0	0.6444444444444445	229.0	0.09791577088351845	0.37359380513668405	12.0	36.0	3.0	28.0	9.0	1.0	27.19	3.0	185.0
381	2018-09-03 00:16:03.970906112-04:00	3.5	1	True	3.0	0.0	4.0	True	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	0	93.5721988863158	42.242969856823535	-5.6670693610478375	19.0	2.0	0.642895	0.0	0.0	0.0	0.0	0.0	0.843719	39.0	0.7948717948717948	86.0	0.14544636485646073	0.346135019266167	12.0	34.0	3.0	42.0	7.0	0.0	80.88	3.0	68.0
382	2018-09-03 01:36:21.218401024-04:00	3.0	1	True	3.5	0.0	4.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	1	89.96891042630966	46.4317971097484	6.196156384193734	12.0	3.0	0.0	0.0	0.0	0.0	0.50589	0.0	0.0	61.0	0.7540983606557377	70.0	0.10085937115881179	0.23843531967491233	12.0	31.0	3.0	84.0	16.0	1.0	87.19	2.0	89.0
383	2018-09-03 02:36:53.133180160-04:00	3.5	1	True	4.0	0.0	4.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	2	97.72535299977949	2.684873288312266	-1.9161060458806254	9.0	2.0	0.0	0.0	0.504808	0.0	0.869163	0.0	0.0	128.0	0.671875	197.0	0.09759253749941757	0.3015425016027495	56.0	30.0	2.0	35.0	10.0	0.0	63.86	11.0	296.0
384	2018-09-03 11:11:24.227927040-04:00	3.0	0	True	3.5	0.5	3.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11	96.90685980240299	2.797664181144961	0.0	10.0	1.0	0.0	0.790199	0.0	0.0	0.0	0.712355	0.0	29.0	0.8620689655172413	25.0	0.11867659394912299	0.326870951764161	7.0	32.0	2.0	12.0	3.0	0.0	90.12	10.0	190.0
385	2018-09-03 12:15:04.225701120-04:00	3.5	1	True	3.5	1.0	3.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	96.33982571040359	5.3336064354361135	-2.1250859418006063	19.0	2.0	0.0	0.790199	0.0	0.0	0.0	0.712355	0.0	29.0	0.8620689655172413	25.0	0.11867659394912299	0.326870951764161	7.0	32.0	2.0	12.0	3.0	0.0	91.19	7.0	123.0
386	2018-09-03 13:15:45.974270976-04:00	3.5	1	True	4.0	2.0	3.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	96.95533913625798	10.058929688878742	-1.432091258781057	9.0	2.0	0.0	0.7831	0.0	0.0	0.0	0.0	0.0	40.0	0.8	112.0	0.10575605262852239	0.2980482488264765	0.0	32.0	2.0	49.0	6.0	0.0	88.75	13.0	334.0
387	2018-09-03 14:30:31.164889088-04:00	3.0	1	True	4.0	3.0	4.0	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	14	97.33423601295279	6.000789385155022	0.798190318236497	18.0	2.0	0.600576	0.0	0.516479	0.0	0.0	0.0	0.0	37.0	0.5945945945945946	56.0	0.09672216169551603	0.217622308915364	730.0	30.0	2.0	14.0	4.0	0.0	44.88	2.0	75.0
388	2018-09-03 19:41:06.711474944-04:00	4.0	1	True	4.0	0.0	4.5	True	True	False	True	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	19	97.14139559471	0.7811764453174704	0.47519498760417356	0.0	1.0	0.504656	0.549499	0.548222	0.0	0.844005	0.0	0.0	78.0	0.7692307692307693	130.0	0.10426516132429242	0.21034889421913414	1993.0	32.0	2.0	24.0	3.0	0.0	72.8	7.0	215.0
389	2018-09-03 20:52:12.646703872-04:00	3.5	1	True	3.5	0.0	4.5	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	20	97.95552052622256	0.13579304112404908	-0.04760250935088033	0.0	1.0	0.504656	0.549499	0.548222	0.0	0.844005	0.0	0.0	78.0	0.7692307692307693	130.0	0.10426516132429242	0.21034889421913414	0.0	33.0	2.0	82.0	12.0	1.0	79.52	7.0	215.0
390	2018-09-03 21:55:24.929030144-04:00	3.0	2	True	3.0	1.5	4.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	21	97.09129314362816	20.658049012683215	-1.813451021512661	14.0	6.0	0.54001	0.0	0.612654	0.0	0.0	0.0	0.0	85.0	0.6823529411764706	114.0	0.10506921912706264	0.3001887609162363	0.0	30.0	2.0	100.0	20.0	1.0	49.22	17.0	589.0
391	2018-09-03 22:58:02.321590784-04:00	2.5	1	True	2.0	0.5	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	22	96.49848919323095	3.242650421433128	-0.2710774783329862	2.0	1.0	0.0	0.0	0.0	0.0	0.649718	0.0	0.0	26.0	0.8461538461538461	47.0	0.10559676359681522	0.2922533792318757	20.0	31.0	2.0	81.0	17.0	0.0	12.51	7.0	480.0
392	2018-09-03 23:58:53.023547136-04:00	2.0	0	True	2.0	1.0	4.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	23	96.71875708693759	1.4312578540021947	-0.3486437288309456	12.0	1.0	0.60129	0.51064	0.0	0.0	0.0	0.0	0.0	37.0	0.7567567567567568	28.0	0.08843484137627709	0.20489724260387998	20.0	29.0	2.0	54.0	8.0	0.0	71.86	7.0	1847.0
393	2018-09-04 01:07:35.636719104-04:00	2.5	0	True	3.0	0.5	4.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	1	96.62378246307372	5.952545863986015	-4.843753619392713	11.0	3.0	0.731837	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.8095238095238095	13.0	0.10782866661365216	0.3037163480122884	7.0	31.0	2.0	40.0	9.0	0.0	84.17	7.0	1847.0
394	2018-09-04 10:26:27.278147072-04:00	3.0	1	True	3.5	0.5	3.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10	96.63573842458595	15.111579786042148	-2.049738680817423	11.0	2.0	0.0	0.0	0.0	0.0	0.994704	0.510377	0.0	7.0	0.8571428571428571	17.0	0.11559299447319725	0.3692897081375122	62.0	33.0	2.0	19.0	6.0	0.0	76.01	16.0	442.0
395	2018-09-04 11:32:32.135256064-04:00	2.5	1	True	3.0	1.0	3.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11	96.16497430819767	9.937558839876413	-4.462673789733636	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.7692307692307693	234.0	0.11059122985997792	0.3278208039616126	62.0	29.0	2.0	94.0	16.0	0.0	89.46	7.0	245.0
396	2018-09-04 12:38:58.953550080-04:00	2.5	0	True	2.5	1.5	4.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	93.26206514340805	0.0945907943527396	0.0	151.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.7692307692307693	234.0	0.11059122985997792	0.3278208039616126	62.0	30.0	2.0	39.0	4.0	0.0	52.34	2.0	37.0
397	2018-09-04 13:42:41.173611776-04:00	3.0	1	True	3.0	0.5	3.5	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	97.65511907849994	34.64278650247701	18.109144404207413	10.0	4.0	0.538888	0.0	0.640127	0.687117	0.542262	0.625315	0.0	280.0	0.5642857142857143	346.0	0.09095483983971543	0.21522845850120975	41.0	29.0	2.0	80.0	9.0	0.0	90.02	3.0	21.0
398	2018-09-04 15:00:42.961816064-04:00	3.5	2	True	3.5	1.0	3.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	15	97.45568466186523	9.254163051447408	-5.365665314404608	52.0	3.0	0.538888	0.0	0.640127	0.687117	0.542262	0.625315	0.0	280.0	0.5642857142857143	346.0	0.09095483983971543	0.21522845850120975	3953.0	28.0	2.0	51.0	12.0	1.0	72.51	45.0	836.0
399	2018-09-04 18:29:06.422273280-04:00	2.5	2	True	2.0	1.5	4.5	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	18	97.27843581823994	43.93028507470656	23.280051479751258	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	31.0	0.09259120751452703	0.25286747624234457	867.0	28.0	2.0	6.0	2.0	0.0	30.27	15.0	692.0
400	2018-09-04 20:13:24.056017920-04:00	2.5	2	True	2.0	2.0	4.5	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	20	97.16153957551951	21.613144568754812	7.994227622366805	15.0	6.0	0.0	0.0	0.0	0.551469	0.0	0.0	0.0	119.0	0.5546218487394958	142.0	0.09329596426872074	0.16230630524361636	0.0	28.0	2.0	39.0	6.0	0.0	52.04	9.0	161.0
401	2018-09-04 21:19:57.674671104-04:00	3.5	5	True	3.0	1.0	4.0	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	21	97.06298003703246	7.862912333710289	3.6657927311383762	4.0	3.0	0.0	0.0	0.0	0.551469	0.0	0.0	0.0	119.0	0.5546218487394958	142.0	0.09329596426872074	0.16230630524361636	0.0	28.0	2.0	33.0	5.0	0.0	58.42	13.0	1031.0
402	2018-09-04 22:20:22.248075008-04:00	3.0	2	True	3.0	0.5	3.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	22	96.84667522814847	12.280317353185756	-3.5009090649440537	21.0	1.0	0.0	0.0	0.0	0.0	0.959646	0.0	0.0	22.0	0.8636363636363636	51.0	0.09040267865625773	0.2847709516123939	0.0	27.0	2.0	68.0	16.0	0.0	81.38	20.0	588.0
403	2018-09-04 23:21:30.058865152-04:00	3.0	2	True	3.0	0.5	3.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	23	97.57993537296831	11.060649300635225	-0.47313169118343207	1.0	2.0	0.0	0.0	0.590063	0.0	0.0	0.0	0.0	47.0	0.7021276595744681	127.0	0.10347010052898228	0.32786166314783655	0.0	28.0	2.0	25.0	9.0	0.0	74.07	5.0	87.0
