com.samsung.shealth.calories_burned,6000085,1
tef_calorie,active_time,pkg_name,update_time,create_time,datauuid,rest_calorie,active_calorie,day_time,deviceuuid
0.0,7039776,com.sec.android.app.shealth,2017-11-02 04:01:04.640,2017-11-01 04:00:02.627,bc4ceeba-b670-45fd-be4b-858c124bc879,1259.9287,386.3106,1509494400000,avnWu77KPA
0.0,6329428,com.sec.android.app.shealth,2018-03-23 04:03:05.255,2018-03-22 04:00:07.957,bcc45756-9b02-4ab2-a455-bcbcde979c84,1267.1936,352.5758,1521676800000,avnWu77KPA
0.0,4220584,com.sec.android.app.shealth,2018-01-27 05:31:27.753,2018-01-26 05:02:16.799,bcdb0d53-f1d5-4f4f-b1dc-39b68090d2a1,1300.568,213.432,1516924800000,avnWu77KPA
0.0,1284889,com.sec.android.app.shealth,2018-01-09 07:54:12.000,2018-01-08 05:01:28.464,be37c63d-ea1d-4e10-8289-8027a969abc1,1347.0282,67.03,1515369600000,avnWu77KPA
0.0,4474149,com.sec.android.app.shealth,2018-04-16 17:45:37.185,2018-04-07 18:31:09.530,be757ccb-2dd4-449c-ad78-e635976bbde8,1296.555,227.30106,1523145600000,avnWu77KPA
0.0,44689,com.sec.android.app.shealth,2018-04-24 04:00:02.286,2018-04-23 04:19:48.735,bee1869b-96a5-40aa-8ab5-277cf5dd410a,1366.6555,2.01,1524441600000,avnWu77KPA
0.0,6789878,com.sec.android.app.shealth,2018-09-12 06:48:16.742,2018-09-05 04:00:00.929,bf60cca2-1367-43e4-9125-231e4ed1d54f,1259.9065,353.684,1536105600000,dgrrqaEJmv
0.0,3740190,com.sec.android.app.shealth,2018-01-21 05:01:47.003,2018-01-20 05:01:44.489,c0be6d4c-fd69-4cf0-8086-f47a25eb5794,1308.1707,200.611,1516406400000,avnWu77KPA
0.0,5788388,com.sec.android.app.shealth,2018-04-26 04:00:03.019,2018-04-25 04:00:01.375,c0d42e8b-c9f6-4c87-b454-3d3662d42fe2,1275.7561,328.8548,1524614400000,avnWu77KPA
0.0,6541430,com.sec.android.app.shealth,2018-01-03 02:58:57.671,2017-12-16 05:04:22.450,c15e6b28-e9a9-4be1-a9b0-3ef6cc4339c2,1263.8384,336.75934,1513382400000,avnWu77KPA
0.0,3635974,com.sec.android.app.shealth,2018-05-08 04:00:41.546,2018-05-07 04:00:01.661,c32a2a86-2f76-4cf8-8159-868ad35b36a2,1309.82,208.27415,1525651200000,avnWu77KPA
0.0,7367578,com.sec.android.app.shealth,2018-02-10 05:04:53.293,2018-02-09 05:00:00.695,c3fbca25-e275-4d02-a68c-11d58c1ef7ce,1250.7639,421.33014,1518134400000,avnWu77KPA
0.0,9735041,com.sec.android.app.shealth,2018-06-24 07:12:21.924,2018-06-23 07:01:24.180,c464c321-8679-468f-94e0-eafe71ded4c1,1213.2965,523.6515,1529712000000,avnWu77KPA
0.0,8398842,com.sec.android.app.shealth,2018-04-05 18:30:03.480,2018-04-04 19:30:55.099,c4d32377-ea62-400a-99fc-b816fccef866,1234.4431,435.3956,1522886400000,avnWu77KPA
0.0,1093905,com.sec.android.app.shealth,2018-06-19 07:00:02.365,2018-06-18 07:14:36.680,c6048c0b-a034-4ad2-8765-71685479cb2f,1350.0508,55.57999,1529280000000,avnWu77KPA
0.0,3316877,com.sec.android.app.shealth,2018-04-20 04:00:01.004,2018-04-19 04:00:02.860,c61f24e5-e9d1-4158-914e-4033a3b59d93,1314.87,193.983,1524096000000,avnWu77KPA
0.0,7490110,com.sec.android.app.shealth,2017-10-28 04:01:09.846,2017-10-27 05:16:15.412,c7046ef2-af1a-42a0-a87b-a86fcfa6f142,1252.7792,421.6904,1509062400000,avnWu77KPA
0.0,5989174,com.sec.android.app.shealth,2018-01-22 05:02:37.388,2018-01-21 05:01:46.578,c7065058-d2b9-418a-961a-53d0af3afab7,1272.5784,314.35352,1516492800000,avnWu77KPA
0.0,4264124,com.sec.android.app.shealth,2018-02-27 05:00:02.823,2018-02-26 05:01:14.910,c7c66aa5-3423-4c4b-81ef-f879de2966b5,1299.8788,241.05835,1519603200000,avnWu77KPA
0.0,8208922,com.sec.android.app.shealth,2017-11-03 04:00:41.822,2017-11-02 04:01:04.020,c7ea1c9d-7620-49f5-94fd-8128dc32225d,1241.3673,433.4903,1509580800000,avnWu77KPA
0.0,6585957,com.sec.android.app.shealth,2018-04-01 18:30:07.525,2018-03-31 18:31:15.811,c95044b9-6244-45b9-8215-c724ac3f2de4,1263.1337,354.0853,1522540800000,avnWu77KPA
0.0,6044252,com.sec.android.app.shealth,2018-01-25 05:02:13.880,2018-01-24 05:01:10.491,c9bfe945-75e5-4108-a8a4-c36b7e683144,1271.7067,343.01898,1516752000000,avnWu77KPA
0.0,6426693,com.sec.android.app.shealth,2018-05-24 04:00:02.052,2018-05-23 04:00:41.432,ca795818-950e-464f-b622-3ba2fcd164ae,1265.6542,344.8885,1527033600000,avnWu77KPA
0.0,5524302,com.sec.android.app.shealth,2018-03-03 05:02:46.719,2018-03-02 05:00:01.862,cb7d328a-01a0-4413-ac4c-9145492cc71b,1279.9354,310.0955,1519948800000,avnWu77KPA
0.0,8558970,com.sec.android.app.shealth,2018-01-03 02:58:59.619,2017-12-23 17:01:10.222,cca8f32f-a859-4a44-8282-70e6000731ec,1231.9089,440.7503,1514073600000,avnWu77KPA
0.0,5732005,com.sec.android.app.shealth,2018-01-03 02:58:58.122,2017-12-18 05:00:01.030,cd1ad4ec-516d-4dc5-af19-1332b89cec6b,1276.6482,293.40448,1513555200000,avnWu77KPA
0.0,4792292,com.sec.android.app.shealth,2018-04-04 19:30:56.164,2018-04-03 18:30:32.480,cd97ca51-aa66-4dbf-a60e-d56b0299986b,1291.5203,233.84007,1522800000000,avnWu77KPA
0.0,6772584,com.sec.android.app.shealth,2018-02-28 05:00:01.548,2018-02-27 05:00:02.275,cdb931d3-ee5d-48fd-996b-1d0c30c9f4c1,1260.1802,374.5051,1519689600000,avnWu77KPA
0.0,6563887,com.sec.android.app.shealth,2018-09-12 06:48:16.569,2018-08-31 04:00:02.003,cffb78eb-3eb9-4150-83c4-66316ae4b166,1263.483,355.8846,1535673600000,dgrrqaEJmv
0.0,4833022,com.sec.android.app.shealth,2018-02-13 05:33:38.132,2018-02-12 05:00:01.670,d221f38b-cf39-437a-80e0-0a4adada2965,1290.8756,279.5425,1518393600000,avnWu77KPA
0.0,2922504,com.sec.android.app.shealth,2018-07-25 05:26:33.385,2018-07-24 04:00:00.788,d404114c-dfbd-4f20-b983-6448fb7beac6,1321.1113,166.78017,1532390400000,dgrrqaEJmv
0.0,5358996,com.sec.android.app.shealth,2018-04-29 04:01:02.090,2018-04-28 04:00:09.188,d4877860-0919-47df-8ee7-2b8ca8e31ebd,1282.5516,291.96,1524873600000,avnWu77KPA
0.0,4479532,com.sec.android.app.shealth,2017-11-21 05:02:23.724,2017-11-20 05:00:35.613,d62f1248-5ae4-419b-836e-7ee224d98b55,1300.5753,242.52914,1511136000000,avnWu77KPA
0.0,5022950,com.sec.android.app.shealth,2018-06-16 07:15:57.942,2018-06-15 04:00:45.428,d6f598dc-8467-40e5-ad78-819043728462,1287.8698,272.99066,1529020800000,avnWu77KPA
0.0,5067543,com.sec.android.app.shealth,2018-07-29 04:00:01.009,2018-07-28 04:00:00.756,d79a09e4-2d34-4cc2-9770-e0c74cb5cb29,1287.1641,287.15366,1532736000000,dgrrqaEJmv
0.0,3222854,com.sec.android.app.shealth,2018-06-28 07:21:19.341,2018-06-27 07:00:02.281,d7a7f70c-e2eb-4db2-abc1-38ff710a236e,1316.358,163.72017,1530057600000,avnWu77KPA
0.0,4922993,com.sec.android.app.shealth,2018-09-10 04:00:01.049,2018-09-09 04:00:00.613,d7e78bbe-aea0-4ee5-aa76-3811fb11e6a9,1289.4518,285.0925,1536451200000,dgrrqaEJmv
0.0,2592959,com.sec.android.app.shealth,2018-07-03 07:00:48.898,2018-07-02 07:00:47.643,d9bcf693-d94a-4a17-92b8-c159110fff6a,1326.3267,131.78,1530489600000,avnWu77KPA
0.0,3761256,com.sec.android.app.shealth,2018-03-21 04:00:09.607,2018-03-20 04:00:08.214,da6883f3-c16b-40cd-ae6e-39fa81618245,1307.8374,212.73499,1521504000000,avnWu77KPA
0.0,7103959,com.sec.android.app.shealth,2018-02-21 15:42:41.223,2018-02-18 05:00:15.914,db915cd2-4188-4547-b0fe-737cfc30ee26,1254.9358,391.17886,1518912000000,avnWu77KPA
0.0,2735541,com.sec.android.app.shealth,2017-10-27 05:16:21.096,2017-10-27 05:16:21.096,dbae2b60-a989-4e03-bf70-82145f6438b3,1328.2631,156.87,1507766400000,avnWu77KPA
0.0,4672992,com.sec.android.app.shealth,2017-11-12 05:01:57.110,2017-11-11 06:39:32.672,dbecd53c-999d-4376-a203-3a926ef7584c,1297.504,244.0125,1510358400000,avnWu77KPA
0.0,372733,com.sec.android.app.shealth,2018-01-10 05:21:25.343,2018-01-09 07:54:10.035,dc7a90e4-5afc-421b-934c-3427d334a113,1361.4639,18.619999,1515456000000,avnWu77KPA
0.0,5832463,com.sec.android.app.shealth,2018-05-04 04:30:39.572,2018-05-03 04:00:35.498,dc9012c1-139a-47f2-bb04-cf43d5ab48f9,1275.0585,318.22748,1525305600000,avnWu77KPA
0.0,7220651,com.sec.android.app.shealth,2018-05-03 04:00:36.017,2018-05-02 04:00:52.301,dd5eee55-179c-4513-b534-725cc17f9702,1253.0891,391.80417,1525219200000,avnWu77KPA
0.0,8132183,com.sec.android.app.shealth,2018-09-07 04:13:19.899,2018-09-06 04:00:01.021,dd6cb85c-c524-44bc-b9a5-9e5b2d913a22,1238.6632,441.02234,1536192000000,dgrrqaEJmv
0.0,1916550,com.sec.android.app.shealth,2018-03-18 04:00:04.590,2018-03-17 04:00:37.485,dfcca774-4d9d-4d17-9d2f-90b0a4b958e6,1337.0316,99.87001,1521244800000,avnWu77KPA
0.0,1699109,com.sec.android.app.shealth,2018-01-14 05:00:44.395,2018-01-13 05:51:21.016,e0d300dc-0cec-4dc2-9a13-48e3b5c01fcf,1340.4727,89.03999,1515801600000,avnWu77KPA
0.0,5312238,com.sec.android.app.shealth,2017-11-08 05:00:01.507,2017-11-07 05:00:33.505,e15ac66d-03b7-4393-b286-d8cac443fca8,1287.3552,295.78152,1510012800000,avnWu77KPA
0.0,3044316,com.sec.android.app.shealth,2018-03-13 04:00:05.819,2018-03-12 04:14:58.906,e2ad209a-d26a-47df-83e4-5e9f8d41267a,1319.1836,174.69101,1520812800000,avnWu77KPA
0.0,5610570,com.sec.android.app.shealth,2017-11-23 06:01:28.753,2017-11-22 05:00:11.585,e2d431af-afac-4dc4-8c3b-d1b2d50dac3a,1282.619,299.60498,1511308800000,avnWu77KPA
0.0,3195480,com.sec.android.app.shealth,2018-05-20 04:01:14.027,2018-05-19 04:00:00.873,e3327e4c-e6e1-4da4-b189-b7867094373e,1316.7913,172.74998,1526688000000,avnWu77KPA
0.0,5098607,com.sec.android.app.shealth,2018-08-31 04:00:02.806,2018-08-30 04:00:00.623,e38b5f6a-b7e3-4a2a-a026-bc8566bc730a,1286.6725,276.10516,1535587200000,dgrrqaEJmv
0.0,7369579,com.sec.android.app.shealth,2018-05-27 04:37:15.431,2018-05-26 04:00:27.374,e53c506f-2101-4609-80d9-8eed698471ca,1250.7322,407.17072,1527292800000,avnWu77KPA
0.0,6259003,com.sec.android.app.shealth,2018-06-17 07:00:02.714,2018-06-16 07:00:17.842,e7b7cfd7-9e01-4942-b018-6d15fbaa9a32,1268.3081,333.8,1529107200000,avnWu77KPA
0.0,8616651,com.sec.android.app.shealth,2018-05-09 04:28:42.543,2018-05-08 04:00:41.018,e7b9be4a-ef62-48a2-b8c2-4180227475ec,1230.9961,456.33832,1525737600000,avnWu77KPA
0.0,4269743,com.sec.android.app.shealth,2018-08-08 05:00:01.390,2018-08-07 05:00:01.817,ea5b7db6-f896-45c7-8f5c-1f6d4bb6cdc0,1299.79,238.0988,1533600000000,dgrrqaEJmv
0.0,1269608,com.sec.android.app.shealth,2018-03-05 05:00:01.059,2018-03-04 05:00:01.123,ea8ab98e-662c-4c01-b6c1-3cb91e6f11fd,1347.27,67.94,1520121600000,avnWu77KPA
0.0,6607391,com.sec.android.app.shealth,2018-06-09 04:03:15.518,2018-06-08 04:01:03.481,eaa898f6-6a49-4df3-a219-71c01bc76043,1262.7946,369.2104,1528416000000,avnWu77KPA
0.0,6161414,com.sec.android.app.shealth,2017-12-07 05:00:05.401,2017-12-06 05:00:01.079,eb23feed-2957-4d51-9b87-e6f3a4bf210a,1273.8737,322.9473,1512518400000,avnWu77KPA
0.0,3641154,com.sec.android.app.shealth,2018-06-23 07:01:24.557,2018-06-22 07:00:01.221,eb980baf-171e-46e5-80c7-5a45e242ee40,1309.738,185.59949,1529625600000,avnWu77KPA
0.0,3271081,com.sec.android.app.shealth,2018-02-18 05:00:16.081,2018-02-17 05:17:38.267,ec873da4-20d3-4967-852c-e4d9717547f5,1315.5948,165.95284,1518825600000,avnWu77KPA
0.0,4005931,com.sec.android.app.shealth,2018-07-12 04:00:02.353,2018-07-11 04:00:01.518,ec896e85-afe9-4433-b24b-e0c8f4b6c63d,1303.9652,211.20848,1531267200000,avnWu77KPA
0.0,5293880,com.sec.android.app.shealth,2017-11-22 05:00:12.061,2017-11-21 05:02:23.281,ed109400-5356-43d9-bbe1-6edf766a10a6,1287.6467,285.10278,1511222400000,avnWu77KPA
0.0,1780987,com.sec.android.app.shealth,2018-01-17 05:00:02.336,2018-01-16 05:00:17.079,ef89608a-c99d-4e0b-8b8b-34261fc382a6,1339.177,97.63999,1516060800000,avnWu77KPA
0.0,3583035,com.sec.android.app.shealth,2018-05-14 05:00:01.333,2018-05-13 05:00:01.273,f13f6b22-eb30-47ea-b0ee-b780324c8cf5,1310.6578,180.35997,1526169600000,avnWu77KPA
0.0,10999296,com.sec.android.app.shealth,2018-03-17 04:00:37.850,2018-03-16 04:00:48.772,f14ffcc8-4ffc-4f7d-8b83-ef751b27bb53,1193.2885,600.2156,1521158400000,avnWu77KPA
0.0,6378311,com.sec.android.app.shealth,2018-07-14 04:08:31.155,2018-07-13 04:00:53.110,f2aaac9a-a2dc-43d6-a24d-6e1236e7e419,1266.4199,334.63275,1531440000000,avnWu77KPA
0.0,4539014,com.sec.android.app.shealth,2017-10-27 05:16:20.047,2017-10-27 05:16:20.047,f321a97d-6b8d-40f4-9944-986b119a13c2,1299.631,245.52116,1506816000000,avnWu77KPA
0.0,7535609,com.sec.android.app.shealth,2018-07-20 04:00:01.767,2018-07-19 04:00:00.655,f4111268-967e-4d1e-879b-0f80d89805f5,1248.1046,393.4227,1531958400000,dgrrqaEJmv
0.0,5951057,com.sec.android.app.shealth,2018-05-22 05:24:17.510,2018-05-21 04:00:32.750,f4166abf-eb2c-490a-8b04-2e9e3e35d06a,1273.1816,331.32898,1526860800000,avnWu77KPA
0.0,6266426,com.sec.android.app.shealth,2018-03-07 05:01:08.926,2018-03-06 05:00:00.738,f6789bd4-1f9d-4cf3-83c6-5b0be07382db,1268.1907,331.73267,1520294400000,avnWu77KPA
0.0,9369241,com.sec.android.app.shealth,2018-09-12 06:48:16.181,2018-08-22 04:00:00.817,f7bcf16d-a85b-484f-9f70-c1722ee6dc0f,1219.0857,503.46255,1534896000000,dgrrqaEJmv
0.0,7085112,com.sec.android.app.shealth,2017-10-27 05:16:20.207,2017-10-27 05:16:20.207,f7edd2d4-ca17-4d3b-8e03-f7d9546a91a1,1259.209,382.2681,1506988800000,avnWu77KPA
0.0,1387782,com.sec.android.app.shealth,2018-09-12 06:48:16.266,2018-08-24 04:00:01.170,f84b7687-7d2d-4a8a-b957-840fee58662a,1345.3999,72.44299,1535068800000,dgrrqaEJmv
0.0,4604391,com.sec.android.app.shealth,2018-01-03 02:58:56.677,2017-12-13 05:00:00.700,f8641334-d002-49cd-abf8-12d3e6f8a182,1294.4939,254.77484,1513123200000,avnWu77KPA
0.0,9199795,com.sec.android.app.shealth,2018-03-01 05:00:02.626,2018-02-28 05:00:01.134,f90f3b24-8f52-43f9-b507-784dba8bc17f,1221.7673,510.56934,1519776000000,avnWu77KPA
0.0,5602991,com.sec.android.app.shealth,2018-02-21 05:00:47.119,2018-02-20 05:00:01.432,f932c062-dad5-424f-a3ff-75749490f3d9,1278.6901,299.07217,1519084800000,avnWu77KPA
0.0,5681880,com.sec.android.app.shealth,2018-02-09 05:00:01.296,2018-02-08 05:43:49.876,f93fe96c-5d17-419d-93ec-53506cfcf52f,1277.4415,317.557,1518048000000,avnWu77KPA
0.0,4473892,com.sec.android.app.shealth,2017-10-27 05:16:22.024,2017-10-27 05:16:22.024,f94f14de-f926-4174-9149-621633955d37,1300.6649,236.61748,1508630400000,avnWu77KPA
0.0,5088584,com.sec.android.app.shealth,2018-07-21 04:00:00.891,2018-07-20 04:00:00.570,fc12c374-8bf1-45b5-bdf4-93c93c57cca9,1286.831,274.19214,1532044800000,dgrrqaEJmv
0.0,4483305,com.sec.android.app.shealth,2018-07-19 04:00:01.152,2018-07-18 04:00:29.867,fca96b2e-301c-4ec6-9e8c-ba39ed304725,1296.4103,256.33246,1531872000000,dgrrqaEJmv
0.0,3496609,com.sec.android.app.shealth,2018-07-02 07:00:48.005,2018-07-01 07:39:18.992,fd542b22-a89a-4fe0-a391-8f2a3a002972,1312.0256,175.55003,1530403200000,avnWu77KPA
0.0,716298,com.sec.android.app.shealth,2018-07-01 07:39:20.001,2018-06-30 07:01:00.595,fed54fa4-5588-4317-8f71-155f2c1d0b7b,1356.0267,32.92,1530316800000,avnWu77KPA
0.0,8529918,com.sec.android.app.shealth,2017-10-27 05:16:21.537,2017-10-27 05:16:21.537,ff73bdcd-47f3-42ec-a3fd-785ca54485aa,1236.2711,480.10883,1508198400000,avnWu77KPA
