com.samsung.health.heart_rate,6000085,7
create_time,time_offset,max,heart_beat_count,custom,end_time,heart_rate,deviceuuid,start_time,pkg_name,update_time,min,binning_data,datauuid,comment
2018-05-22 18:36:54.075,UTC-0300,69.0,0,,2018-05-22 18:36:41.287,69.0,avnWu77KPA,2018-05-22 18:36:41.287,com.sec.android.app.shealth,2018-05-22 18:36:54.075,69.0,,5d8d6b72-66da-451e-8be0-ac7fe08d70cd,
2018-06-05 00:51:00.379,UTC-0300,87.0,0,,2018-06-05 00:50:47.593,87.0,avnWu77KPA,2018-06-05 00:50:47.593,com.sec.android.app.shealth,2018-06-05 00:51:00.379,87.0,,5db56d6d-fd92-489f-b07b-51b14f2cace0,
2018-09-08 01:31:06.950,UTC-0300,93.0,0,,2018-09-08 01:31:00.526,93.0,dgrrqaEJmv,2018-09-08 01:31:00.526,com.sec.android.app.shealth,2018-09-08 01:31:06.950,93.0,,5fcd6b3b-f760-4d70-aa78-defde95a56e7,
2018-09-03 15:12:40.166,UTC-0300,83.0,0,,2018-09-03 15:12:29.772,83.0,dgrrqaEJmv,2018-09-03 15:12:29.772,com.sec.android.app.shealth,2018-09-03 15:12:40.166,83.0,,601ec15b-fbaf-4218-b46b-31f97b8f1033,
2018-08-21 16:38:32.462,UTC-0300,63.0,0,,2018-08-21 16:38:20.144,63.0,dgrrqaEJmv,2018-08-21 16:38:20.144,com.sec.android.app.shealth,2018-08-21 16:38:32.462,63.0,,609dc3fc-afb3-4e54-b90e-b09393c322fc,
2018-07-12 04:14:41.962,UTC-0300,67.0,0,,2018-07-12 04:14:33.112,67.0,avnWu77KPA,2018-07-12 04:14:33.112,com.sec.android.app.shealth,2018-07-12 04:14:41.962,67.0,,60d4a6d6-8071-47c8-bdff-9202cd290169,
2018-09-05 23:56:36.768,UTC-0300,92.0,0,,2018-09-05 23:56:30.565,92.0,dgrrqaEJmv,2018-09-05 23:56:30.565,com.sec.android.app.shealth,2018-09-05 23:56:36.768,92.0,,619d07db-0e2e-4035-bc1f-0cb315d3c485,
2017-04-11 15:16:23.649,UTC-0300,,0,,2017-04-11 15:15:51.786,76.0,avnWu77KPA,2017-04-11 15:15:45.510,com.sec.android.app.shealth,2017-04-11 15:16:23.649,,,62ac8870-f00c-45f5-a89e-6be2425e8c88,
2018-05-18 21:05:05.046,UTC-0300,78.0,0,,2018-05-18 21:04:55.433,78.0,avnWu77KPA,2018-05-18 21:04:55.433,com.sec.android.app.shealth,2018-05-18 21:05:05.046,78.0,,62b29ce9-0cd8-49a1-9d70-2ef64cc8b5e4,
2018-08-08 21:00:05.508,UTC-0400,67.0,0,,2018-08-08 20:59:58.387,67.0,dgrrqaEJmv,2018-08-08 20:59:58.387,com.sec.android.app.shealth,2018-08-08 21:00:05.508,67.0,,63cf216f-83b2-4be8-8c21-a9cfc5f53b61,
2018-06-22 20:02:43.787,UTC-0600,85.0,0,,2018-06-22 20:02:31.597,85.0,avnWu77KPA,2018-06-22 20:02:31.597,com.sec.android.app.shealth,2018-06-22 20:02:43.787,85.0,,63fa0f5e-b32e-443e-8cd6-1bfe79e3e2c0,
2018-05-22 14:35:06.433,UTC-0300,58.0,0,,2018-05-22 14:34:51.681,58.0,avnWu77KPA,2018-05-22 14:34:51.681,com.sec.android.app.shealth,2018-05-22 14:35:06.433,58.0,,64a29976-e749-4108-be74-a3e45aa93c06,
2018-08-28 01:27:49.274,UTC-0300,97.0,0,,2018-08-28 01:27:41.383,97.0,dgrrqaEJmv,2018-08-28 01:27:41.383,com.sec.android.app.shealth,2018-08-28 01:27:49.274,97.0,,652013c4-51c2-47d5-bf63-ea7fa7b03c98,
2018-08-29 01:56:42.623,UTC-0300,91.0,0,,2018-08-29 01:56:34.535,91.0,dgrrqaEJmv,2018-08-29 01:56:34.535,com.sec.android.app.shealth,2018-08-29 01:56:42.623,91.0,,65423302-0cc3-4e61-a841-c34894b63c78,
2018-09-01 16:04:20.145,UTC-0300,76.0,0,,2018-09-01 16:04:13.876,76.0,dgrrqaEJmv,2018-09-01 16:04:13.876,com.sec.android.app.shealth,2018-09-01 16:04:20.145,76.0,,65bf1109-c9ef-46cd-a0c5-5523bcd9957d,
2018-09-08 19:10:26.069,UTC-0300,76.0,0,,2018-09-08 19:10:18.145,76.0,dgrrqaEJmv,2018-09-08 19:10:18.145,com.sec.android.app.shealth,2018-09-08 19:10:26.069,76.0,,661e0c62-7011-4216-bade-b84a58893df5,
2018-06-05 01:08:37.948,UTC-0300,75.0,0,,2018-06-05 01:08:28.022,75.0,avnWu77KPA,2018-06-05 01:08:28.022,com.sec.android.app.shealth,2018-06-05 01:08:37.948,75.0,,66973bf9-6770-4d74-9dd4-c947fefdcfad,
2018-06-19 18:22:12.313,UTC-0600,76.0,0,,2018-06-19 18:22:00.996,76.0,avnWu77KPA,2018-06-19 18:22:00.996,com.sec.android.app.shealth,2018-06-19 18:22:12.313,76.0,,66a4eca2-978a-4833-9ae4-ca84c37ece8c,
2018-06-26 18:13:37.510,UTC-0600,87.0,0,,2018-06-26 18:13:27.065,87.0,avnWu77KPA,2018-06-26 18:13:27.065,com.sec.android.app.shealth,2018-06-26 18:13:37.510,87.0,,66e06a1a-6ffb-43fa-9656-3f629799ee96,
2018-09-11 03:09:54.055,UTC-0300,74.0,0,,2018-09-11 03:09:40.879,74.0,dgrrqaEJmv,2018-09-11 03:09:40.879,com.sec.android.app.shealth,2018-09-11 03:09:54.055,74.0,,66edbc09-dcfb-42a3-a224-1f0ca6642f76,
2018-08-16 18:09:27.853,UTC-0500,75.0,0,,2018-08-16 18:09:18.089,75.0,dgrrqaEJmv,2018-08-16 18:09:18.089,com.sec.android.app.shealth,2018-08-16 18:09:27.853,75.0,,6736b076-4be4-4418-89d2-0b5834bb511c,
2018-05-29 21:53:44.107,UTC-0300,77.0,0,,2018-05-29 21:53:38.645,77.0,avnWu77KPA,2018-05-29 21:53:38.645,com.sec.android.app.shealth,2018-05-29 21:53:44.107,77.0,,67a20dc0-f2de-45a3-b8cf-111d23a75d39,
2018-08-27 18:45:25.538,UTC-0300,91.0,0,,2018-08-27 18:45:21.533,91.0,dgrrqaEJmv,2018-08-27 18:45:21.533,com.sec.android.app.shealth,2018-08-27 18:45:25.538,91.0,,67bc4cde-57b8-496b-a570-fe818f58509e,
2018-08-09 21:24:49.957,UTC-0400,75.0,0,,2018-08-09 21:24:40.909,75.0,dgrrqaEJmv,2018-08-09 21:24:40.909,com.sec.android.app.shealth,2018-08-09 21:24:49.957,75.0,,682eb2f8-851e-4d1e-90d2-c1dc31479e8f,
2018-05-30 16:59:15.189,UTC-0300,72.0,0,,2018-05-30 16:59:05.714,72.0,avnWu77KPA,2018-05-30 16:59:05.714,com.sec.android.app.shealth,2018-05-30 16:59:15.189,72.0,,688a09c4-883e-44a7-a1e4-55072848e1ae,
2018-05-22 16:37:12.918,UTC-0300,67.0,0,,2018-05-22 16:37:09.076,67.0,avnWu77KPA,2018-05-22 16:37:09.076,com.sec.android.app.shealth,2018-05-22 16:37:12.918,67.0,,68ba6c86-fc92-4fde-9a9f-53368885aa5d,
2018-06-05 00:49:01.694,UTC-0300,85.0,0,,2018-06-05 00:48:47.427,85.0,avnWu77KPA,2018-06-05 00:48:47.427,com.sec.android.app.shealth,2018-06-05 00:49:01.694,85.0,,69379216-1f2c-4298-9889-8939d8e8937f,
2018-08-27 22:17:45.631,UTC-0300,105.0,0,,2018-08-27 22:17:40.387,105.0,dgrrqaEJmv,2018-08-27 22:17:40.387,com.sec.android.app.shealth,2018-08-27 22:17:45.631,105.0,,69a9fe8e-53e7-4e38-94b2-5660643bcc28,
2018-08-20 01:54:56.481,UTC-0300,86.0,0,,2018-08-20 01:54:50.629,86.0,dgrrqaEJmv,2018-08-20 01:54:50.629,com.sec.android.app.shealth,2018-08-20 01:54:56.481,86.0,,69c02bbe-8a23-4fd7-9038-f5d5e2fa0541,
2018-06-04 20:13:38.930,UTC-0300,72.0,0,,2018-06-04 20:13:25.401,72.0,avnWu77KPA,2018-06-04 20:13:25.401,com.sec.android.app.shealth,2018-06-04 20:13:38.930,72.0,,6a00ba22-66cc-4d95-bfe1-3986bc607b93,
2018-06-08 16:46:17.532,UTC-0300,76.0,0,,2018-06-08 16:45:58.563,76.0,avnWu77KPA,2018-06-08 16:45:58.563,com.sec.android.app.shealth,2018-06-08 16:46:17.532,76.0,,6b5d5391-890c-4a03-905e-832ef29cdee7,
2018-09-05 15:31:50.283,UTC-0300,106.0,0,,2018-09-05 15:31:41.076,106.0,dgrrqaEJmv,2018-09-05 15:31:41.076,com.sec.android.app.shealth,2018-09-05 15:31:50.283,106.0,,6c60d145-e433-4f17-b7b2-7360cc788f04,
2018-05-30 16:58:42.138,UTC-0300,78.0,0,,2018-05-30 16:58:28.796,78.0,avnWu77KPA,2018-05-30 16:58:28.796,com.sec.android.app.shealth,2018-05-30 16:58:42.138,78.0,,6cb64dba-1bd4-408c-9415-e5688c6b8952,
2018-05-29 23:51:09.614,UTC-0300,86.0,0,,2018-05-29 23:50:38.094,86.0,avnWu77KPA,2018-05-29 23:50:38.094,com.sec.android.app.shealth,2018-05-29 23:51:09.614,86.0,,6cfddc66-5ac2-4377-b12a-2bb09eabac48,
2018-06-11 18:07:16.712,UTC-0300,68.0,0,,2018-06-11 18:07:13.600,68.0,avnWu77KPA,2018-06-11 18:07:13.600,com.sec.android.app.shealth,2018-06-11 18:07:16.712,68.0,,6db8e09d-60ec-44b5-9408-632e96f1eeb4,
2018-06-03 19:06:20.719,UTC-0300,72.0,0,,2018-06-03 19:06:08.966,72.0,avnWu77KPA,2018-06-03 19:06:08.966,com.sec.android.app.shealth,2018-06-03 19:06:20.719,72.0,,6e26739c-4238-4147-94b0-a7f318b7ded4,
2018-06-04 16:11:41.379,UTC-0300,74.0,0,,2018-06-04 16:11:34.233,74.0,avnWu77KPA,2018-06-04 16:11:34.233,com.sec.android.app.shealth,2018-06-04 16:11:41.379,74.0,,6e4d58d9-fcf2-4387-aa0f-f4d04ef51c68,
2018-09-04 16:39:35.423,UTC-0300,74.0,0,,2018-09-04 16:39:25.008,74.0,dgrrqaEJmv,2018-09-04 16:39:25.008,com.sec.android.app.shealth,2018-09-04 16:39:35.423,74.0,,6ea5a5f9-b4a5-4674-897f-b6a6f5d818cd,
2018-06-05 05:31:07.826,UTC-0300,87.0,0,,2018-06-05 05:30:58.593,87.0,avnWu77KPA,2018-06-05 05:30:58.593,com.sec.android.app.shealth,2018-06-05 05:31:07.826,87.0,,6ffe9f84-4d6a-42c2-b9fc-02f752a62d06,
2018-08-20 03:14:07.667,UTC-0300,71.0,0,,2018-08-20 03:13:52.418,71.0,dgrrqaEJmv,2018-08-20 03:13:52.418,com.sec.android.app.shealth,2018-08-20 03:14:07.667,71.0,,710c59d4-fb56-42dc-96ed-974d79c7c1c7,
2018-09-03 17:16:45.306,UTC-0300,88.0,0,,2018-09-03 17:16:36.237,88.0,dgrrqaEJmv,2018-09-03 17:16:36.237,com.sec.android.app.shealth,2018-09-03 17:16:45.306,88.0,,720bec70-e108-4b41-8620-1e0582b4673c,
2018-06-18 20:19:02.681,UTC-0600,68.0,0,,2018-06-18 20:18:59.607,68.0,avnWu77KPA,2018-06-18 20:18:59.607,com.sec.android.app.shealth,2018-06-18 20:19:02.681,68.0,,7347ef46-5fe1-47cb-8911-0129dfca66e0,
2018-05-22 22:08:05.339,UTC-0300,67.0,0,,2018-05-22 22:08:00.456,67.0,avnWu77KPA,2018-05-22 22:08:00.456,com.sec.android.app.shealth,2018-05-22 22:08:05.339,67.0,,738a6075-a91c-4f19-a62f-78cee0eb3e9f,
2018-08-28 19:38:45.797,UTC-0300,95.0,0,,2018-08-28 19:38:39.892,95.0,dgrrqaEJmv,2018-08-28 19:38:39.892,com.sec.android.app.shealth,2018-08-28 19:38:45.797,95.0,,75831925-070e-4c64-97c5-305aef18fd1a,
2018-09-08 03:37:52.971,UTC-0300,73.0,0,,2018-09-08 03:37:44.231,73.0,dgrrqaEJmv,2018-09-08 03:37:44.231,com.sec.android.app.shealth,2018-09-08 03:37:52.971,73.0,,7662b1a9-acf3-44eb-9f5a-9985bbd6fca1,
2018-07-23 23:40:02.486,UTC-0300,81.0,0,,2018-07-23 23:39:54.046,81.0,dgrrqaEJmv,2018-07-23 23:39:54.046,com.sec.android.app.shealth,2018-07-23 23:40:02.486,81.0,,7716f193-45bd-45f6-b3bd-f2c97c522c6d,
2018-08-17 20:01:36.722,UTC-0500,80.0,0,,2018-08-17 20:01:29.533,80.0,dgrrqaEJmv,2018-08-17 20:01:29.533,com.sec.android.app.shealth,2018-08-17 20:01:36.722,80.0,,774ded1e-8d74-4f71-81ab-2e311ba05636,
2018-05-22 16:34:33.882,UTC-0300,74.0,0,,2018-05-22 16:34:25.359,74.0,avnWu77KPA,2018-05-22 16:34:25.359,com.sec.android.app.shealth,2018-05-22 16:34:33.882,74.0,,77d14c42-8ac7-4ca8-8020-8003f5afa155,
2018-08-17 05:51:55.874,UTC-0500,75.0,0,,2018-08-17 05:51:50.464,75.0,dgrrqaEJmv,2018-08-17 05:51:50.464,com.sec.android.app.shealth,2018-08-17 05:51:55.874,75.0,,77ecf793-4a5f-4c7c-b143-31e554363a79,
2018-05-24 00:20:48.636,UTC-0300,72.0,0,,2018-05-24 00:20:43.435,72.0,avnWu77KPA,2018-05-24 00:20:43.435,com.sec.android.app.shealth,2018-05-24 00:20:48.636,72.0,,781a54c0-828a-4955-9ec4-bec604a79398,
2018-06-09 19:49:00.877,UTC-0300,72.0,0,,2018-06-09 19:48:42.095,72.0,avnWu77KPA,2018-06-09 19:48:42.095,com.sec.android.app.shealth,2018-06-09 19:49:00.877,72.0,,7838fc23-8a5c-4bcf-bde2-42991d14f42c,
2018-06-06 13:59:30.022,UTC-0300,73.0,0,,2018-06-06 13:59:14.426,73.0,avnWu77KPA,2018-06-06 13:59:14.426,com.sec.android.app.shealth,2018-06-06 13:59:30.022,73.0,,784e37a6-0d9a-46c6-a089-8c73b383c269,
2018-05-22 14:35:32.269,UTC-0300,63.0,0,,2018-05-22 14:35:19.261,63.0,avnWu77KPA,2018-05-22 14:35:19.261,com.sec.android.app.shealth,2018-05-22 14:35:32.269,63.0,,7866177b-81cb-4d93-afc1-61650e4c1eec,
2018-07-03 21:12:11.924,UTC-0600,72.0,0,,2018-07-03 21:12:03.961,72.0,avnWu77KPA,2018-07-03 21:12:03.961,com.sec.android.app.shealth,2018-07-03 21:12:11.924,72.0,,78d6f943-4fe0-4eb4-b970-65de94c99934,
2018-05-23 00:19:00.206,UTC-0300,81.0,0,,2018-05-23 00:18:44.427,81.0,avnWu77KPA,2018-05-23 00:18:44.427,com.sec.android.app.shealth,2018-05-23 00:19:00.206,81.0,,794bd8a2-cf76-45d3-b996-e5bc9a1a5892,
2018-06-05 17:14:27.399,UTC-0300,82.0,0,,2018-06-05 17:14:16.958,82.0,avnWu77KPA,2018-06-05 17:14:16.958,com.sec.android.app.shealth,2018-06-05 17:14:27.399,82.0,,7960ae43-75ac-42d8-b4c2-99cb4411fcb8,
2018-09-08 00:30:27.442,UTC-0300,71.0,0,,2018-09-08 00:30:16.597,71.0,dgrrqaEJmv,2018-09-08 00:30:16.597,com.sec.android.app.shealth,2018-09-08 00:30:27.442,71.0,,7a2a0d7a-759d-4cde-8e72-a4a911fdd6e7,
2018-08-24 05:16:00.782,UTC-0300,67.0,0,,2018-08-24 05:15:53.323,67.0,dgrrqaEJmv,2018-08-24 05:15:53.323,com.sec.android.app.shealth,2018-08-24 05:16:00.782,67.0,,7a32f657-93fd-40a0-9085-9d222171ce3b,
2018-09-09 16:33:08.644,UTC-0300,61.0,0,,2018-09-09 16:32:54.796,61.0,dgrrqaEJmv,2018-09-09 16:32:54.796,com.sec.android.app.shealth,2018-09-09 16:33:08.644,61.0,,7a663bce-2418-4f07-9868-5447d29f07ab,
2018-09-13 04:37:55.410,UTC-0300,73.0,0,,2018-09-13 04:37:43.166,73.0,dgrrqaEJmv,2018-09-13 04:37:43.166,com.sec.android.app.shealth,2018-09-13 04:37:55.410,73.0,,7a9b0c65-e836-4de6-b0d9-3e873ab46b74,
2018-09-03 23:41:54.172,UTC-0300,101.0,0,,2018-09-03 23:41:47.493,101.0,dgrrqaEJmv,2018-09-03 23:41:47.493,com.sec.android.app.shealth,2018-09-03 23:41:54.172,101.0,,7b07b9ba-ca7a-455f-8c10-0eb959d6da9c,
2018-08-23 15:36:36.755,UTC-0300,69.0,0,,2018-08-23 15:36:25.477,69.0,dgrrqaEJmv,2018-08-23 15:36:25.477,com.sec.android.app.shealth,2018-08-23 15:36:36.755,69.0,,7b36aff8-40c6-4b93-8732-0b1697b3e935,
2018-06-03 04:57:44.261,UTC-0300,73.0,0,,2018-06-03 04:57:23.643,73.0,avnWu77KPA,2018-06-03 04:57:23.643,com.sec.android.app.shealth,2018-06-03 04:57:44.261,73.0,,7b49b614-3276-459d-a8c8-5403d6751c79,
2018-06-05 05:30:05.884,UTC-0300,81.0,0,,2018-06-05 05:30:01.443,81.0,avnWu77KPA,2018-06-05 05:30:01.443,com.sec.android.app.shealth,2018-06-05 05:30:05.884,81.0,,7ba60d99-66d3-4679-ba82-2df1f567d233,
2018-07-31 16:33:24.034,UTC-0300,71.0,0,,2018-07-31 16:33:07.922,71.0,dgrrqaEJmv,2018-07-31 16:33:07.922,com.sec.android.app.shealth,2018-07-31 16:33:24.034,71.0,,7bbfb9c1-5ad4-4eaf-ba33-c9e903fa363c,
2018-07-25 17:48:14.469,UTC-0300,78.0,0,,2018-07-25 17:48:03.784,78.0,dgrrqaEJmv,2018-07-25 17:48:03.784,com.sec.android.app.shealth,2018-07-25 17:48:14.469,78.0,,7bc1b56f-87ca-455a-92cd-ae3a09025ce8,
2018-06-13 15:37:02.839,UTC-0300,62.0,0,,2018-06-13 15:36:58.609,62.0,avnWu77KPA,2018-06-13 15:36:58.609,com.sec.android.app.shealth,2018-06-13 15:37:02.839,62.0,,7bd05b07-09e6-46ea-821a-33eb35e18b98,
2018-06-19 19:43:08.520,UTC-0600,79.0,0,,2018-06-19 19:42:54.204,79.0,avnWu77KPA,2018-06-19 19:42:54.204,com.sec.android.app.shealth,2018-06-19 19:43:08.520,79.0,,7c2c68ed-da3f-4214-9655-5bf64b35427f,
2018-05-22 20:03:53.596,UTC-0300,62.0,0,,2018-05-22 20:03:35.104,62.0,avnWu77KPA,2018-05-22 20:03:35.104,com.sec.android.app.shealth,2018-05-22 20:03:53.596,62.0,,7c331821-cc0d-45f5-a16c-000d95fd8d7d,
2018-08-10 15:30:55.494,UTC-0400,83.0,0,,2018-08-10 15:30:47.622,83.0,dgrrqaEJmv,2018-08-10 15:30:47.622,com.sec.android.app.shealth,2018-08-10 15:30:55.494,83.0,,7cc4dd68-2314-48d9-bd2b-057a3436487f,
2018-06-04 18:18:24.660,UTC-0300,70.0,0,,2018-06-04 18:18:15.228,70.0,avnWu77KPA,2018-06-04 18:18:15.228,com.sec.android.app.shealth,2018-06-04 18:18:24.660,70.0,,7d0b8291-02c2-4067-8330-ee6347b82572,
2018-06-02 19:39:42.126,UTC-0300,79.0,0,,2018-06-02 19:39:32.242,79.0,avnWu77KPA,2018-06-02 19:39:32.242,com.sec.android.app.shealth,2018-06-02 19:39:42.126,79.0,,7d133079-db16-4099-acb7-b57646fc441e,
2018-05-20 05:01:15.477,UTC-0300,64.0,0,,2018-05-20 05:01:09.187,64.0,avnWu77KPA,2018-05-20 05:01:09.187,com.sec.android.app.shealth,2018-05-20 05:01:15.477,64.0,,7d3a7a79-00a3-451f-844d-6f012be2a007,
2018-08-08 01:12:32.995,UTC-0400,74.0,0,,2018-08-08 01:12:19.448,74.0,dgrrqaEJmv,2018-08-08 01:12:19.448,com.sec.android.app.shealth,2018-08-08 01:12:32.995,74.0,,7e52db28-eb21-49e6-89c6-9968731b399f,
2018-08-09 04:32:02.284,UTC-0400,66.0,0,,2018-08-09 04:31:48.251,66.0,dgrrqaEJmv,2018-08-09 04:31:48.251,com.sec.android.app.shealth,2018-08-09 04:32:02.284,66.0,,7e5a0e42-3bfc-4714-89f4-cec4c24efce2,
2018-06-07 01:03:24.064,UTC-0300,74.0,0,,2018-06-07 01:03:13.262,74.0,avnWu77KPA,2018-06-07 01:03:13.262,com.sec.android.app.shealth,2018-06-07 01:03:24.064,74.0,,7e6bced9-5a5a-4adc-a69f-8567da93ca7e,
2018-08-10 01:00:05.339,UTC-0400,74.0,0,,2018-08-10 00:59:53.352,74.0,dgrrqaEJmv,2018-08-10 00:59:53.352,com.sec.android.app.shealth,2018-08-10 01:00:05.339,74.0,,7f0531a9-41f8-4522-966f-fac6a1dd1b64,
2018-08-01 14:34:38.244,UTC-0300,69.0,0,,2018-08-01 14:34:25.076,69.0,dgrrqaEJmv,2018-08-01 14:34:25.076,com.sec.android.app.shealth,2018-08-01 14:34:38.244,69.0,,7f589a58-88ed-4b6b-b312-2730dd416b2d,
2018-05-23 15:33:21.421,UTC-0300,74.0,0,,2018-05-23 15:33:13.177,74.0,avnWu77KPA,2018-05-23 15:33:13.177,com.sec.android.app.shealth,2018-05-23 15:33:21.421,74.0,,7fc96587-612d-48cf-bcc3-d77dcde5fb4d,
2018-08-15 18:19:32.506,UTC-0500,81.0,0,,2018-08-15 18:19:25.198,81.0,dgrrqaEJmv,2018-08-15 18:19:25.198,com.sec.android.app.shealth,2018-08-15 18:19:32.506,81.0,,80bbad11-1e3d-42cb-833e-5b5243de548f,
2018-07-02 21:42:50.335,UTC-0600,93.0,0,,2018-07-02 21:42:40.860,93.0,avnWu77KPA,2018-07-02 21:42:40.860,com.sec.android.app.shealth,2018-07-02 21:42:50.335,93.0,,81adf95d-3aea-4d37-a10c-302394e6a725,
2018-06-19 19:43:34.041,UTC-0600,67.0,0,,2018-06-19 19:43:22.200,67.0,avnWu77KPA,2018-06-19 19:43:22.200,com.sec.android.app.shealth,2018-06-19 19:43:34.041,67.0,,82f4d9b3-df59-4b01-90ad-1691ce5dd720,
2018-08-15 05:45:03.834,UTC-0500,78.0,0,,2018-08-15 05:44:53.238,78.0,dgrrqaEJmv,2018-08-15 05:44:53.238,com.sec.android.app.shealth,2018-08-15 05:45:03.834,78.0,,831c202a-1c9d-4502-8ba9-6132bf5a0ada,
2018-08-17 18:26:48.309,UTC-0500,76.0,0,,2018-08-17 18:26:42.623,76.0,dgrrqaEJmv,2018-08-17 18:26:42.623,com.sec.android.app.shealth,2018-08-17 18:26:48.309,76.0,,83ef6638-c8de-496c-b5bc-f3ce0a6cc17f,
2018-07-24 01:40:52.708,UTC-0300,73.0,0,,2018-07-24 01:40:38.365,73.0,dgrrqaEJmv,2018-07-24 01:40:38.365,com.sec.android.app.shealth,2018-07-24 01:40:52.708,73.0,,8451b41b-c78a-45d3-84dd-a9baa8c39185,
2018-05-30 19:58:07.677,UTC-0300,77.0,0,,2018-05-30 19:58:02.592,77.0,avnWu77KPA,2018-05-30 19:58:02.592,com.sec.android.app.shealth,2018-05-30 19:58:07.677,77.0,,8505fbbc-11ef-4c92-8219-87f74f358afa,
2018-06-04 03:39:14.174,UTC-0300,74.0,0,,2018-06-04 03:39:01.992,74.0,avnWu77KPA,2018-06-04 03:39:01.992,com.sec.android.app.shealth,2018-06-04 03:39:14.174,74.0,,8515a28c-284f-440e-89c5-ff65bd202688,
2018-07-15 02:52:09.753,UTC-0300,64.0,0,,2018-07-15 02:52:03.012,64.0,avnWu77KPA,2018-07-15 02:52:03.012,com.sec.android.app.shealth,2018-07-15 02:52:09.753,64.0,,852fe928-5718-4db2-ab2b-4624a081dbc0,
2018-08-29 17:20:32.446,UTC-0300,84.0,0,,2018-08-29 17:20:25.147,84.0,dgrrqaEJmv,2018-08-29 17:20:25.147,com.sec.android.app.shealth,2018-08-29 17:20:32.446,84.0,,8531a1b6-e913-4951-9faa-6634b22217c0,
2018-08-29 03:00:08.779,UTC-0300,95.0,0,,2018-08-29 03:00:01.955,95.0,dgrrqaEJmv,2018-08-29 03:00:01.955,com.sec.android.app.shealth,2018-08-29 03:00:08.779,95.0,,8534e5f3-91ca-4ac5-909c-6b4d8ddcbf94,
2018-06-03 04:58:27.591,UTC-0300,70.0,0,,2018-06-03 04:58:17.410,70.0,avnWu77KPA,2018-06-03 04:58:17.410,com.sec.android.app.shealth,2018-06-03 04:58:27.591,70.0,,85741061-7112-402d-8efa-02924d4b92e2,
2018-08-28 04:06:27.196,UTC-0300,96.0,0,,2018-08-28 04:06:10.606,96.0,dgrrqaEJmv,2018-08-28 04:06:10.606,com.sec.android.app.shealth,2018-08-28 04:06:27.196,96.0,,863b9129-fdeb-4ed4-8508-0848e67c549c,
2018-06-10 20:51:33.356,UTC-0300,80.0,0,,2018-06-10 20:51:18.533,80.0,avnWu77KPA,2018-06-10 20:51:18.533,com.sec.android.app.shealth,2018-06-10 20:51:33.356,80.0,,865a94a6-4b49-493a-98af-4e03d80ce0d3,
2018-08-19 17:59:38.334,UTC-0300,79.0,0,,2018-08-19 17:59:31.820,79.0,dgrrqaEJmv,2018-08-19 17:59:31.820,com.sec.android.app.shealth,2018-08-19 17:59:38.334,79.0,,869c60b7-8f77-468c-abf5-398b33271946,
2018-07-14 23:57:25.351,UTC-0300,71.0,0,,2018-07-14 23:57:12.377,71.0,avnWu77KPA,2018-07-14 23:57:12.377,com.sec.android.app.shealth,2018-07-14 23:57:25.351,71.0,,87dc9050-8e65-443e-81a9-23e44a331d54,
2018-08-06 18:47:09.930,UTC-0300,80.0,0,,2018-08-06 18:47:06.123,80.0,dgrrqaEJmv,2018-08-06 18:47:06.123,com.sec.android.app.shealth,2018-08-06 18:47:09.930,80.0,,8815c363-526e-44e4-8cc8-2340fa76da7a,
2018-08-31 19:21:02.275,UTC-0300,78.0,0,,2018-08-31 19:20:48.530,78.0,dgrrqaEJmv,2018-08-31 19:20:48.530,com.sec.android.app.shealth,2018-08-31 19:21:02.275,78.0,,8957b626-f32e-4769-bb6d-0b77d832f626,
2018-08-20 00:50:34.116,UTC-0300,80.0,0,,2018-08-20 00:50:24.098,80.0,dgrrqaEJmv,2018-08-20 00:50:24.098,com.sec.android.app.shealth,2018-08-20 00:50:34.116,80.0,,8988b9cd-3e44-4ade-bd70-5818ec222c45,
2018-08-30 03:28:21.352,UTC-0300,93.0,0,,2018-08-30 03:28:12.039,93.0,dgrrqaEJmv,2018-08-30 03:28:12.039,com.sec.android.app.shealth,2018-08-30 03:28:21.352,93.0,,89e9432e-5e39-4a68-b53e-88fa0ed6402b,
2018-09-02 18:49:10.240,UTC-0300,75.0,0,,2018-09-02 18:49:02.548,75.0,dgrrqaEJmv,2018-09-02 18:49:02.548,com.sec.android.app.shealth,2018-09-02 18:49:10.240,75.0,,89fb12c8-7b35-40d7-9e33-405a41b44a71,
2018-07-28 04:47:02.177,UTC-0300,73.0,0,,2018-07-28 04:46:53.709,73.0,dgrrqaEJmv,2018-07-28 04:46:53.709,com.sec.android.app.shealth,2018-07-28 04:47:02.177,73.0,,8a181c9c-2db3-4f19-af7a-4155dfd9edc1,
2018-09-04 00:52:43.954,UTC-0300,97.0,0,,2018-09-04 00:52:35.552,97.0,dgrrqaEJmv,2018-09-04 00:52:35.552,com.sec.android.app.shealth,2018-09-04 00:52:43.954,97.0,,8a36b9e4-a83e-4ba8-b8d3-39f96978bdd7,
2018-07-29 18:09:17.622,UTC-0300,69.0,0,,2018-07-29 18:09:03.800,69.0,dgrrqaEJmv,2018-07-29 18:09:03.800,com.sec.android.app.shealth,2018-07-29 18:09:17.622,69.0,,8a7c1fb0-e0ed-485a-854d-14834c5d7dfb,
