max_rpm,live_data,mean_rpm,distance,max_caloricburn_rate,additional,altitude_gain,deviceuuid,duration,update_time,datauuid,location_data,decline_distance,altitude_loss,mean_caloricburn_rate,incline_distance,max_altitude,max_cadence,create_time,time_offset,mean_speed,mean_heart_rate,custom,count_type,min_altitude,count,end_time,max_speed,exercise_type,start_time,max_power,pkg_name,mean_power,min_heart_rate,calorie,comment,max_heart_rate,mean_cadence,exercise_custom_type
,4493b29b-82f0-4374-822a-3a6881575d80.live_data.json,,1473.92,,,,avnWu77KPA,1050734,2017-04-20 22:06:45.010,4493b29b-82f0-4374-822a-3a6881575d80,,,,,,,,2017-04-20 22:06:45.010,UTC-0300,1.4027526,,,,,,2017-04-20 22:05:30.000,2.4722223,1001,2017-04-20 21:48:00.000,,com.sec.android.app.shealth,,,62.17,,,,
,44c2619f-264e-4b84-9830-21333bb744e2.live_data.json,,1504.76,,,,dgrrqaEJmv,1178025,2018-07-25 01:28:01.696,44c2619f-264e-4b84-9830-21333bb744e2,,,,,,,,2018-07-25 01:28:01.696,UTC-0300,1.2773583,,,,,,2018-07-25 01:07:07.000,1.7222222,1001,2018-07-25 00:47:29.000,,com.sec.android.app.shealth,,,70.68,,,,
,44f1f8da-9f9a-4a83-9609-d9bf13c04cc9.live_data.json,,879.42,,,,avnWu77KPA,745744,2018-02-23 17:34:57.971,44f1f8da-9f9a-4a83-9609-d9bf13c04cc9,,,,,,,,2018-02-23 17:34:57.971,UTC-0400,1.1792518,,,,,,2018-02-23 17:18:25.000,1.2777778,1001,2018-02-23 17:06:00.000,,com.sec.android.app.shealth,,,37.8,,,,
,45131d8d-15b9-4540-a499-31d16a1510c7.live_data.json,,1041.84,,,,avnWu77KPA,845869,2017-10-03 03:46:58.477,45131d8d-15b9-4540-a499-31d16a1510c7,,,,,,,,2017-10-03 03:46:58.477,UTC-0300,1.23168,,,,,,2017-10-03 03:34:05.000,2.5,1001,2017-10-03 03:20:00.000,,com.sec.android.app.shealth,,,47.9,,,,
,4555742f-e4f0-4573-981b-3cdbfcb44ecb.live_data.json,,889.89,,,,avnWu77KPA,660442,2017-08-16 15:03:00.606,4555742f-e4f0-4573-981b-3cdbfcb44ecb,,,,,,,,2017-08-16 15:03:00.606,UTC-0300,1.3474159,,,,,,2017-08-16 15:02:00.000,1.6944444,1001,2017-08-16 14:51:00.000,,com.sec.android.app.shealth,,,37.89,,,,
,45a9f08b-6b2f-49e7-80f8-371281ede056.live_data.json,,1229.41,,,,avnWu77KPA,1129358,2018-01-27 00:13:59.173,45a9f08b-6b2f-49e7-80f8-371281ede056,,,,,,,,2018-01-27 00:13:59.173,UTC-0400,1.0885919,,,,,,2018-01-27 00:12:49.000,2.6388888,1001,2018-01-26 23:54:00.000,,com.sec.android.app.shealth,,,52.88,,,,
,45ac69d8-f88e-47da-bbb8-702b9c50169e.live_data.json,,2160.44,,,,avnWu77KPA,1655653,2017-06-13 10:55:25.563,45ac69d8-f88e-47da-bbb8-702b9c50169e,,,,,,,,2017-06-13 10:55:25.563,UTC+0300,1.304887,,,,,,2017-06-13 10:42:19.000,1.7911689,1001,2017-06-13 10:14:44.000,,com.sec.android.app.shealth,,,96.47,,,,
,45b97525-a3e4-4249-a14a-a67e6b54507e.live_data.json,,704.54,,,,avnWu77KPA,652291,2018-05-18 00:55:54.071,45b97525-a3e4-4249-a14a-a67e6b54507e,,,,,,,,2018-05-18 00:55:54.071,UTC-0300,1.0801007,,,,,,2018-05-18 00:53:00.000,1.4444444,1001,2018-05-18 00:42:08.000,,com.sec.android.app.shealth,,,33.72,,,,
,45bdab91-58bd-483b-bee2-430f238c69c5.live_data.json,,1001.27997,,,,avnWu77KPA,757378,2018-01-13 02:09:00.474,45bdab91-58bd-483b-bee2-430f238c69c5,,,,,,,,2018-01-13 02:09:00.474,UTC-0400,1.3220348,,,,,,2018-01-13 02:07:08.000,2.4444444,1001,2018-01-13 01:54:31.000,,com.sec.android.app.shealth,,,43.31,,,,
,45ece484-5848-4a84-972a-f5ec80dd74a6.live_data.json,,1466.76,,,,avnWu77KPA,1266378,2017-11-01 00:27:33.644,45ece484-5848-4a84-972a-f5ec80dd74a6,,,,,,,,2017-11-01 00:27:33.644,UTC-0300,1.1582325,,,,,,2017-11-01 00:26:06.000,2.3611112,1001,2017-11-01 00:05:00.000,,com.sec.android.app.shealth,,,62.62,,,,
,463b151d-611d-4ebc-9d30-25d33657cef6.live_data.json,,2130.05,,,,avnWu77KPA,1612403,2017-09-10 03:19:03.777,463b151d-611d-4ebc-9d30-25d33657cef6,,,,,,,,2017-09-10 03:19:03.777,UTC-0300,1.3210407,,,,,,2017-09-10 03:18:03.000,1.5,1001,2017-09-10 02:51:11.000,,com.sec.android.app.shealth,,,91.46,,,,
,465cf7d8-12bb-4bae-8da6-9c26360f8b76.live_data.json,,1825.15,,,,avnWu77KPA,1524801,2017-10-25 23:22:22.566,465cf7d8-12bb-4bae-8da6-9c26360f8b76,,,,,,,,2017-10-25 23:22:22.566,UTC-0300,1.1969758,,,,,,2017-10-25 23:21:24.000,1.4444444,1001,2017-10-25 22:56:00.000,,com.sec.android.app.shealth,,,77.86,,,,
,46af43cd-cbd1-45ea-9a2c-f267e6707ec9.live_data.json,,1734.33,,,,avnWu77KPA,1323497,2017-12-05 12:57:32.517,46af43cd-cbd1-45ea-9a2c-f267e6707ec9,,,,,,,,2017-12-05 12:57:32.517,UTC-0400,1.3104148,,,,,,2017-12-05 12:56:15.000,1.7777778,1001,2017-12-05 12:34:12.000,,com.sec.android.app.shealth,,,74.97,,,,
,4733d87b-bdcb-41f5-863a-13fbfac58def.live_data.json,,946.95,,,,avnWu77KPA,729801,2017-10-25 21:52:18.271,4733d87b-bdcb-41f5-863a-13fbfac58def,,,,,,,,2017-10-25 21:52:18.271,UTC-0300,1.2975456,,,,,,2017-10-25 21:34:18.000,1.3429999,1001,2017-10-25 21:22:09.000,,com.sec.android.app.shealth,,,42.89,,,,
,4785a338-ad0a-4b66-85a4-27b128838532.live_data.json,,1133.89,,,,avnWu77KPA,874936,2017-07-04 17:11:23.800,4785a338-ad0a-4b66-85a4-27b128838532,,,,,,,,2017-07-04 17:11:23.800,UTC-0300,1.2959691,,,,,,2017-07-04 17:07:46.000,1.4558333,1001,2017-07-04 16:53:12.000,,com.sec.android.app.shealth,,,48.63,,,,
,47a5688e-802a-4618-81b8-0b341adabee0.live_data.json,,1004.08,,,,avnWu77KPA,784401,2017-11-18 02:41:44.343,47a5688e-802a-4618-81b8-0b341adabee0,,,,,,,,2017-11-18 02:41:44.343,UTC-0400,1.2800596,,,,,,2017-11-18 01:28:04.000,1.4808333,1001,2017-11-18 01:15:00.000,,com.sec.android.app.shealth,,,49.149998,,,,
,47c6ef42-5e96-4dae-8b7e-7f901af6b84d.live_data.json,,947.79,,,,avnWu77KPA,768931,2017-05-02 13:28:20.686,47c6ef42-5e96-4dae-8b7e-7f901af6b84d,,,,,,,,2017-05-02 13:28:20.686,UTC-0300,1.2326074,,,,,,2017-05-02 13:27:13.000,1.6944444,1001,2017-05-02 13:14:25.000,,com.sec.android.app.shealth,,,41.239998,,,,
,48737686-7047-4cf3-b236-f6b9689f7787.live_data.json,,1938.04,,,,avnWu77KPA,1366260,2017-07-16 03:03:04.552,48737686-7047-4cf3-b236-f6b9689f7787,,,,,,,,2017-07-16 03:03:04.552,UTC-0300,1.4185002,,,,,,2017-07-16 02:58:07.000,1.9444444,1001,2017-07-16 02:35:21.000,,com.sec.android.app.shealth,,,82.46,,,,
,4889f125-4bbe-41fa-b00c-ad16a1350fbb.live_data.json,,961.6,,,,avnWu77KPA,725281,2017-10-13 02:43:04.321,4889f125-4bbe-41fa-b00c-ad16a1350fbb,,,,,,,,2017-10-13 02:43:04.321,UTC-0300,1.3258309,,,,,,2017-10-13 02:42:05.000,1.5,1001,2017-10-13 02:30:00.000,,com.sec.android.app.shealth,,,41.89,,,,
,492d8baf-bb75-4e8a-81cc-057c100a1f69.live_data.json,,1160.97,,,,avnWu77KPA,892233,2017-05-25 01:10:16.717,492d8baf-bb75-4e8a-81cc-057c100a1f69,,,,,,,,2017-05-25 01:10:16.717,UTC-0300,1.301196,,,,,,2017-05-25 01:03:08.000,1.6566666,1001,2017-05-25 00:48:16.000,,com.sec.android.app.shealth,,,53.14,,,,
,49a9295d-d8ff-4eea-af49-6e9e28c20c87.live_data.json,,1693.22,,,,avnWu77KPA,1289161,2018-02-07 14:02:56.688,49a9295d-d8ff-4eea-af49-6e9e28c20c87,,,,,,,,2018-02-07 14:02:56.688,UTC-0400,1.3134279,,,,,,2018-02-07 13:53:39.000,1.5,1001,2018-02-07 13:32:10.000,,com.sec.android.app.shealth,,,71.95,,,,
,49bc0832-1d29-448e-8168-0059a64311b3.live_data.json,,2009.05,,,,avnWu77KPA,1492782,2017-11-15 00:17:43.110,49bc0832-1d29-448e-8168-0059a64311b3,,,,,,,,2017-11-15 00:17:43.110,UTC-0400,1.3458428,,,,,,2017-11-15 00:11:05.000,1.6666666,1001,2017-11-14 23:46:13.000,,com.sec.android.app.shealth,,,91.4,,,,
,4a3e6f45-1047-4aa7-b2d6-574e88ab05cc.live_data.json,,1592.27,,,,avnWu77KPA,1265502,2018-04-12 22:45:26.588,4a3e6f45-1047-4aa7-b2d6-574e88ab05cc,,,,,,,,2018-04-12 22:45:26.588,UTC-0300,1.2582122,,,,,,2018-04-12 22:31:14.000,2.5555556,1001,2018-04-12 22:10:09.000,,com.sec.android.app.shealth,,,68.42,,,,
,4a606fdd-9043-45bd-863c-d2b48fa85a3d.live_data.json,,1005.83,,,,avnWu77KPA,803753,2018-01-30 02:47:41.243,4a606fdd-9043-45bd-863c-d2b48fa85a3d,,,,,,,,2018-01-30 02:47:41.243,UTC-0400,1.2514168,,,,,,2018-01-30 02:46:36.000,1.8888888,1001,2018-01-30 02:33:13.000,,com.sec.android.app.shealth,,,46.86,,,,
,4a707db9-cda6-4227-8b19-647d797b5cb2.live_data.json,,1103.07,,,,avnWu77KPA,901786,2017-10-26 02:35:00.980,4a707db9-cda6-4227-8b19-647d797b5cb2,,,,,,,,2017-10-26 02:35:00.980,UTC-0300,1.2232059,,,,,,2017-10-26 01:47:02.000,1.4808334,1001,2017-10-26 01:32:00.000,,com.sec.android.app.shealth,,,47.19,,,,
,4aa85778-fada-488d-81b7-721f483c755e.live_data.json,,1542.57,,,,dgrrqaEJmv,1201911,2018-08-02 19:59:04.750,4aa85778-fada-488d-81b7-721f483c755e,,,,,,,,2018-08-02 19:59:04.750,UTC-0300,1.2834312,,,,,,2018-08-02 19:58:01.000,1.5277778,1001,2018-08-02 19:38:00.000,,com.sec.android.app.shealth,,,67.64,,,,
,4bbbee7d-41d2-42d1-b276-3fbbb5653833.live_data.json,,2765.7,,,,avnWu77KPA,2068493,2018-01-15 21:03:07.050,4bbbee7d-41d2-42d1-b276-3fbbb5653833,,,,,,,,2018-01-15 21:03:07.050,UTC-0400,1.3370605,,,,,,2018-01-15 21:00:28.000,1.4166666,1001,2018-01-15 20:26:00.000,,com.sec.android.app.shealth,,,117.41,,,,
,4bfc94bb-fcc9-426a-ad2f-787c81ee9bc1.live_data.json,,1027.52,,,,avnWu77KPA,772981,2017-05-18 13:31:57.634,4bfc94bb-fcc9-426a-ad2f-787c81ee9bc1,,,,,,,,2017-05-18 13:31:57.634,UTC-0300,1.3292953,,,,,,2017-05-18 13:30:53.000,1.54,1001,2017-05-18 13:18:01.000,,com.sec.android.app.shealth,,,44.48,,,,
,4c1f6a06-50be-4c4c-8ef8-3f031089853c.live_data.json,,970.49,,,,dgrrqaEJmv,730637,2018-08-21 17:56:14.716,4c1f6a06-50be-4c4c-8ef8-3f031089853c,,,,,,,,2018-08-21 17:56:14.716,UTC-0300,1.3282794,,,,,,2018-08-21 17:55:10.000,1.3611112,1001,2018-08-21 17:43:00.000,,com.sec.android.app.shealth,,,41.19,,,,
,4c7e1d19-c429-438f-a827-41a590338546.live_data.json,,1108.2,,,,avnWu77KPA,907758,2017-09-13 16:15:39.687,4c7e1d19-c429-438f-a827-41a590338546,,,,,,,,2017-09-13 16:15:39.687,UTC-0300,1.22081,,,,,,2017-09-13 16:12:09.000,1.4444444,1001,2017-09-13 15:57:02.000,,com.sec.android.app.shealth,,,48.02,,,,
,4cbb7b65-c9db-4308-b8f6-f48d3bd6383e.live_data.json,,2407.06,,,,avnWu77KPA,1782881,2018-04-27 16:41:25.461,4cbb7b65-c9db-4308-b8f6-f48d3bd6383e,,,,,,,,2018-04-27 16:41:25.461,UTC-0300,1.3500956,,,,,,2018-04-27 16:01:07.000,2.3333333,1001,2018-04-27 15:31:25.000,,com.sec.android.app.shealth,,,102.96,,,,
,4d04eafa-58a7-418c-96fd-ded6a93a4edd.live_data.json,,1567.16,,,,avnWu77KPA,1267245,2017-10-06 01:06:00.419,4d04eafa-58a7-418c-96fd-ded6a93a4edd,,,,,,,,2017-10-06 01:06:00.419,UTC-0300,1.2366669,,,,,,2017-10-06 00:51:07.000,2.8611112,1001,2017-10-06 00:30:00.000,,com.sec.android.app.shealth,,,67.19,,,,
,4db0bfbb-213e-4124-8117-1631e4c28759.live_data.json,,1946.4401,,,,avnWu77KPA,1533123,2018-06-25 17:31:03.119,4db0bfbb-213e-4124-8117-1631e4c28759,,,,,,,,2018-06-25 17:31:03.119,UTC-0600,1.2695915,,,,,,2018-06-25 17:28:48.000,1.5555556,1001,2018-06-25 17:03:15.000,,com.sec.android.app.shealth,,,83.13,,,,
,4db2e2a7-aacb-4eb1-954d-b57e5958c86a.live_data.json,,729.59,,,,avnWu77KPA,647723,2017-10-10 15:50:18.889,4db2e2a7-aacb-4eb1-954d-b57e5958c86a,,,,,,,,2017-10-10 15:50:18.889,UTC-0300,1.126392,,,,,,2017-10-10 15:50:18.000,1.6125323,1001,2017-10-10 15:39:31.000,,com.sec.android.app.shealth,,,32.85,,,,
,4dc92476-ebae-44c9-a978-3ef96dcf8f75.live_data.json,,962.44,,,,avnWu77KPA,794246,2018-05-03 16:53:11.391,4dc92476-ebae-44c9-a978-3ef96dcf8f75,,,,,,,,2018-05-03 16:53:11.391,UTC-0300,1.2117655,,,,,,2018-05-03 16:09:14.000,1.5,1001,2018-05-03 15:56:00.000,,com.sec.android.app.shealth,,,45.36,,,,
,4dee40de-b8e9-4b45-867e-320baf85a69e.live_data.json,,2135.26,,,,avnWu77KPA,1648835,2018-03-10 00:47:02.711,4dee40de-b8e9-4b45-867e-320baf85a69e,,,,,,,,2018-03-10 00:47:02.711,UTC-0400,1.2950113,,,,,,2018-03-10 00:45:05.000,2.75,1001,2018-03-10 00:17:37.000,,com.sec.android.app.shealth,,,92.42,,,,
,4e0fdf35-febd-434a-80f7-f7fd1de1952e.live_data.json,,819.17,,,,avnWu77KPA,647455,2018-07-07 21:54:13.855,4e0fdf35-febd-434a-80f7-f7fd1de1952e,,,,,,,,2018-07-07 21:54:13.855,UTC-0600,1.2652154,,,,,,2018-07-07 21:39:17.000,1.6388888,1001,2018-07-07 21:28:30.000,,com.sec.android.app.shealth,,,34.54,,,,
,4e31cd2b-e1a2-48e0-80a2-f772a59701c1.live_data.json,,1709.9,,,,avnWu77KPA,1270912,2018-02-12 20:35:58.503,4e31cd2b-e1a2-48e0-80a2-f772a59701c1,,,,,,,,2018-02-12 20:35:58.503,UTC-0400,1.3454118,,,,,,2018-02-12 20:28:10.000,1.5601667,1001,2018-02-12 20:07:00.000,,com.sec.android.app.shealth,,,75.7,,,,
,4ede16d0-ae71-4fcf-94ce-3824c5810925.live_data.json,,2258.33,,,,avnWu77KPA,1669462,2018-02-12 18:54:57.982,4ede16d0-ae71-4fcf-94ce-3824c5810925,,,,,,,,2018-02-12 18:54:57.982,UTC-0400,1.3527291,,,,,,2018-02-12 18:26:09.000,1.4573333,1001,2018-02-12 17:58:20.000,,com.sec.android.app.shealth,,,97.840004,,,,
,4ee866f3-8db3-46eb-b732-f4d9eb9d641e.live_data.json,,748.11,,,,avnWu77KPA,661009,2018-03-16 16:40:02.967,4ee866f3-8db3-46eb-b732-f4d9eb9d641e,,,,,,,,2018-03-16 16:40:02.967,UTC-0300,1.1317698,,,,,,2018-03-16 16:39:01.000,1.6111112,1001,2018-03-16 16:28:00.000,,com.sec.android.app.shealth,,,35.05,,,,
,4ef2d465-d926-4bb1-81ff-f3e7cfe0c809.live_data.json,,1612.0,,,,avnWu77KPA,1214242,2017-11-03 22:45:11.048,4ef2d465-d926-4bb1-81ff-f3e7cfe0c809,,,,,,,,2017-11-03 22:45:11.048,UTC-0300,1.3275772,,,,,,2017-11-03 22:42:14.000,1.8888888,1001,2017-11-03 22:22:00.000,,com.sec.android.app.shealth,,,69.8,,,,
,4ef48754-1303-4a25-8bd4-7b7321156760.live_data.json,,989.75,,,,avnWu77KPA,814080,2017-12-24 04:02:57.626,4ef48754-1303-4a25-8bd4-7b7321156760,,,,,,,,2017-12-24 04:02:57.626,UTC+0800,1.2157896,,,,,,2017-12-24 03:57:34.000,1.3888888,1001,2017-12-24 03:44:00.000,,com.sec.android.app.shealth,,,42.56,,,,
,4f0caa7f-69a9-48ee-8a3b-f89879154a13.live_data.json,,975.73,,,,avnWu77KPA,816880,2017-05-21 20:10:45.447,4f0caa7f-69a9-48ee-8a3b-f89879154a13,,,,,,,,2017-05-21 20:10:45.447,UTC-0300,1.1944593,,,,,,2017-05-21 19:58:43.000,1.5833334,1001,2017-05-21 19:45:07.000,,com.sec.android.app.shealth,,,45.77,,,,
,4fb90338-eaf7-458c-a9dc-3d4d35ae2f86.live_data.json,,982.85004,,,,avnWu77KPA,780792,2018-05-22 00:46:24.664,4fb90338-eaf7-458c-a9dc-3d4d35ae2f86,,,,,,,,2018-05-22 00:46:24.664,UTC-0300,1.258786,,,,,,2018-05-22 00:28:04.000,1.5277778,1001,2018-05-22 00:15:04.000,,com.sec.android.app.shealth,,,41.93,,,,
,4fcaad17-35e9-4e93-9416-9737cdabba1e.live_data.json,,1620.99,,,,avnWu77KPA,1254657,2017-05-23 22:27:01.211,4fcaad17-35e9-4e93-9416-9737cdabba1e,,,,,,,,2017-05-23 22:27:01.211,UTC-0300,1.2919786,,,,,,2017-05-23 22:24:09.000,1.5,1001,2017-05-23 22:03:14.000,,com.sec.android.app.shealth,,,69.07,,,,
,5005a0f9-8f2f-431b-a71c-d0cb8182ccd2.live_data.json,,1928.41,,,,avnWu77KPA,1653287,2017-12-11 05:26:48.992,5005a0f9-8f2f-431b-a71c-d0cb8182ccd2,,,,,,,,2017-12-11 05:26:48.992,UTC-0400,1.1664096,,,,,,2017-12-11 05:22:07.000,1.6388888,1001,2017-12-11 04:54:34.000,,com.sec.android.app.shealth,,,86.29,,,,
,50291282-beed-4124-8876-ac7ef5d67c92.live_data.json,,1279.91,,,,avnWu77KPA,1089372,2018-05-08 23:14:55.472,50291282-beed-4124-8876-ac7ef5d67c92,,,,,,,,2018-05-08 23:14:55.472,UTC-0300,1.1749063,,,,,,2018-05-08 22:56:29.000,1.5,1001,2018-05-08 22:38:20.000,,com.sec.android.app.shealth,,,54.13,,,,
,50ddf82b-48b7-4d9f-8b4e-7c87b7059ceb.live_data.json,,941.97,,,,avnWu77KPA,687220,2017-04-29 17:16:30.325,50ddf82b-48b7-4d9f-8b4e-7c87b7059ceb,,,,,,,,2017-04-29 17:16:30.325,UTC-0300,1.3706963,,,,,,2017-04-29 17:15:27.000,1.5,1001,2017-04-29 17:04:00.000,,com.sec.android.app.shealth,,,41.06,,,,
,50f0cf30-cfd7-4263-acd9-95e5da9e3890.live_data.json,,1880.51,,,,avnWu77KPA,1483819,2017-06-09 13:02:32.705,50f0cf30-cfd7-4263-acd9-95e5da9e3890,,,,,,,,2017-06-09 13:02:32.705,UTC+0300,1.2673446,,,,,,2017-06-09 12:31:43.000,1.7777778,1001,2017-06-09 12:07:00.000,,com.sec.android.app.shealth,,,80.5,,,,
,51285806-7c50-4e73-bbcd-4daeb0ef419b.live_data.json,,1578.95,,,,avnWu77KPA,1333304,2017-04-11 00:20:04.399,51285806-7c50-4e73-bbcd-4daeb0ef419b,,,,,,,,2017-04-11 00:20:04.399,UTC-0300,1.1842386,,,,,,2017-04-11 00:17:22.000,1.3888888,1001,2017-04-10 23:55:09.000,,com.sec.android.app.shealth,,,67.53,,,,
,5148f3c5-22f6-4cfa-b18b-6a8c26a68ee2.live_data.json,,2490.62,,,,avnWu77KPA,2048521,2018-05-05 01:23:36.936,5148f3c5-22f6-4cfa-b18b-6a8c26a68ee2,,,,,,,,2018-05-05 01:23:36.936,UTC-0300,1.2158138,,,,,,2018-05-05 00:14:09.000,1.6111112,1001,2018-05-04 23:40:01.000,,com.sec.android.app.shealth,,,112.93,,,,
,51728fe2-1d27-4af5-9441-12d0fd8b02d8.live_data.json,,1040.54,,,,avnWu77KPA,801657,2017-06-01 11:53:54.276,51728fe2-1d27-4af5-9441-12d0fd8b02d8,,,,,,,,2017-06-01 11:53:54.276,UTC+0200,1.2979865,,,,,,2017-06-01 11:42:27.000,1.5277778,1001,2017-06-01 11:29:06.000,,com.sec.android.app.shealth,,,52.66,,,,
,51745307-238b-484d-82be-d56cee43f985.live_data.json,,1219.08,,,,avnWu77KPA,988905,2017-09-13 00:47:58.330,51745307-238b-484d-82be-d56cee43f985,,,,,,,,2017-09-13 00:47:58.330,UTC-0300,1.2327574,,,,,,2017-09-13 00:32:28.000,1.2777778,1001,2017-09-13 00:16:00.000,,com.sec.android.app.shealth,,,52.5,,,,
,51baa3fa-3ec2-4b9b-8353-dc122164354c.live_data.json,,1006.11,,,,avnWu77KPA,747499,2017-09-10 23:35:54.042,51baa3fa-3ec2-4b9b-8353-dc122164354c,,,,,,,,2017-09-10 23:35:54.042,UTC-0300,1.3459684,,,,,,2017-09-10 23:22:32.000,1.4705,1001,2017-09-10 23:10:05.000,,com.sec.android.app.shealth,,,43.2,,,,
,52241eb6-6751-439e-9e6f-4931c00a0b4f.live_data.json,,849.1,,,,avnWu77KPA,719785,2017-04-23 22:05:24.465,52241eb6-6751-439e-9e6f-4931c00a0b4f,,,,,,,,2017-04-23 22:05:24.465,UTC-0300,1.1796578,,,,,,2017-04-23 22:03:04.000,1.3916667,1001,2017-04-23 21:51:05.000,,com.sec.android.app.shealth,,,37.42,,,,
,525f20aa-a3e9-4527-b6e6-545fe5d2ad3a.live_data.json,,737.79,,,,avnWu77KPA,673864,2017-09-28 02:55:08.390,525f20aa-a3e9-4527-b6e6-545fe5d2ad3a,,,,,,,,2017-09-28 02:55:08.390,UTC-0300,1.0948647,,,,,,2017-09-28 02:46:13.000,1.3651667,1001,2017-09-28 02:35:00.000,,com.sec.android.app.shealth,,,32.04,,,,
,52790179-eba5-4eb4-96c1-6635f6746aba.live_data.json,,1397.11,,,,avnWu77KPA,1054918,2017-11-15 20:14:56.259,52790179-eba5-4eb4-96c1-6635f6746aba,,,,,,,,2017-11-15 20:14:56.259,UTC-0400,1.3243779,,,,,,2017-11-15 20:07:00.000,1.8055556,1001,2017-11-15 19:49:26.000,,com.sec.android.app.shealth,,,61.2,,,,
,52da06c7-0e18-4b61-b8f9-74c32eda3719.live_data.json,,1450.84,,,,avnWu77KPA,1163560,2017-07-31 22:30:47.571,52da06c7-0e18-4b61-b8f9-74c32eda3719,,,,,,,,2017-07-31 22:30:47.571,UTC-0300,1.2468975,,,,,,2017-07-31 22:25:24.000,1.5,1001,2017-07-31 22:06:01.000,,com.sec.android.app.shealth,,,64.52,,,,
,5347e56d-9356-4926-9921-281952e063ea.live_data.json,,1234.62,,,,avnWu77KPA,959378,2017-12-05 19:18:14.359,5347e56d-9356-4926-9921-281952e063ea,,,,,,,,2017-12-05 19:18:14.359,UTC-0400,1.2868963,,,,,,2017-12-05 19:15:04.000,1.7222222,1001,2017-12-05 18:59:05.000,,com.sec.android.app.shealth,,,57.01,,,,
,53df524e-b80e-4b6b-8662-d8b466fbb613.live_data.json,,1815.74,,,,avnWu77KPA,1405235,2018-04-19 01:59:37.082,53df524e-b80e-4b6b-8662-d8b466fbb613,,,,,,,,2018-04-19 01:59:37.082,UTC-0300,1.2921255,,,,,,2018-04-19 01:58:25.000,1.8055556,1001,2018-04-19 01:35:00.000,,com.sec.android.app.shealth,,,84.85,,,,
,541baf4e-7924-44ce-8e3c-9098bd976dce.live_data.json,,1002.17,,,,avnWu77KPA,705481,2017-04-27 14:08:59.118,541baf4e-7924-44ce-8e3c-9098bd976dce,,,,,,,,2017-04-27 14:08:59.118,UTC-0300,1.4205486,,,,,,2017-04-27 14:07:14.000,1.8333334,1001,2017-04-27 13:55:29.000,,com.sec.android.app.shealth,,,43.010002,,,,
,5440ff64-2a89-4ffb-8fcb-a61c18e35388.live_data.json,,906.54,,,,dgrrqaEJmv,681293,2018-07-18 13:44:39.376,5440ff64-2a89-4ffb-8fcb-a61c18e35388,,,,,,,,2018-07-18 13:44:39.376,UTC-0300,1.330617,,,,,,2018-07-18 13:43:26.000,1.6666666,1001,2018-07-18 13:32:05.000,,com.sec.android.app.shealth,,,40.54,,,,
,5446884b-e733-4c47-8207-95184061f77c.live_data.json,,1718.64,,,,avnWu77KPA,1407137,2018-02-06 14:54:53.337,5446884b-e733-4c47-8207-95184061f77c,,,,,,,,2018-02-06 14:54:53.337,UTC-0400,1.2213736,,,,,,2018-02-06 14:34:51.000,1.2777778,1001,2018-02-06 14:11:24.000,,com.sec.android.app.shealth,,,75.52,,,,
,546519bf-9173-483d-abe4-6bcf644ae9a1.live_data.json,,1717.04,,,,avnWu77KPA,1234170,2017-11-14 14:42:31.398,546519bf-9173-483d-abe4-6bcf644ae9a1,,,,,,,,2017-11-14 14:42:31.398,UTC-0400,1.3912508,,,,,,2017-11-14 14:20:06.000,1.7777778,1001,2017-11-14 13:59:32.000,,com.sec.android.app.shealth,,,74.24,,,,
,54a249a2-f379-4b59-a579-04424bc517e4.live_data.json,,2418.61,,,,dgrrqaEJmv,2021007,2018-07-25 18:53:58.449,54a249a2-f379-4b59-a579-04424bc517e4,,,,,,,,2018-07-25 18:53:58.449,UTC-0300,1.196735,,,,,,2018-07-25 18:52:43.000,1.3333334,1001,2018-07-25 18:19:02.000,,com.sec.android.app.shealth,,,106.0,,,,
,5521e2c7-7db0-4c89-86bd-99c73c11725c.live_data.json,,923.45,,,,avnWu77KPA,740140,2018-06-12 15:14:59.943,5521e2c7-7db0-4c89-86bd-99c73c11725c,,,,,,,,2018-06-12 15:14:59.943,UTC-0300,1.2476692,,,,,,2018-06-12 15:10:23.000,1.3055556,1001,2018-06-12 14:58:03.000,,com.sec.android.app.shealth,,,39.65,,,,
,5560171f-f8c8-44eb-854c-cb048571c6d6.live_data.json,,1692.5,,,,dgrrqaEJmv,1382954,2018-07-22 23:09:40.919,5560171f-f8c8-44eb-854c-cb048571c6d6,,,,,,,,2018-07-22 23:09:40.919,UTC-0300,1.2238296,,,,,,2018-07-22 21:40:25.000,1.3611112,1001,2018-07-22 21:17:23.000,,com.sec.android.app.shealth,,,74.77,,,,
