com.samsung.shealth.activity.day_summary,6000085,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,-1,32340000,2018-09-09 04:00:00.415,6442.571,7600,8984,4915393,1536451200000,dgrrqaEJmv,4922993,0,com.sec.android.app.shealth,2018-09-10 03:54:53.762,1538952,4eb0c51a-e64a-45a8-8fa4-10d9933e966d,4eb0c51a-e64a-45a8-8fa4-10d9933e966d.extra_data.json,285.0925
0,-1,49560000,2018-05-20 04:01:05.726,5819.591,4800,8281,4795628,1526774400000,avnWu77KPA,4800428,0,com.sec.android.app.shealth,2018-05-21 03:15:07.273,1180369,4f53b142-9f6a-45ca-95b7-6678be14b9c6,4f53b142-9f6a-45ca-95b7-6678be14b9c6.extra_data.json,254.21483
0,-1,23760000,2017-08-22 05:00:17.252,1192.8998,5600,1658,1093850,1503360000000,avnWu77KPA,1099450,0,com.sec.android.app.shealth,2017-08-23 04:25:00.395,60000,4f71be38-3fbb-4fe3-8ddd-8c1ee816ba76,4f71be38-3fbb-4fe3-8ddd-8c1ee816ba76.extra_data.json,54.340004
0,-1,-1,2016-01-01 00:01:19.310,0.0,0,0,0,1449792000000,avnWu77KPA,0,0,com.sec.android.app.shealth,2016-01-01 00:01:19.310,0,4f7393bc-cee3-4e68-ac84-5f068892fb83,4f7393bc-cee3-4e68-ac84-5f068892fb83.extra_data.json,0.0
0,-1,34920000,2018-02-26 05:01:14.776,5434.05,1964,7775,4262160,1519603200000,avnWu77KPA,4264124,0,com.sec.android.app.shealth,2018-02-27 04:51:31.949,1043593,4fb13714-9aee-4b97-8a9f-e7f00fc99eab,4fb13714-9aee-4b97-8a9f-e7f00fc99eab.extra_data.json,241.0583
0,-1,46800000,2018-04-30 04:02:32.416,3769.475,5164,5486,3069434,1525046400000,avnWu77KPA,3074598,0,com.sec.android.app.shealth,2018-05-01 00:51:00.987,679975,4fd8f78c-8107-4d0c-848a-98850b51a30c,4fd8f78c-8107-4d0c-848a-98850b51a30c.extra_data.json,177.96758
0,-1,34200000,2017-10-26 04:00:07.206,5782.559,2690,8224,4519531,1508976000000,avnWu77KPA,4522221,0,com.sec.android.app.shealth,2017-10-27 05:16:19.789,785502,4ff11af3-f527-4c46-abf2-4c3c636d8bc0,4ff11af3-f527-4c46-abf2-4c3c636d8bc0.extra_data.json,259.3422
0,-1,41460000,2017-08-14 04:00:36.768,5577.134,75513,7784,4461275,1502668800000,avnWu77KPA,4536788,0,com.sec.android.app.shealth,2017-08-15 03:13:44.355,994399,50487e7c-a716-4be3-879d-d2f0900302e3,50487e7c-a716-4be3-879d-d2f0900302e3.extra_data.json,241.38698
0,-1,41280000,2018-02-25 05:24:39.296,1077.49,800,1528,906880,1519516800000,avnWu77KPA,907680,0,com.sec.android.app.shealth,2018-02-26 02:40:56.428,240000,5065bf6d-f7b8-4cc1-88e5-94fd94768c4b,5065bf6d-f7b8-4cc1-88e5-94fd94768c4b.extra_data.json,45.829998
0,-1,34800000,2017-11-03 04:00:41.348,9630.025,1453,13857,7781173,1509667200000,avnWu77KPA,7782626,0,com.sec.android.app.shealth,2017-11-04 04:20:02.508,1445994,50b39283-570d-47a0-89b8-db0d9b7987ba,50b39283-570d-47a0-89b8-db0d9b7987ba.extra_data.json,430.07962
0,-1,-1,2017-04-13 12:53:41.102,0.0,0,0,0,1491004800000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:41.102,0,51036fbd-59da-42af-91e4-1dd91a291ee5,51036fbd-59da-42af-91e4-1dd91a291ee5.extra_data.json,0.0
0,-1,31140000,2017-08-09 04:00:01.757,12938.781,90181,18564,10668253,1502236800000,avnWu77KPA,10758434,0,com.sec.android.app.shealth,2017-08-10 03:35:05.310,3470784,51c67f5a-84cb-4873-91b1-1d15b9689dad,51c67f5a-84cb-4873-91b1-1d15b9689dad.extra_data.json,578.7865
0,-1,36060000,2017-09-04 04:02:03.858,11963.461,96154,16837,9902296,1504483200000,avnWu77KPA,9998450,0,com.sec.android.app.shealth,2017-09-05 02:57:36.510,812977,52230f56-d3fc-452d-997e-68ca62795c0f,52230f56-d3fc-452d-997e-68ca62795c0f.extra_data.json,525.7274
0,-1,35400000,2017-09-25 04:00:11.584,4297.6694,19714,6170,3549133,1506297600000,avnWu77KPA,3568847,0,com.sec.android.app.shealth,2017-09-26 03:23:01.031,847317,528d7fb2-ad21-48af-a821-776a8a435aa6,528d7fb2-ad21-48af-a821-776a8a435aa6.extra_data.json,191.22153
0,-1,32160000,2017-11-10 05:00:02.533,8011.473,1934,11526,6626035,1510272000000,avnWu77KPA,6627969,0,com.sec.android.app.shealth,2017-11-11 02:35:00.223,1503859,52dd3b2a-d9e8-466b-89c2-4e9b3e1ffe97,52dd3b2a-d9e8-466b-89c2-4e9b3e1ffe97.extra_data.json,369.0565
0,-1,36780000,2018-05-14 05:00:00.694,864.57,9200,1195,772356,1526256000000,avnWu77KPA,781556,0,com.sec.android.app.shealth,2018-05-15 03:55:00.671,60000,54771886-3259-4d19-934f-e5c7c3e48ab4,54771886-3259-4d19-934f-e5c7c3e48ab4.extra_data.json,39.199997
0,-1,30000000,2018-02-14 05:00:02.266,6543.1177,3366,9327,5742640,1518566400000,avnWu77KPA,5746006,0,com.sec.android.app.shealth,2018-02-14 22:22:19.700,1689612,547c8873-c08a-4f37-83b6-c9240ec2c315,547c8873-c08a-4f37-83b6-c9240ec2c315.extra_data.json,291.57663
0,-1,30600000,2018-03-01 05:00:01.895,5070.7715,5456,7193,4143509,1519862400000,avnWu77KPA,4148965,0,com.sec.android.app.shealth,2018-03-02 03:07:40.890,1513849,548a4d46-4b5c-4952-8b84-11291812cb1a,548a4d46-4b5c-4952-8b84-11291812cb1a.extra_data.json,226.7867
0,-1,34680000,2018-08-08 05:00:00.838,2634.6147,1600,3705,2284240,1533686400000,dgrrqaEJmv,2285840,0,com.sec.android.app.shealth,2018-08-09 01:12:50.749,978746,55775efc-2e77-4930-8a8a-98e2e3fbde17,55775efc-2e77-4930-8a8a-98e2e3fbde17.extra_data.json,116.04599
0,-1,69240000,2017-06-10 22:00:03.427,3308.357,26000,4601,2459106,1497139200000,avnWu77KPA,2485106,0,com.sec.android.app.shealth,2017-06-11 19:14:48.756,1242290,559af6ce-e1e9-416a-a989-93700f611c80,559af6ce-e1e9-416a-a989-93700f611c80.extra_data.json,144.12799
0,-1,-1,2017-04-13 12:53:40.975,0.0,0,0,0,1490832000000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:40.975,0,56cc849f-2e80-4214-b840-e4fbee75ad62,56cc849f-2e80-4214-b840-e4fbee75ad62.extra_data.json,0.0
0,-1,45120000,2018-08-15 06:00:01.720,6778.7266,800,9768,5995951,1534291200000,dgrrqaEJmv,5996751,0,com.sec.android.app.shealth,2018-08-16 04:41:37.085,1324039,56ce5d4f-aa21-4148-8893-a1fa1c4f9268,56ce5d4f-aa21-4148-8893-a1fa1c4f9268.extra_data.json,305.88455
0,-1,29880000,2018-04-03 18:30:32.354,5335.4185,6800,7586,4785492,1522800000000,avnWu77KPA,4792292,0,com.sec.android.app.shealth,2018-04-04 15:15:07.983,240000,56d2b485-3c89-4c01-b5c8-3ca7403ee49c,56d2b485-3c89-4c01-b5c8-3ca7403ee49c.extra_data.json,233.84007
0,-1,-1,2017-06-30 20:06:29.886,0.0,0,0,0,1497657600000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-06-30 20:06:29.886,0,5794a7d7-de81-42b6-932c-7c156182abc3,5794a7d7-de81-42b6-932c-7c156182abc3.extra_data.json,0.0
0,-1,42660000,2017-10-11 04:00:02.563,5308.0566,2000,7611,4428857,1507680000000,avnWu77KPA,4430857,0,com.sec.android.app.shealth,2017-10-27 05:16:17.326,783706,57da6e83-cf6c-46b1-94c0-5ff3c9cfa047,57da6e83-cf6c-46b1-94c0-5ff3c9cfa047.extra_data.json,238.20158
0,-1,26640000,2017-05-16 05:00:01.483,7876.0596,9302,11214,6870066,1494892800000,avnWu77KPA,6879368,0,com.sec.android.app.shealth,2017-05-17 01:59:35.054,2703401,5826a65e-d337-4986-93e9-914850c7671b,5826a65e-d337-4986-93e9-914850c7671b.extra_data.json,346.166
0,-1,47100000,2017-09-02 04:01:05.755,9158.0,76305,12848,7381628,1504310400000,avnWu77KPA,7457933,0,com.sec.android.app.shealth,2017-09-03 02:50:07.254,1507205,5848d7c3-48ec-4c9f-978f-31709d5db40b,5848d7c3-48ec-4c9f-978f-31709d5db40b.extra_data.json,402.9442
0,-1,78479999,2017-12-01 05:35:47.764,11.24,0,16,10672,1512086400000,avnWu77KPA,10672,0,com.sec.android.app.shealth,2017-12-02 05:00:00.617,10672,58a3fe39-5f84-4f3e-bbd9-fefb4aa0e2de,58a3fe39-5f84-4f3e-bbd9-fefb4aa0e2de.extra_data.json,0.48
0,-1,30420000,2018-04-01 18:30:07.067,4464.34,11200,6317,3958712,1522627200000,avnWu77KPA,3969912,0,com.sec.android.app.shealth,2018-04-02 18:14:56.785,420000,58ce2de4-b007-4023-b0ff-44576fc61d11,58ce2de4-b007-4023-b0ff-44576fc61d11.extra_data.json,192.82999
0,-1,34020000,2018-03-16 04:00:48.645,13261.879,6934,19132,10992362,1521158400000,avnWu77KPA,10999296,0,com.sec.android.app.shealth,2018-03-17 01:54:44.229,1080000,59f42575-0659-47d8-81fe-d80a2f62ccfc,59f42575-0659-47d8-81fe-d80a2f62ccfc.extra_data.json,600.2154
0,-1,43800000,2018-03-11 05:01:56.816,2980.6648,1600,4126,2359290,1520726400000,avnWu77KPA,2360890,0,com.sec.android.app.shealth,2018-03-11 22:06:19.227,944647,59fbf974-75fc-40b8-b736-0b9ea0ae5e23,59fbf974-75fc-40b8-b736-0b9ea0ae5e23.extra_data.json,126.881996
0,-1,40620000,2018-02-13 05:33:37.719,4654.3867,3474,6550,3681084,1518480000000,avnWu77KPA,3684558,0,com.sec.android.app.shealth,2018-02-14 02:07:49.448,1263192,5a484c4f-a3cd-485e-b226-f00cfb9f42cb,5a484c4f-a3cd-485e-b226-f00cfb9f42cb.extra_data.json,205.32349
0,-1,28980000,2017-05-30 23:01:01.482,9597.151,31958,13971,8695134,1496188800000,avnWu77KPA,8727092,0,com.sec.android.app.shealth,2017-05-31 22:11:10.354,671888,5b1c17e2-c260-476a-8fcb-44d1048567d7,5b1c17e2-c260-476a-8fcb-44d1048567d7.extra_data.json,460.08817
0,-1,27900000,2017-12-22 16:03:13.004,4075.7476,400,5716,3368618,1513987200000,avnWu77KPA,3369018,0,com.sec.android.app.shealth,2017-12-23 13:55:00.532,748710,5b21820c-84e1-4de8-ae27-a23527c7cdcf,5b21820c-84e1-4de8-ae27-a23527c7cdcf.extra_data.json,176.14265
0,-1,25560000,2017-11-28 07:19:42.175,12242.0625,41637,17173,9693690,1511827200000,avnWu77KPA,9735327,0,com.sec.android.app.shealth,2017-11-29 03:26:44.925,1397007,5c45f03d-3d5c-4970-81c9-ba1f41d7553e,5c45f03d-3d5c-4970-81c9-ba1f41d7553e.extra_data.json,540.88556
0,-1,36780000,2017-05-27 04:00:06.702,11340.114,96380,16078,9454008,1495843200000,avnWu77KPA,9550388,0,com.sec.android.app.shealth,2017-05-28 03:00:02.071,1043332,5c4e5904-ca0c-427b-aa9b-e62a11913f63,5c4e5904-ca0c-427b-aa9b-e62a11913f63.extra_data.json,500.05615
0,-1,32520000,2017-05-29 23:00:00.922,14765.073,30233,22748,14389192,1496102400000,avnWu77KPA,14419425,0,com.sec.android.app.shealth,2017-05-30 21:38:05.715,1931794,5cc5f284-12be-4440-a67a-ef175ec27ab1,5cc5f284-12be-4440-a67a-ef175ec27ab1.extra_data.json,766.81415
0,-1,36660000,2018-07-09 04:00:00.757,4760.002,400,6817,3973469,1531094400000,avnWu77KPA,3973869,0,com.sec.android.app.shealth,2018-07-10 03:46:37.134,856027,5d6d5eb1-4861-4e22-9bae-b324506adecd,5d6d5eb1-4861-4e22-9bae-b324506adecd.extra_data.json,221.79913
0,-1,-1,2017-06-30 20:06:30.055,0.0,0,0,0,1497830400000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-06-30 20:06:30.055,0,5ddaf44e-28a9-43f0-901b-211ae3a5ea34,5ddaf44e-28a9-43f0-901b-211ae3a5ea34.extra_data.json,0.0
0,-1,32460000,2018-04-20 04:00:00.522,6171.996,3933,8748,4961232,1524182400000,avnWu77KPA,4965165,0,com.sec.android.app.shealth,2018-04-21 03:16:32.117,937337,5e2a0d02-1b14-4b38-a924-b333feacc55d,5e2a0d02-1b14-4b38-a924-b333feacc55d.extra_data.json,281.855
0,-1,37080000,2017-07-28 04:00:01.737,6364.349,43139,9049,5190017,1501200000000,avnWu77KPA,5233156,0,com.sec.android.app.shealth,2017-07-29 19:34:56.397,1025821,5e2e3d4c-bf98-4177-8245-dc9c28ff9a30,5e2e3d4c-bf98-4177-8245-dc9c28ff9a30.extra_data.json,280.3741
0,-1,22680000,2017-12-11 05:00:00.647,15545.68,25324,21813,12752870,1512950400000,avnWu77KPA,12778194,0,com.sec.android.app.shealth,2017-12-12 03:41:10.135,1431616,5e3ffba7-69b3-4b6b-94ea-6f23a24c87cf,5e3ffba7-69b3-4b6b-94ea-6f23a24c87cf.extra_data.json,682.74945
0,-1,32160000,2017-08-21 05:03:47.121,3053.7593,4772,4291,2567172,1503273600000,avnWu77KPA,2571944,0,com.sec.android.app.shealth,2017-08-22 02:33:52.726,664058,5e75c71d-82e5-4a28-8a5c-ee6b4ab74868,5e75c71d-82e5-4a28-8a5c-ee6b4ab74868.extra_data.json,133.19632
0,-1,42120000,2018-02-02 05:00:00.586,4611.976,4215,6698,3851276,1517529600000,avnWu77KPA,3855491,0,com.sec.android.app.shealth,2018-02-03 04:53:26.809,1272174,5f2a4be5-05cd-4d60-84e1-41e226e04228,5f2a4be5-05cd-4d60-84e1-41e226e04228.extra_data.json,217.20164
0,-1,-1,2017-04-13 12:53:40.447,0.0,0,0,0,1490054400000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:40.447,0,5f7e1cea-4c5b-46d5-b445-f40687b5ce3b,5f7e1cea-4c5b-46d5-b445-f40687b5ce3b.extra_data.json,0.0
0,-1,51300000,2018-08-29 04:00:01.507,4304.8496,6800,6186,3598112,1535500800000,dgrrqaEJmv,3604912,0,com.sec.android.app.shealth,2018-08-29 23:14:50.193,480000,5fdebc4e-5d27-4f62-bec6-6665e8d26eb2,5fdebc4e-5d27-4f62-bec6-6665e8d26eb2.extra_data.json,198.23
0,-1,50220000,2018-06-13 04:00:01.116,8494.912,2400,12147,7025475,1528848000000,avnWu77KPA,7027875,0,com.sec.android.app.shealth,2018-06-14 04:00:40.068,1633302,5ffb10cb-bfe7-445f-8232-91cb844609dd,5ffb10cb-bfe7-445f-8232-91cb844609dd.extra_data.json,375.24097
0,-1,45000000,2017-10-01 04:00:47.061,5601.2437,560,7952,4538454,1506816000000,avnWu77KPA,4539014,0,com.sec.android.app.shealth,2017-10-27 05:16:15.867,1241134,604da540-e3fb-44dc-aa99-68e7cf203f6b,604da540-e3fb-44dc-aa99-68e7cf203f6b.extra_data.json,245.52118
0,-1,40020000,2018-06-29 07:00:05.493,2524.98,400,3535,2182701,1530230400000,avnWu77KPA,2183101,0,com.sec.android.app.shealth,2018-06-30 06:34:57.024,240000,61377d0b-57b5-4be3-953b-7fd9c4b49fa6,61377d0b-57b5-4be3-953b-7fd9c4b49fa6.extra_data.json,105.57
0,-1,31620000,2017-11-17 05:00:44.798,7582.109,3013,10787,5962849,1510876800000,avnWu77KPA,5965862,0,com.sec.android.app.shealth,2017-11-18 02:41:44.750,1205390,62a1323e-3eb7-456e-a451-99b3add6bc88,62a1323e-3eb7-456e-a451-99b3add6bc88.extra_data.json,340.4897
0,-1,37080000,2018-02-19 05:00:02.733,4806.9946,3153,6883,4126516,1518998400000,avnWu77KPA,4129669,0,com.sec.android.app.shealth,2018-02-19 23:40:43.340,841927,63094ad1-8977-4717-a5d0-44fa84858086,63094ad1-8977-4717-a5d0-44fa84858086.extra_data.json,213.66225
0,-1,-1,2017-04-13 12:53:41.333,0.0,0,0,0,1491523200000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:41.333,0,63465abe-0746-4a31-a7b9-b8e6397d81a2,63465abe-0746-4a31-a7b9-b8e6397d81a2.extra_data.json,0.0
0,-1,-1,2017-04-13 12:53:40.280,0.0,0,0,0,1489795200000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:40.280,0,63b53686-cd0c-4512-8471-9efbdce83bad,63b53686-cd0c-4512-8471-9efbdce83bad.extra_data.json,0.0
0,-1,28140000,2018-08-05 04:00:00.664,5167.769,6800,7540,4460460,1533427200000,dgrrqaEJmv,4467260,0,com.sec.android.app.shealth,2018-08-06 03:34:49.983,1334055,63d33148-45da-49d2-b476-3dceab533aa9,63d33148-45da-49d2-b476-3dceab533aa9.extra_data.json,245.99734
0,-1,30660000,2017-09-05 04:00:01.142,8295.404,100995,11776,6557722,1504569600000,avnWu77KPA,6658717,0,com.sec.android.app.shealth,2017-09-05 23:44:04.133,1464697,64054def-8bed-4556-b838-0f4a347c7c4c,64054def-8bed-4556-b838-0f4a347c7c4c.extra_data.json,366.4602
0,-1,37920000,2017-11-22 05:00:11.516,6732.5723,14866,9508,5595704,1511308800000,avnWu77KPA,5610570,0,com.sec.android.app.shealth,2017-11-23 05:36:32.582,2301318,65260e66-1e9a-4263-81ab-e31ba6e5e0c1,65260e66-1e9a-4263-81ab-e31ba6e5e0c1.extra_data.json,299.60498
0,-1,37620000,2018-01-18 05:14:37.200,3464.9983,2800,4971,2912873,1516233600000,avnWu77KPA,2915673,0,com.sec.android.app.shealth,2018-01-19 05:00:16.463,1416480,655b1e28-bad2-4167-ac3f-bd45bf44749a,655b1e28-bad2-4167-ac3f-bd45bf44749a.extra_data.json,155.35399
0,-1,29460000,2017-12-07 05:00:04.956,8909.8125,8610,12629,7047649,1512604800000,avnWu77KPA,7056259,0,com.sec.android.app.shealth,2017-12-08 03:41:07.583,1387050,65607b31-322b-403d-84f0-5e0b99e2c3b1,65607b31-322b-403d-84f0-5e0b99e2c3b1.extra_data.json,395.62402
0,-1,34980000,2018-02-12 05:00:01.596,6400.0664,7173,9017,4825849,1518393600000,avnWu77KPA,4833022,0,com.sec.android.app.shealth,2018-02-12 21:43:50.980,1669462,65fb6b85-5360-444f-938d-c02d89800786,65fb6b85-5360-444f-938d-c02d89800786.extra_data.json,279.54248
0,-1,40560000,2018-08-01 04:00:00.558,6983.6226,7200,9997,5865252,1533081600000,dgrrqaEJmv,5872452,0,com.sec.android.app.shealth,2018-08-02 03:14:56.847,1400259,662d1742-d5a9-48ea-a7a3-7a4a6e15d4a3,662d1742-d5a9-48ea-a7a3-7a4a6e15d4a3.extra_data.json,314.8495
0,-1,43680000,2018-06-05 04:00:43.188,4052.0483,800,5794,3277742,1528156800000,avnWu77KPA,3278542,0,com.sec.android.app.shealth,2018-06-06 03:26:44.388,1714106,66738287-cde2-4736-975a-bbb368bff115,66738287-cde2-4736-975a-bbb368bff115.extra_data.json,182.98767
0,-1,33780000,2018-09-11 04:00:02.395,7001.6743,14508,9888,5695730,1536624000000,dgrrqaEJmv,5710238,0,com.sec.android.app.shealth,2018-09-12 03:56:03.227,1852084,66a261f7-5954-4cd7-88cc-023c639daa1a,66a261f7-5954-4cd7-88cc-023c639daa1a.extra_data.json,306.76096
0,-1,40020000,2018-06-21 07:00:01.426,563.07996,0,796,520200,1529539200000,avnWu77KPA,520200,0,com.sec.android.app.shealth,2018-06-22 06:43:25.184,60000,66aa5043-5a95-44a0-b58b-438998378507,66aa5043-5a95-44a0-b58b-438998378507.extra_data.json,25.5
0,-1,26940000,2018-08-07 05:00:01.756,5317.7603,60409,7235,4209334,1533600000000,dgrrqaEJmv,4269743,0,com.sec.android.app.shealth,2018-08-08 04:25:27.138,941942,670b4b98-f7f3-4491-9182-c20667404cee,670b4b98-f7f3-4491-9182-c20667404cee.extra_data.json,238.09883
0,-1,48780000,2018-06-26 07:01:02.795,829.66,0,1166,752953,1529971200000,avnWu77KPA,752953,0,com.sec.android.app.shealth,2018-06-27 06:08:41.562,60000,670ffcc3-dcc5-49f4-8b08-5f04b50cfc60,670ffcc3-dcc5-49f4-8b08-5f04b50cfc60.extra_data.json,35.309998
0,-1,33180000,2017-04-17 04:00:14.581,5584.3687,32005,8034,4405569,1492387200000,avnWu77KPA,4437574,0,com.sec.android.app.shealth,2017-04-17 22:53:32.736,1092429,673951fb-6ede-4feb-a001-eda10a9acf56,673951fb-6ede-4feb-a001-eda10a9acf56.extra_data.json,249.59201
0,-1,-1,2017-04-13 12:53:40.543,0.0,0,0,0,1490227200000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:40.543,0,67ba4e4d-238b-4f79-9e40-f1ed30cd06f5,67ba4e4d-238b-4f79-9e40-f1ed30cd06f5.extra_data.json,0.0
0,-1,22920000,2018-08-18 06:00:00.556,10218.264,7764,14478,8382659,1534550400000,dgrrqaEJmv,8390423,0,com.sec.android.app.shealth,2018-08-19 03:11:09.312,1243281,68662d3c-bfe5-464f-8d20-7e981093906d,68662d3c-bfe5-464f-8d20-7e981093906d.extra_data.json,454.7311
0,-1,33060000,2018-07-20 04:00:00.477,6197.1416,400,8784,5088184,1532044800000,dgrrqaEJmv,5088584,0,com.sec.android.app.shealth,2018-07-21 03:54:58.011,1868834,68ca2706-1d2c-4a1f-afc5-9a7e5ca77d94,68ca2706-1d2c-4a1f-afc5-9a7e5ca77d94.extra_data.json,274.19217
0,-1,34020000,2018-02-09 05:00:00.616,9503.778,3600,13377,7363978,1518134400000,avnWu77KPA,7367578,0,com.sec.android.app.shealth,2018-02-10 02:15:19.881,1746451,69be8977-15e8-4870-98b6-b2ec10c76d82,69be8977-15e8-4870-98b6-b2ec10c76d82.extra_data.json,421.33014
0,-1,26880000,2018-07-25 05:26:30.198,5066.002,400,7403,4410334,1532476800000,dgrrqaEJmv,4410734,0,com.sec.android.app.shealth,2018-07-26 02:42:05.208,2023007,6a3ccc33-1524-4c82-991f-dffc8c29e567,6a3ccc33-1524-4c82-991f-dffc8c29e567.extra_data.json,227.55402
0,-1,43920000,2018-07-21 04:00:00.364,3072.3904,4400,4428,2651212,1532131200000,dgrrqaEJmv,2655612,0,com.sec.android.app.shealth,2018-07-22 02:36:35.370,480000,6a4e528a-0a3e-4abb-aa53-dd7ca3931027,6a4e528a-0a3e-4abb-aa53-dd7ca3931027.extra_data.json,136.08003
0,-1,-1,2017-06-30 20:06:29.737,0.0,0,0,0,1497484800000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-06-30 20:06:29.737,0,6b4eb92c-ecc5-4b6f-b7ea-b70a84890d8d,6b4eb92c-ecc5-4b6f-b7ea-b70a84890d8d.extra_data.json,0.0
0,-1,45300000,2018-07-02 07:00:47.430,3083.8303,4744,4357,2588215,1530489600000,avnWu77KPA,2592959,0,com.sec.android.app.shealth,2018-07-03 06:15:50.044,300000,6bfe4cfe-b4b4-4af8-a05f-5f47cde31373,6bfe4cfe-b4b4-4af8-a05f-5f47cde31373.extra_data.json,131.78
0,-1,37020000,2018-03-26 04:00:09.340,4308.891,8919,6293,3566731,1522022400000,avnWu77KPA,3575650,0,com.sec.android.app.shealth,2018-03-27 03:29:30.713,966049,6c218388-6ee5-42ef-b941-465ef2c42e11,6c218388-6ee5-42ef-b941-465ef2c42e11.extra_data.json,201.97
0,-1,36540000,2018-01-27 05:31:26.553,3603.8347,960,5016,3004599,1517011200000,avnWu77KPA,3005559,0,com.sec.android.app.shealth,2018-01-28 04:35:28.480,1142613,6c82605d-5858-43af-a2a6-6069c9dcafbe,6c82605d-5858-43af-a2a6-6069c9dcafbe.extra_data.json,156.63649
0,-1,38520000,2017-10-23 04:15:00.075,8727.63,800,12596,7183121,1508716800000,avnWu77KPA,7183921,0,com.sec.android.app.shealth,2017-10-27 05:16:19.289,1276208,6d7c45d4-2d0d-4456-8934-54a22ecf5d96,6d7c45d4-2d0d-4456-8934-54a22ecf5d96.extra_data.json,392.18588
0,-1,32880000,2017-10-18 04:01:01.843,11084.188,7600,15778,9133688,1508284800000,avnWu77KPA,9141288,0,com.sec.android.app.shealth,2017-10-27 05:16:18.494,1395308,6dcd0b32-32eb-4bd6-ab56-eb24fedb36db,6dcd0b32-32eb-4bd6-ab56-eb24fedb36db.extra_data.json,489.22433
0,-1,25260000,2018-03-13 04:00:01.508,10666.166,6000,15203,8730463,1520899200000,avnWu77KPA,8736463,0,com.sec.android.app.shealth,2018-03-14 03:33:29.596,1867163,6e02c1eb-4af1-42a4-b9c2-cbf89aa53985,6e02c1eb-4af1-42a4-b9c2-cbf89aa53985.extra_data.json,469.85873
0,-1,35700000,2017-08-26 05:00:24.120,4477.912,47494,6389,3906659,1503705600000,avnWu77KPA,3954153,0,com.sec.android.app.shealth,2017-08-27 04:54:55.404,1959226,6ee9346d-a2c2-492b-b165-c315935e1a33,6ee9346d-a2c2-492b-b165-c315935e1a33.extra_data.json,199.87468
0,-1,39240000,2017-08-15 04:01:02.853,7586.8774,96276,10531,6029089,1502755200000,avnWu77KPA,6125365,0,com.sec.android.app.shealth,2017-08-16 02:01:26.002,1089225,6ef97e7a-6fab-4071-83db-665ff0c2b924,6ef97e7a-6fab-4071-83db-665ff0c2b924.extra_data.json,334.0028
0,-1,34200000,2018-07-18 04:00:29.619,5510.819,9041,7877,4474264,1531872000000,dgrrqaEJmv,4483305,0,com.sec.android.app.shealth,2018-07-18 23:54:57.327,846690,6fda1928-c3d4-4eed-893b-4911f5674efa,6fda1928-c3d4-4eed-893b-4911f5674efa.extra_data.json,256.33252
0,-1,28920000,2018-01-24 05:01:10.439,7626.433,2000,10732,6042252,1516752000000,avnWu77KPA,6044252,0,com.sec.android.app.shealth,2018-01-25 02:52:24.107,1692967,708f7c11-8aab-47d0-9e83-dad7e88de7c6,708f7c11-8aab-47d0-9e83-dad7e88de7c6.extra_data.json,343.019
0,-1,42720000,2017-12-13 05:00:00.640,5684.89,1000,8018,4603391,1513123200000,avnWu77KPA,4604391,0,com.sec.android.app.shealth,2017-12-14 04:33:17.035,1084749,70afc934-f195-4da0-94c1-403e401660d6,70afc934-f195-4da0-94c1-403e401660d6.extra_data.json,254.77481
0,-1,30660000,2017-10-21 04:15:00.172,5821.8735,706,8163,4614999,1508544000000,avnWu77KPA,4615705,0,com.sec.android.app.shealth,2017-10-27 05:16:18.983,1266355,70c436cc-0590-42b4-8e55-d61721cd5fbf,70c436cc-0590-42b4-8e55-d61721cd5fbf.extra_data.json,253.45618
0,-1,35280000,2018-06-20 07:00:03.558,603.2701,66872,748,331904,1529452800000,avnWu77KPA,398776,0,com.sec.android.app.shealth,2018-06-21 05:37:22.721,180000,714a086e-7280-4219-b5bb-0e309cff363d,714a086e-7280-4219-b5bb-0e309cff363d.extra_data.json,28.900005
0,-1,-1,2016-01-01 00:01:19.518,0.0,0,0,0,1449964800000,avnWu77KPA,0,0,com.sec.android.app.shealth,2016-01-01 00:01:19.518,0,71567bd0-b3e8-497e-8cd3-be44acf32780,71567bd0-b3e8-497e-8cd3-be44acf32780.extra_data.json,0.0
0,-1,39420000,2017-10-15 04:01:40.317,3375.3662,4738,4653,2657677,1508025600000,avnWu77KPA,2662415,0,com.sec.android.app.shealth,2017-10-27 05:16:17.921,996685,7166700b-f307-4d8c-9484-e2eb9c134444,7166700b-f307-4d8c-9484-e2eb9c134444.extra_data.json,144.93202
