com.samsung.health.oxygen_saturation,5802009,7
create_time,time_offset,custom,end_time,heart_rate,deviceuuid,start_time,pkg_name,update_time,datauuid,spo2,comment
2018-08-05 20:44:18.051,UTC-0300,,2018-08-05 20:44:09.737,70.0,dgrrqaEJmv,2018-08-05 20:44:09.737,com.sec.android.app.shealth,2018-08-05 20:44:18.051,3d98a8b3-c967-4f17-a71f-cdeafaa41c29,93.0,
2018-08-09 15:09:08.071,UTC-0400,,2018-08-09 15:08:59.911,77.0,dgrrqaEJmv,2018-08-09 15:08:59.911,com.sec.android.app.shealth,2018-08-09 15:09:08.071,3d9d31d2-1f96-4c88-9492-0c153b831b40,95.0,
2018-06-04 17:11:29.856,UTC-0300,,2018-06-04 17:11:17.556,69.0,avnWu77KPA,2018-06-04 17:11:17.556,com.sec.android.app.shealth,2018-06-04 17:11:29.856,3daa9102-29de-43a2-9a9f-3dcd1a7fbb63,94.0,
2018-08-15 18:19:32.512,UTC-0500,,2018-08-15 18:19:25.198,81.0,dgrrqaEJmv,2018-08-15 18:19:25.198,com.sec.android.app.shealth,2018-08-15 18:19:32.512,3dc5afc4-3e9d-4614-81b3-dd29d93ea9ca,94.0,
2018-06-09 18:40:39.034,UTC-0300,,2018-06-09 18:40:25.899,77.0,avnWu77KPA,2018-06-09 18:40:25.899,com.sec.android.app.shealth,2018-06-09 18:40:39.034,3e412447-d93e-48ea-bc03-77a7e5fa86ee,92.0,
2018-05-23 00:19:00.222,UTC-0300,,2018-05-23 00:18:44.427,81.0,avnWu77KPA,2018-05-23 00:18:44.427,com.sec.android.app.shealth,2018-05-23 00:19:00.222,3e4edbcd-9ee2-4a4c-9683-3fb4941b3d82,94.0,
2018-05-29 16:47:33.461,UTC-0300,,2018-05-29 16:47:20.643,68.0,avnWu77KPA,2018-05-29 16:47:20.643,com.sec.android.app.shealth,2018-05-29 16:47:33.461,3ed71c96-1fe0-4352-9250-b00078e34b6e,91.0,
2018-06-03 02:27:24.296,UTC-0300,,2018-06-03 02:27:14.032,78.0,avnWu77KPA,2018-06-03 02:27:14.032,com.sec.android.app.shealth,2018-06-03 02:27:24.296,4099d3b8-757a-4077-96b7-f45db05f884f,87.0,
2018-06-20 21:55:24.157,UTC-0600,,2018-06-20 21:55:15.929,78.0,avnWu77KPA,2018-06-20 21:55:15.929,com.sec.android.app.shealth,2018-06-20 21:55:24.157,40d31c7f-c2f3-44e5-a2bd-21b4a962f2a5,95.0,
2018-08-23 16:57:17.040,UTC-0300,,2018-08-23 16:57:09.205,78.0,dgrrqaEJmv,2018-08-23 16:57:09.205,com.sec.android.app.shealth,2018-08-23 16:57:17.040,418fc534-0eae-4949-9d91-cf9c47809324,97.0,
2018-07-11 03:55:53.789,UTC-0300,,2018-07-11 03:55:50.123,88.0,avnWu77KPA,2018-07-11 03:55:50.123,com.sec.android.app.shealth,2018-07-11 03:55:53.789,42276d65-6a86-4360-a953-107494210f6e,93.0,
2018-06-05 16:13:09.364,UTC-0300,,2018-06-05 16:12:56.585,79.0,avnWu77KPA,2018-06-05 16:12:56.585,com.sec.android.app.shealth,2018-06-05 16:13:09.364,4282431b-ae1c-47f6-ae14-abe5167c6eee,93.0,
2018-08-10 21:18:09.786,UTC-0400,,2018-08-10 21:17:54.534,92.0,dgrrqaEJmv,2018-08-10 21:17:54.534,com.sec.android.app.shealth,2018-08-10 21:18:09.786,428bb874-2aad-4716-9f7e-108bf35696ed,97.0,
2018-05-24 16:58:12.095,UTC-0300,,2018-05-24 16:57:56.920,71.0,avnWu77KPA,2018-05-24 16:57:56.920,com.sec.android.app.shealth,2018-05-24 16:58:12.095,45ce45c0-c538-4d97-8a98-568f35162b69,93.0,
2018-05-22 14:39:11.426,UTC-0300,,2018-05-22 14:38:55.859,58.0,avnWu77KPA,2018-05-22 14:38:55.859,com.sec.android.app.shealth,2018-05-22 14:39:11.426,4600d7f6-a14d-4aec-89f8-16206a476a9c,94.0,
2018-08-07 17:16:30.722,UTC-0400,,2018-08-07 17:16:20.440,69.0,dgrrqaEJmv,2018-08-07 17:16:20.440,com.sec.android.app.shealth,2018-08-07 17:16:30.722,469bd0a1-2228-4074-8a85-f293f6ddf634,94.0,
2018-06-26 18:13:58.600,UTC-0600,,2018-06-26 18:13:47.685,85.0,avnWu77KPA,2018-06-26 18:13:47.685,com.sec.android.app.shealth,2018-06-26 18:13:58.600,4720febc-3060-42f6-b222-8bcd3a05dc45,96.0,
2018-06-15 00:10:10.907,UTC-0300,,2018-06-15 00:09:56.264,74.0,avnWu77KPA,2018-06-15 00:09:56.264,com.sec.android.app.shealth,2018-06-15 00:10:10.907,47e42971-967b-4ea9-9240-1c50f78dac10,92.0,
2018-05-29 23:51:43.624,UTC-0300,,2018-05-29 23:51:28.854,78.0,avnWu77KPA,2018-05-29 23:51:28.854,com.sec.android.app.shealth,2018-05-29 23:51:43.624,485b33df-0ccf-4d67-b93c-b9c685e43b04,92.0,
2018-06-22 00:12:55.558,UTC-0600,,2018-06-22 00:12:36.261,71.0,avnWu77KPA,2018-06-22 00:12:36.261,com.sec.android.app.shealth,2018-06-22 00:12:55.558,4878a78d-308e-4718-bc34-17351bdfeb35,93.0,
2018-07-31 01:01:16.338,UTC-0300,,2018-07-31 01:01:07.359,81.0,dgrrqaEJmv,2018-07-31 01:01:07.359,com.sec.android.app.shealth,2018-07-31 01:01:16.338,4897fd28-1116-4310-bb6d-28a2d765c9d7,96.0,
2018-06-18 18:13:51.974,UTC-0600,,2018-06-18 18:13:43.133,73.0,avnWu77KPA,2018-06-18 18:13:43.133,com.sec.android.app.shealth,2018-06-18 18:13:51.974,48ae5c1a-636b-4ee0-bc93-b6528c435cff,95.0,
2018-06-04 17:11:58.273,UTC-0300,,2018-06-04 17:11:43.809,77.0,avnWu77KPA,2018-06-04 17:11:43.809,com.sec.android.app.shealth,2018-06-04 17:11:58.273,48c98476-3940-47e8-9560-12767eb4bab0,92.0,
2018-05-19 20:38:08.510,UTC-0300,,2018-05-19 20:37:48.744,67.0,avnWu77KPA,2018-05-19 20:37:48.744,com.sec.android.app.shealth,2018-05-19 20:38:08.510,499c15ad-4da2-48b5-a038-25a14cf90c83,93.0,
2018-06-22 20:03:39.631,UTC-0600,,2018-06-22 20:03:16.939,79.0,avnWu77KPA,2018-06-22 20:03:16.939,com.sec.android.app.shealth,2018-06-22 20:03:39.631,4a3691d5-20fd-4f70-a17c-ff13d72ef87f,87.0,
2018-07-25 17:48:14.478,UTC-0300,,2018-07-25 17:48:03.784,78.0,dgrrqaEJmv,2018-07-25 17:48:03.784,com.sec.android.app.shealth,2018-07-25 17:48:14.478,4a3ea011-aa65-43ee-b26f-2b61da9912ff,93.0,
2018-06-09 18:40:13.647,UTC-0300,,2018-06-09 18:39:57.295,74.0,avnWu77KPA,2018-06-09 18:39:57.295,com.sec.android.app.shealth,2018-06-09 18:40:13.647,4aadd363-9687-4e71-8188-28e5a833d696,90.0,
2018-08-01 19:10:10.879,UTC-0300,,2018-08-01 19:10:08.472,88.0,dgrrqaEJmv,2018-08-01 19:10:08.472,com.sec.android.app.shealth,2018-08-01 19:10:10.879,4bb2e3c6-f6ba-49b5-b5e3-d3a9d777bec7,92.0,
2018-08-06 18:47:09.937,UTC-0300,,2018-08-06 18:47:06.123,80.0,dgrrqaEJmv,2018-08-06 18:47:06.123,com.sec.android.app.shealth,2018-08-06 18:47:09.937,4c62ac65-f7d2-4389-a27d-11b8e91b228c,92.0,
2018-06-03 16:16:20.659,UTC-0300,,2018-06-03 16:15:59.868,74.0,avnWu77KPA,2018-06-03 16:15:59.868,com.sec.android.app.shealth,2018-06-03 16:16:20.659,4cef2baf-d350-45c8-b771-1241c8a3d343,87.0,
2018-06-03 20:05:48.455,UTC-0300,,2018-06-03 20:05:44.888,77.0,avnWu77KPA,2018-06-03 20:05:44.888,com.sec.android.app.shealth,2018-06-03 20:05:48.455,4d13f192-a880-4244-8718-b1786c409061,92.0,
2018-05-30 03:51:10.504,UTC-0300,,2018-05-30 03:51:06.083,73.0,avnWu77KPA,2018-05-30 03:51:06.083,com.sec.android.app.shealth,2018-05-30 03:51:10.504,4e56e181-d7c8-4db4-a77e-27f8168f53de,94.0,
2018-06-04 17:14:51.107,UTC-0300,,2018-06-04 17:14:36.705,74.0,avnWu77KPA,2018-06-04 17:14:36.705,com.sec.android.app.shealth,2018-06-04 17:14:51.107,4e66a130-58f2-466b-b6fb-9d3d9ceb4ae4,87.0,
2018-08-19 23:49:39.991,UTC-0300,,2018-08-19 23:49:32.406,85.0,dgrrqaEJmv,2018-08-19 23:49:32.406,com.sec.android.app.shealth,2018-08-19 23:49:39.991,4f09ec1d-f28c-4c41-abeb-130cb428a97d,95.0,
2018-06-09 04:12:25.651,UTC-0300,,2018-06-09 04:12:16.996,73.0,avnWu77KPA,2018-06-09 04:12:16.996,com.sec.android.app.shealth,2018-06-09 04:12:25.651,500364bb-3793-40e4-bfb8-e98d25f24ebe,92.0,
2018-06-19 23:38:44.533,UTC-0600,,2018-06-19 23:38:32.031,83.0,avnWu77KPA,2018-06-19 23:38:32.031,com.sec.android.app.shealth,2018-06-19 23:38:44.533,507b7c04-6e1e-42c6-ae6a-a59ae717d529,88.0,
2018-08-04 16:40:29.098,UTC-0300,,2018-08-04 16:40:17.467,69.0,dgrrqaEJmv,2018-08-04 16:40:17.467,com.sec.android.app.shealth,2018-08-04 16:40:29.098,50b99f36-2b57-4abb-be26-4ddbea137d86,89.0,
2018-07-28 18:41:30.568,UTC-0300,,2018-07-28 18:41:19.212,77.0,dgrrqaEJmv,2018-07-28 18:41:19.212,com.sec.android.app.shealth,2018-07-28 18:41:30.568,51a68f96-2478-4783-acf6-29710d9e1c44,94.0,
2018-07-19 01:26:14.574,UTC-0300,,2018-07-19 01:26:11.667,76.0,dgrrqaEJmv,2018-07-19 01:26:11.667,com.sec.android.app.shealth,2018-07-19 01:26:14.574,51d0bcbf-5622-489a-a8e7-6c1cfc8f989c,92.0,
2018-05-29 21:50:00.065,UTC-0300,,2018-05-29 21:49:49.584,82.0,avnWu77KPA,2018-05-29 21:49:49.584,com.sec.android.app.shealth,2018-05-29 21:50:00.065,526dc34b-64c3-4d82-9e2d-6da8b53e869b,93.0,
2018-08-17 18:26:48.319,UTC-0500,,2018-08-17 18:26:42.623,76.0,dgrrqaEJmv,2018-08-17 18:26:42.623,com.sec.android.app.shealth,2018-08-17 18:26:48.319,5315ba5b-85ef-49e3-85ca-2a2d25c7204b,91.0,
2018-07-02 19:36:17.115,UTC-0600,,2018-07-02 19:36:05.878,67.0,avnWu77KPA,2018-07-02 19:36:05.878,com.sec.android.app.shealth,2018-07-02 19:36:17.115,550069fb-2ade-4252-aac7-04a880e1b24c,95.0,
2018-06-07 22:05:02.929,UTC-0300,,2018-06-07 22:04:59.019,82.0,avnWu77KPA,2018-06-07 22:04:59.019,com.sec.android.app.shealth,2018-06-07 22:05:02.929,565ebaea-2e43-4dbe-b739-1c63548ae243,100.0,
2018-06-13 22:44:36.589,UTC-0300,,2018-06-13 22:44:22.637,66.0,avnWu77KPA,2018-06-13 22:44:22.637,com.sec.android.app.shealth,2018-06-13 22:44:36.589,56c70a59-65f5-455d-9cb5-9ebf2a02f70e,91.0,
2018-08-10 15:30:55.504,UTC-0400,,2018-08-10 15:30:47.622,83.0,dgrrqaEJmv,2018-08-10 15:30:47.622,com.sec.android.app.shealth,2018-08-10 15:30:55.504,56d9d375-b4ce-47d4-8c37-df739bab8f7a,96.0,
2018-08-17 05:51:55.884,UTC-0500,,2018-08-17 05:51:50.464,75.0,dgrrqaEJmv,2018-08-17 05:51:50.464,com.sec.android.app.shealth,2018-08-17 05:51:55.884,58462633-259f-4a95-9b36-59ad6772f953,90.0,
2018-05-31 03:44:46.136,UTC-0300,,2018-05-31 03:44:35.299,77.0,avnWu77KPA,2018-05-31 03:44:35.299,com.sec.android.app.shealth,2018-05-31 03:44:46.136,58b0d748-5653-47aa-921f-18e50deb48c5,92.0,
2018-06-05 23:35:42.775,UTC-0300,,2018-06-05 23:35:33.076,69.0,avnWu77KPA,2018-06-05 23:35:33.076,com.sec.android.app.shealth,2018-06-05 23:35:42.775,58dee443-b206-40c5-8b8d-c93a37659891,93.0,
2018-08-06 15:59:15.416,UTC-0300,,2018-08-06 15:59:08.995,103.0,dgrrqaEJmv,2018-08-06 15:59:08.995,com.sec.android.app.shealth,2018-08-06 15:59:15.416,5a07bfdc-d45e-4c63-8438-84cca49b0b24,96.0,
2018-06-20 20:51:02.720,UTC-0600,,2018-06-20 20:50:52.275,80.0,avnWu77KPA,2018-06-20 20:50:52.275,com.sec.android.app.shealth,2018-06-20 20:51:02.720,5af2700d-2352-4001-b86b-71ac4f515e15,94.0,
2018-05-23 16:36:52.644,UTC-0300,,2018-05-23 16:36:42.232,77.0,avnWu77KPA,2018-05-23 16:36:42.232,com.sec.android.app.shealth,2018-05-23 16:36:52.644,5b135809-d0f4-4fc9-906a-54492beab246,94.0,
2018-06-05 00:51:00.385,UTC-0300,,2018-06-05 00:50:47.593,87.0,avnWu77KPA,2018-06-05 00:50:47.593,com.sec.android.app.shealth,2018-06-05 00:51:00.385,5b1e95e4-fe2a-4696-a865-22b3e533df7a,95.0,
2018-08-17 03:36:57.752,UTC-0500,,2018-08-17 03:36:49.869,93.0,dgrrqaEJmv,2018-08-17 03:36:49.869,com.sec.android.app.shealth,2018-08-17 03:36:57.752,5bc4e7cd-96f9-4b1b-af86-af9407491862,96.0,
2018-08-16 06:28:35.137,UTC-0500,,2018-08-16 06:28:24.154,76.0,dgrrqaEJmv,2018-08-16 06:28:24.154,com.sec.android.app.shealth,2018-08-16 06:28:35.137,5bcd062b-f20e-4ed3-8726-31614fac4f94,93.0,
2018-08-07 21:48:49.717,UTC-0400,,2018-08-07 21:48:46.865,66.0,dgrrqaEJmv,2018-08-07 21:48:46.865,com.sec.android.app.shealth,2018-08-07 21:48:49.717,5be2dd6f-831d-4790-b645-c716e53ab356,98.0,
2018-06-09 03:09:02.582,UTC-0300,,2018-06-09 03:08:48.523,75.0,avnWu77KPA,2018-06-09 03:08:48.523,com.sec.android.app.shealth,2018-06-09 03:09:02.582,5c88e438-9322-4274-8e84-17c4f4aaefac,95.0,
2018-08-21 19:40:50.194,UTC-0300,,2018-08-21 19:40:36.610,98.0,dgrrqaEJmv,2018-08-21 19:40:36.610,com.sec.android.app.shealth,2018-08-21 19:40:50.194,5ca49f4b-a67d-4128-9f84-2466dbded934,95.0,
2018-05-29 21:50:30.639,UTC-0300,,2018-05-29 21:50:13.056,82.0,avnWu77KPA,2018-05-29 21:50:13.056,com.sec.android.app.shealth,2018-05-29 21:50:30.639,5ca4db83-8297-4474-adba-1e4292a365ca,91.0,
2018-08-20 21:02:45.461,UTC-0300,,2018-08-20 21:02:37.797,73.0,dgrrqaEJmv,2018-08-20 21:02:37.797,com.sec.android.app.shealth,2018-08-20 21:02:45.461,5cc5e6dd-b59a-4db1-8170-273cce328e59,95.0,
2018-05-22 18:37:29.424,UTC-0300,,2018-05-22 18:37:16.128,65.0,avnWu77KPA,2018-05-22 18:37:16.128,com.sec.android.app.shealth,2018-05-22 18:37:29.424,5cec16ed-1abf-4407-ba35-87af546e9777,95.0,
2018-06-09 05:08:45.139,UTC-0300,,2018-06-09 05:08:33.642,74.0,avnWu77KPA,2018-06-09 05:08:33.642,com.sec.android.app.shealth,2018-06-09 05:08:45.139,5d1bfabf-5738-4c17-8c12-583940ebc5f6,92.0,
2018-08-15 03:42:19.575,UTC-0500,,2018-08-15 03:42:11.144,72.0,dgrrqaEJmv,2018-08-15 03:42:11.144,com.sec.android.app.shealth,2018-08-15 03:42:19.575,5d5443d0-6931-47f4-9b5d-b2fddb89b9d0,94.0,
2018-06-27 21:08:57.710,UTC-0600,,2018-06-27 21:08:47.011,77.0,avnWu77KPA,2018-06-27 21:08:47.011,com.sec.android.app.shealth,2018-06-27 21:08:57.710,5d5e47fb-468f-4156-9d27-0e60ff593a1f,95.0,
2018-06-12 00:16:41.069,UTC-0300,,2018-06-12 00:16:37.028,67.0,avnWu77KPA,2018-06-12 00:16:37.028,com.sec.android.app.shealth,2018-06-12 00:16:41.069,5d6cc4cd-0ae2-43f5-a063-2d0bf4b6eb5a,99.0,
2018-05-30 03:53:11.904,UTC-0300,,2018-05-30 03:53:05.633,71.0,avnWu77KPA,2018-05-30 03:53:05.633,com.sec.android.app.shealth,2018-05-30 03:53:11.904,5d77aabf-ea08-4e79-9d8e-96a381cb9b09,97.0,
2018-06-19 19:43:08.532,UTC-0600,,2018-06-19 19:42:54.204,79.0,avnWu77KPA,2018-06-19 19:42:54.204,com.sec.android.app.shealth,2018-06-19 19:43:08.532,5def9b0c-e1ce-4035-a0d8-0403e3dd4e91,92.0,
2018-06-06 13:59:30.045,UTC-0300,,2018-06-06 13:59:14.426,73.0,avnWu77KPA,2018-06-06 13:59:14.426,com.sec.android.app.shealth,2018-06-06 13:59:30.045,5e1da975-6f07-4a5d-b228-5bfb0067fd49,88.0,
2018-06-07 02:13:44.555,UTC-0300,,2018-06-07 02:13:30.765,76.0,avnWu77KPA,2018-06-07 02:13:30.765,com.sec.android.app.shealth,2018-06-07 02:13:44.555,60fae48e-3bbb-488a-8f07-7bfa94223485,94.0,
2018-06-13 17:35:30.185,UTC-0300,,2018-06-13 17:35:20.826,64.0,avnWu77KPA,2018-06-13 17:35:20.826,com.sec.android.app.shealth,2018-06-13 17:35:30.185,618cfd63-a3bb-44e8-8d50-d6b7eac51790,95.0,
2018-08-21 16:38:32.473,UTC-0300,,2018-08-21 16:38:20.144,63.0,dgrrqaEJmv,2018-08-21 16:38:20.144,com.sec.android.app.shealth,2018-08-21 16:38:32.473,64ca5e71-4fb0-43cb-90fa-1c89e0be1b18,92.0,
2018-06-13 15:37:02.857,UTC-0300,,2018-06-13 15:36:58.609,62.0,avnWu77KPA,2018-06-13 15:36:58.609,com.sec.android.app.shealth,2018-06-13 15:37:02.857,66143f36-3008-47b2-8732-2f94b3a28dd0,100.0,
2018-07-30 23:52:00.366,UTC-0300,,2018-07-30 23:51:50.371,90.0,dgrrqaEJmv,2018-07-30 23:51:50.371,com.sec.android.app.shealth,2018-07-30 23:52:00.366,6776bba4-edd7-4223-a3aa-9b380318f92c,97.0,
2018-06-02 23:11:07.102,UTC-0300,,2018-06-02 23:10:53.817,76.0,avnWu77KPA,2018-06-02 23:10:53.817,com.sec.android.app.shealth,2018-06-02 23:11:07.102,67939273-a35c-4717-9665-14a7c79ed366,91.0,
2018-05-23 18:13:09.783,UTC-0300,,2018-05-23 18:12:57.697,82.0,avnWu77KPA,2018-05-23 18:12:57.697,com.sec.android.app.shealth,2018-05-23 18:13:09.783,67ae60f9-4b3f-479a-98d4-032b99de4a18,95.0,
2018-06-05 22:00:27.475,UTC-0300,,2018-06-05 22:00:16.140,76.0,avnWu77KPA,2018-06-05 22:00:16.140,com.sec.android.app.shealth,2018-06-05 22:00:27.475,68ef3973-86e8-4be6-8035-6c7f99bb7fc6,94.0,
2018-08-05 23:55:15.309,UTC-0300,,2018-08-05 23:55:04.658,84.0,dgrrqaEJmv,2018-08-05 23:55:04.658,com.sec.android.app.shealth,2018-08-05 23:55:15.309,691a7f90-5442-4237-aa4c-4fb07eb9e13e,94.0,
2018-07-30 01:29:51.519,UTC-0300,,2018-07-30 01:29:46.999,74.0,dgrrqaEJmv,2018-07-30 01:29:46.999,com.sec.android.app.shealth,2018-07-30 01:29:51.519,69a7c7b6-1d0c-491d-b929-b943fd7313a8,92.0,
2018-06-04 17:12:37.756,UTC-0300,,2018-06-04 17:12:27.272,80.0,avnWu77KPA,2018-06-04 17:12:27.272,com.sec.android.app.shealth,2018-06-04 17:12:37.756,6b678854-fa26-4d34-979f-e93cbc220134,92.0,
2018-06-28 01:31:18.156,UTC-0600,,2018-06-28 01:31:13.218,79.0,avnWu77KPA,2018-06-28 01:31:13.218,com.sec.android.app.shealth,2018-06-28 01:31:18.156,6b6f1a25-938c-4c42-8d4f-feee96f82472,93.0,
2018-07-15 02:52:09.775,UTC-0300,,2018-07-15 02:52:03.012,64.0,avnWu77KPA,2018-07-15 02:52:03.012,com.sec.android.app.shealth,2018-07-15 02:52:09.775,6b8f8791-a871-41a9-8bfb-3f860f820fe0,93.0,
2018-05-18 21:05:05.071,UTC-0300,,2018-05-18 21:04:55.433,78.0,avnWu77KPA,2018-05-18 21:04:55.433,com.sec.android.app.shealth,2018-05-18 21:05:05.071,6baaf02a-fa0b-4ae9-bc9b-2946686e2281,96.0,
2018-06-21 18:09:24.574,UTC-0600,,2018-06-21 18:09:09.635,87.0,avnWu77KPA,2018-06-21 18:09:09.635,com.sec.android.app.shealth,2018-06-21 18:09:24.574,6bb36c05-b0ac-40c4-b189-74be8b6ccb2e,91.0,
2018-05-30 16:58:42.161,UTC-0300,,2018-05-30 16:58:28.796,78.0,avnWu77KPA,2018-05-30 16:58:28.796,com.sec.android.app.shealth,2018-05-30 16:58:42.161,6bc2c0df-48fb-4735-9ee2-9d86f8c0cfb7,91.0,
2018-08-10 20:07:17.239,UTC-0400,,2018-08-10 20:07:09.732,72.0,dgrrqaEJmv,2018-08-10 20:07:09.732,com.sec.android.app.shealth,2018-08-10 20:07:17.239,6c122200-6251-4004-a8b1-ac2578f9e2dc,95.0,
2018-08-08 02:37:05.418,UTC-0400,,2018-08-08 02:36:50.006,78.0,dgrrqaEJmv,2018-08-08 02:36:50.006,com.sec.android.app.shealth,2018-08-08 02:37:05.418,6c298b49-66dc-4399-87db-7a0c724e7dc8,94.0,
2018-06-03 02:28:12.049,UTC-0300,,2018-06-03 02:28:05.576,79.0,avnWu77KPA,2018-06-03 02:28:05.576,com.sec.android.app.shealth,2018-06-03 02:28:12.049,6c5c57be-1b9d-42b4-adfd-66228813309f,88.0,
2018-06-03 02:26:55.321,UTC-0300,,2018-06-03 02:26:44.890,81.0,avnWu77KPA,2018-06-03 02:26:44.890,com.sec.android.app.shealth,2018-06-03 02:26:55.321,6ca55d91-4e52-4d99-89c4-296a7a7a0c11,88.0,
2018-06-28 21:07:29.451,UTC-0600,,2018-06-28 21:07:25.234,81.0,avnWu77KPA,2018-06-28 21:07:25.234,com.sec.android.app.shealth,2018-06-28 21:07:29.451,6cf16a10-2c70-48c2-b63f-07adf9f2d534,93.0,
2018-06-06 00:38:29.345,UTC-0300,,2018-06-06 00:38:18.828,75.0,avnWu77KPA,2018-06-06 00:38:18.828,com.sec.android.app.shealth,2018-06-06 00:38:29.345,6e7d17eb-f9ef-4728-ae53-af61e16d46b3,98.0,
2018-06-11 22:09:41.525,UTC-0300,,2018-06-11 22:09:32.697,70.0,avnWu77KPA,2018-06-11 22:09:32.697,com.sec.android.app.shealth,2018-06-11 22:09:41.525,6f764754-5a11-4c52-bc67-9d2445f38624,98.0,
2018-08-14 19:18:14.700,UTC-0500,,2018-08-14 19:18:06.443,78.0,dgrrqaEJmv,2018-08-14 19:18:06.443,com.sec.android.app.shealth,2018-08-14 19:18:14.700,7033d515-80fe-49ac-bbfe-d5932fe868cf,92.0,
2018-07-29 18:09:17.641,UTC-0300,,2018-07-29 18:09:03.800,69.0,dgrrqaEJmv,2018-07-29 18:09:03.800,com.sec.android.app.shealth,2018-07-29 18:09:17.641,71bdd211-6fa9-4ef2-916a-e3999918dc4a,95.0,
2018-07-25 22:06:48.367,UTC-0300,,2018-07-25 22:06:39.251,67.0,dgrrqaEJmv,2018-07-25 22:06:39.251,com.sec.android.app.shealth,2018-07-25 22:06:48.367,71e74917-a06c-4a23-9e44-d63c96440578,97.0,
2018-08-02 20:58:47.873,UTC-0300,,2018-08-02 20:58:43.999,87.0,dgrrqaEJmv,2018-08-02 20:58:43.999,com.sec.android.app.shealth,2018-08-02 20:58:47.873,72409644-92e9-4b40-a15c-c7a865949385,99.0,
2018-07-23 20:03:23.928,UTC-0300,,2018-07-23 20:02:51.258,74.0,dgrrqaEJmv,2018-07-23 20:02:51.258,com.sec.android.app.shealth,2018-07-23 20:03:23.928,727e0e0e-fc36-4d38-9475-8f60f274b0c0,91.0,
2018-07-11 03:56:56.573,UTC-0300,,2018-07-11 03:56:41.399,74.0,avnWu77KPA,2018-07-11 03:56:41.399,com.sec.android.app.shealth,2018-07-11 03:56:56.573,7337b16a-6614-4158-99a2-ef65104baae1,94.0,
2018-08-16 18:09:27.863,UTC-0500,,2018-08-16 18:09:18.089,75.0,dgrrqaEJmv,2018-08-16 18:09:18.089,com.sec.android.app.shealth,2018-08-16 18:09:27.863,734b7394-3e5a-46ad-9f8d-d7073b2fed13,94.0,
2017-04-10 15:13:25.359,UTC-0300,,2017-04-10 15:12:48.508,76.0,avnWu77KPA,2017-04-10 15:12:41.506,com.sec.android.app.shealth,2017-04-10 15:13:25.359,753083b9-e87c-45fe-acb4-7664352fceb4,97.0,
2018-05-29 21:55:01.673,UTC-0300,,2018-05-29 21:54:53.029,79.0,avnWu77KPA,2018-05-29 21:54:53.029,com.sec.android.app.shealth,2018-05-29 21:55:01.673,753b7558-a5e6-48e2-a8e4-26e93ff86814,88.0,
2018-08-10 05:03:26.308,UTC-0400,,2018-08-10 05:03:17.881,63.0,dgrrqaEJmv,2018-08-10 05:03:17.881,com.sec.android.app.shealth,2018-08-10 05:03:26.308,75aaaa83-ec1c-4ccc-ad20-cf8899195a23,93.0,
2018-05-29 21:52:42.994,UTC-0300,,2018-05-29 21:52:39.897,83.0,avnWu77KPA,2018-05-29 21:52:39.897,com.sec.android.app.shealth,2018-05-29 21:52:42.994,75c01ebb-e196-466e-ae76-9bb8b2f8362c,90.0,
2018-07-19 00:22:47.535,UTC-0300,,2018-07-19 00:22:41.288,83.0,dgrrqaEJmv,2018-07-19 00:22:41.288,com.sec.android.app.shealth,2018-07-19 00:22:47.535,76327526-41ae-4e1a-b959-6aa55d07e000,91.0,
2018-05-21 21:54:39.917,UTC-0300,,2018-05-21 21:54:25.717,69.0,avnWu77KPA,2018-05-21 21:54:25.717,com.sec.android.app.shealth,2018-05-21 21:54:39.917,767f832d-403a-4d1b-a047-6119d3e15d24,93.0,
2018-06-26 21:03:00.169,UTC-0600,,2018-06-26 21:02:49.588,62.0,avnWu77KPA,2018-06-26 21:02:49.588,com.sec.android.app.shealth,2018-06-26 21:03:00.169,7786d5c7-3177-4a90-af68-4ac9b02444d6,100.0,
2018-05-30 03:48:56.356,UTC-0300,,2018-05-30 03:48:40.867,80.0,avnWu77KPA,2018-05-30 03:48:40.867,com.sec.android.app.shealth,2018-05-30 03:48:56.356,789b3195-380a-4a14-8d55-4b424494eac9,93.0,
2018-07-04 00:03:42.829,UTC-0600,,2018-07-04 00:03:27.708,82.0,avnWu77KPA,2018-07-04 00:03:27.708,com.sec.android.app.shealth,2018-07-04 00:03:42.829,797f209e-1b8d-4dda-9848-535cc6176f9a,94.0,
2018-08-17 04:51:02.360,UTC-0500,,2018-08-17 04:50:57.614,87.0,dgrrqaEJmv,2018-08-17 04:50:57.614,com.sec.android.app.shealth,2018-08-17 04:51:02.360,79a5ea2d-f613-4494-ae2a-6c7f22b421ef,93.0,
2018-06-05 22:02:36.110,UTC-0300,,2018-06-05 22:02:26.067,77.0,avnWu77KPA,2018-06-05 22:02:26.067,com.sec.android.app.shealth,2018-06-05 22:02:36.110,7af6b701-af50-45c9-a89f-3c74110f7edf,95.0,
2018-05-22 18:36:54.097,UTC-0300,,2018-05-22 18:36:41.287,69.0,avnWu77KPA,2018-05-22 18:36:41.287,com.sec.android.app.shealth,2018-05-22 18:36:54.097,7b38a005-d335-4439-8da2-2558621d13e8,94.0,
