com.samsung.health.water_intake,6000085,4
start_time,pkg_name,amount,update_time,create_time,time_offset,datauuid,custom,comment,unit_amount,deviceuuid
2017-05-03 18:42:27.030,com.sec.android.app.shealth,250.0,2017-05-03 18:42:28.098,2017-05-03 18:42:28.098,UTC-0300,b5aded29-e2d4-4517-af7b-215977b786de,,,250.0,avnWu77KPA
2017-04-11 13:59:50.570,com.sec.android.app.shealth,250.0,2017-04-11 13:59:52.542,2017-04-11 13:59:52.542,UTC-0300,b6f7f325-64cb-485d-abb9-63c5110e704b,,,250.0,avnWu77KPA
2017-05-01 18:24:06.450,com.sec.android.app.shealth,250.0,2017-05-01 18:24:06.464,2017-05-01 18:24:06.464,UTC-0300,b70f2c00-1de5-4ae9-b47d-97fad954c58d,,,250.0,avnWu77KPA
2017-04-12 21:17:08.171,com.sec.android.app.shealth,250.0,2017-04-12 21:17:08.176,2017-04-12 21:17:08.176,UTC-0300,b8572b7a-d46e-4d16-9381-456c2a4fd3ac,,,250.0,avnWu77KPA
2017-05-03 19:57:12.399,com.sec.android.app.shealth,250.0,2017-05-03 19:57:12.409,2017-05-03 19:57:12.409,UTC-0300,b8c5f0d5-c75b-46e8-b6cb-a74ac5d17713,,,250.0,avnWu77KPA
2017-05-10 18:28:35.147,com.sec.android.app.shealth,250.0,2017-05-10 18:28:35.151,2017-05-10 18:28:35.151,UTC-0300,ba5d2e8d-0e3f-479d-87f9-9989954a0184,,,250.0,avnWu77KPA
2017-05-06 16:10:27.686,com.sec.android.app.shealth,250.0,2017-05-06 16:10:27.699,2017-05-06 16:10:27.699,UTC-0300,bc62fc00-2682-4f8d-ac2f-49e8d2426eea,,,250.0,avnWu77KPA
2017-04-25 03:45:38.203,com.sec.android.app.shealth,250.0,2017-04-25 03:45:38.208,2017-04-25 03:45:38.208,UTC-0300,bd6bbbbe-0ec8-4a1f-8cc4-96a33f32a220,,,250.0,avnWu77KPA
2017-04-25 21:03:57.711,com.sec.android.app.shealth,250.0,2017-04-25 21:03:58.549,2017-04-25 21:03:58.549,UTC-0300,be0c38c8-2773-4152-9748-ba36bbd53bdf,,,250.0,avnWu77KPA
2017-05-05 17:19:46.028,com.sec.android.app.shealth,250.0,2017-05-05 17:19:46.043,2017-05-05 17:19:46.043,UTC-0300,be571150-71a2-4ffd-815a-5193870d8a68,,,250.0,avnWu77KPA
2017-04-20 20:20:10.060,com.sec.android.app.shealth,250.0,2017-04-20 20:20:10.066,2017-04-20 20:20:10.066,UTC-0300,bf0a7676-c5c5-4777-b871-df1e6f225c35,,,250.0,avnWu77KPA
2017-05-10 20:37:23.249,com.sec.android.app.shealth,250.0,2017-05-10 20:37:23.257,2017-05-10 20:37:23.257,UTC-0300,c09c249b-f719-4518-9ea2-08e3b0d32c04,,,250.0,avnWu77KPA
2017-04-20 02:11:35.280,com.sec.android.app.shealth,250.0,2017-04-20 02:11:35.301,2017-04-20 02:11:35.301,UTC-0300,c1ae532f-2d5e-4b8d-8e03-3c0ce258a792,,,250.0,avnWu77KPA
2017-04-23 03:10:19.361,com.sec.android.app.shealth,250.0,2017-04-23 03:10:19.373,2017-04-23 03:10:19.373,UTC-0300,c7f5f9f7-877a-44ca-a845-d314d2f8fca6,,,250.0,avnWu77KPA
2017-05-04 18:30:24.843,com.sec.android.app.shealth,250.0,2017-05-04 18:30:24.855,2017-05-04 18:30:24.855,UTC-0300,c8394cfe-72c9-45c8-b245-47baaa7783cf,,,250.0,avnWu77KPA
2017-05-14 00:22:37.768,com.sec.android.app.shealth,250.0,2017-05-14 00:22:37.772,2017-05-14 00:22:37.772,UTC-0400,c983b39c-a75e-4ea6-93e0-51828ed577b7,,,250.0,avnWu77KPA
2017-04-24 13:34:56.991,com.sec.android.app.shealth,250.0,2017-04-24 13:34:56.998,2017-04-24 13:34:56.998,UTC-0300,c9fffbd5-7835-483a-8827-b2cec69fd223,,,250.0,avnWu77KPA
2017-04-14 18:14:49.915,com.sec.android.app.shealth,250.0,2017-04-14 18:14:49.933,2017-04-14 18:14:49.933,UTC-0300,cbcea434-fbd4-4d5c-ac70-5a539ad703b3,,,250.0,avnWu77KPA
2017-04-21 16:56:20.630,com.sec.android.app.shealth,250.0,2017-04-21 16:56:20.635,2017-04-21 16:56:20.635,UTC-0300,cf6490e9-ea14-49e1-9edb-79dd8ca58d98,,,250.0,avnWu77KPA
2017-05-14 20:47:54.071,com.sec.android.app.shealth,250.0,2017-05-14 20:47:54.084,2017-05-14 20:47:54.084,UTC-0400,cfd8b2e0-67a9-4d48-8fc2-3e0308ae1239,,,250.0,avnWu77KPA
2017-05-03 03:06:18.681,com.sec.android.app.shealth,250.0,2017-05-03 03:06:18.686,2017-05-03 03:06:18.686,UTC-0300,d1637f82-7bb4-49eb-8217-fd9f4b67f50a,,,250.0,avnWu77KPA
2017-05-06 14:08:58.700,com.sec.android.app.shealth,250.0,2017-05-06 14:08:58.704,2017-05-06 14:08:58.704,UTC-0300,d1aeb4db-7677-416a-9544-72cb634ee299,,,250.0,avnWu77KPA
2017-04-17 21:13:58.811,com.sec.android.app.shealth,250.0,2017-04-17 21:13:58.817,2017-04-17 21:13:58.817,UTC-0300,d3ccfe43-5863-4c0b-bbb4-7260204baf82,,,250.0,avnWu77KPA
2017-04-14 18:14:50.787,com.sec.android.app.shealth,250.0,2017-04-14 18:14:50.805,2017-04-14 18:14:50.805,UTC-0300,d411bced-8778-4e55-a807-02d724444eab,,,250.0,avnWu77KPA
2017-04-26 15:49:33.578,com.sec.android.app.shealth,250.0,2017-04-26 15:49:33.604,2017-04-26 15:49:33.604,UTC-0300,d4b34e7e-7789-41ab-a276-f51e4f719a4c,,,250.0,avnWu77KPA
2017-05-14 23:57:26.965,com.sec.android.app.shealth,250.0,2017-05-14 23:57:26.975,2017-05-14 23:57:26.975,UTC-0400,d5037dea-f243-4362-8781-fa5f4e54cf4a,,,250.0,avnWu77KPA
2017-05-04 01:18:12.849,com.sec.android.app.shealth,250.0,2017-05-04 01:18:12.855,2017-05-04 01:18:12.855,UTC-0300,dbdae5c8-d733-4ea8-b4ce-efbbe8797350,,,250.0,avnWu77KPA
2017-04-16 17:00:31.570,com.sec.android.app.shealth,250.0,2017-04-16 17:00:31.580,2017-04-16 17:00:31.580,UTC-0300,dcd29404-e643-4a03-a4ab-6b08a299eeea,,,250.0,avnWu77KPA
2017-04-28 00:04:45.420,com.sec.android.app.shealth,250.0,2017-04-28 00:04:45.424,2017-04-28 00:04:45.424,UTC-0300,dec9c2ce-22da-459b-8a29-f451c501e76e,,,250.0,avnWu77KPA
2017-04-19 21:17:02.108,com.sec.android.app.shealth,250.0,2017-04-19 21:17:02.118,2017-04-19 21:17:02.118,UTC-0300,e008e4be-df93-4564-876d-3f3a51476232,,,250.0,avnWu77KPA
2017-04-28 00:04:44.941,com.sec.android.app.shealth,250.0,2017-04-28 00:04:44.952,2017-04-28 00:04:44.952,UTC-0300,e1618af2-b811-4f74-97ee-14177c5a5c85,,,250.0,avnWu77KPA
2017-05-03 18:42:25.089,com.sec.android.app.shealth,250.0,2017-05-03 18:42:25.101,2017-05-03 18:42:25.101,UTC-0300,e220c3ad-d2f8-4c77-aef8-4a0c804a978b,,,250.0,avnWu77KPA
2017-05-21 22:44:00.155,com.sec.android.app.shealth,250.0,2017-05-21 22:44:00.729,2017-05-21 22:44:00.729,UTC-0300,e33c6471-b0bb-4b1d-ba73-c73cdd4545e7,,,250.0,avnWu77KPA
2017-04-14 18:14:51.850,com.sec.android.app.shealth,250.0,2017-04-14 18:14:51.855,2017-04-14 18:14:51.855,UTC-0300,e68aee65-195f-4281-97da-b43784928b56,,,250.0,avnWu77KPA
2017-04-23 17:36:44.252,com.sec.android.app.shealth,250.0,2017-04-23 17:36:44.260,2017-04-23 17:36:44.260,UTC-0300,e6ae4ef2-1ae1-4bf7-b4a8-705f9efc149e,,,250.0,avnWu77KPA
2017-04-30 03:35:31.985,com.sec.android.app.shealth,250.0,2017-04-30 03:35:31.990,2017-04-30 03:35:31.990,UTC-0300,e9b77afd-2577-4feb-b618-aeefdd167b08,,,250.0,avnWu77KPA
2017-04-28 19:51:37.793,com.sec.android.app.shealth,250.0,2017-04-28 19:51:38.410,2017-04-28 19:51:38.410,UTC-0300,ec7ede7e-b16f-4520-a586-37e4cd89b97f,,,250.0,avnWu77KPA
2017-05-06 17:15:28.016,com.sec.android.app.shealth,250.0,2017-05-06 17:15:29.221,2017-05-06 17:15:29.221,UTC-0300,f136a1ec-50db-440c-b764-42c9b6691554,,,250.0,avnWu77KPA
2017-04-22 21:06:48.831,com.sec.android.app.shealth,250.0,2017-04-22 21:06:48.967,2017-04-22 21:06:48.967,UTC-0300,f1f68f9c-8e41-47e8-8d90-71ac5429ec53,,,250.0,avnWu77KPA
2017-04-16 01:33:33.093,com.sec.android.app.shealth,250.0,2017-04-16 01:33:33.099,2017-04-16 01:33:33.099,UTC-0300,f24a015d-da06-4f75-b77d-e9a0452802a5,,,250.0,avnWu77KPA
2017-04-30 03:35:34.915,com.sec.android.app.shealth,250.0,2017-04-30 03:35:34.920,2017-04-30 03:35:34.920,UTC-0300,f2aae62b-6b98-4bed-b8eb-7d7f240b4296,,,250.0,avnWu77KPA
2017-04-23 17:36:46.122,com.sec.android.app.shealth,250.0,2017-04-23 17:36:46.131,2017-04-23 17:36:46.131,UTC-0300,f2fc52c0-0c79-44b0-b784-f5b509858e89,,,250.0,avnWu77KPA
2017-04-21 16:56:19.444,com.sec.android.app.shealth,250.0,2017-04-21 16:56:19.463,2017-04-21 16:56:19.463,UTC-0300,f3bde990-b77b-49da-b1a7-f36d5112e503,,,250.0,avnWu77KPA
2017-05-22 21:48:50.510,com.sec.android.app.shealth,250.0,2017-05-22 21:48:50.515,2017-05-22 21:48:50.515,UTC-0300,f3e5ad70-444b-4121-81a3-559804f227cc,,,250.0,avnWu77KPA
2017-04-17 03:59:59.042,com.sec.android.app.shealth,250.0,2017-04-17 03:59:59.055,2017-04-17 03:59:59.055,UTC-0300,f521f55a-7e7f-4ce5-8edb-3882599a050d,,,250.0,avnWu77KPA
2017-04-13 03:34:04.131,com.sec.android.app.shealth,250.0,2017-04-13 03:34:05.101,2017-04-13 03:34:05.101,UTC-0300,f6ab5edc-2347-4811-973f-53dcf55a08ed,,,250.0,avnWu77KPA
2017-05-05 16:02:08.567,com.sec.android.app.shealth,250.0,2017-05-05 16:02:08.577,2017-05-05 16:02:08.577,UTC-0300,f8389c5d-ed2e-493a-9c60-991f3fb5cb6b,,,250.0,avnWu77KPA
2017-04-19 21:31:06.225,com.sec.android.app.shealth,250.0,2017-04-19 21:31:06.233,2017-04-19 21:31:06.233,UTC-0300,f85186a2-0ad6-45b7-8fce-a4f2a3ffcf83,,,250.0,avnWu77KPA
2017-05-07 16:01:19.687,com.sec.android.app.shealth,250.0,2017-05-07 16:01:19.697,2017-05-07 16:01:19.697,UTC-0300,f9e0084d-7956-47a6-8f37-d93ddf44c548,,,250.0,avnWu77KPA
2017-04-11 21:53:57.694,com.sec.android.app.shealth,250.0,2017-04-11 21:53:57.703,2017-04-11 21:53:57.703,UTC-0300,fa2751e2-036f-4b04-b625-60afbaa46b32,,,250.0,avnWu77KPA
2017-05-06 03:39:56.788,com.sec.android.app.shealth,250.0,2017-05-06 03:39:56.795,2017-05-06 03:39:56.795,UTC-0300,fa61daba-9161-42bc-9dc9-3b025a2d0a0d,,,250.0,avnWu77KPA
2017-04-27 17:25:48.585,com.sec.android.app.shealth,250.0,2017-04-27 17:25:48.591,2017-04-27 17:25:48.591,UTC-0300,fab2a418-1410-44c9-888d-56296cf5f125,,,250.0,avnWu77KPA
2017-04-19 13:43:00.200,com.sec.android.app.shealth,250.0,2017-04-19 13:43:00.205,2017-04-19 13:43:00.205,UTC-0300,fab6e5aa-9353-4d1d-ad87-8df29dcabfcc,,,250.0,avnWu77KPA
2017-04-27 20:31:36.796,com.sec.android.app.shealth,250.0,2017-04-27 20:31:36.800,2017-04-27 20:31:36.800,UTC-0300,fac5b251-e865-4347-b353-e1997d34990a,,,250.0,avnWu77KPA
2017-05-16 16:46:19.916,com.sec.android.app.shealth,250.0,2017-05-16 16:46:20.606,2017-05-16 16:46:20.606,UTC-0400,fb820818-aee3-48b0-b774-fc8c822b340b,,,250.0,avnWu77KPA
2017-04-15 23:24:37.183,com.sec.android.app.shealth,250.0,2017-04-15 23:24:37.202,2017-04-15 23:24:37.202,UTC-0300,fbb843ad-6d7d-425e-be5b-38bc357a8aab,,,250.0,avnWu77KPA
2017-05-06 03:39:54.790,com.sec.android.app.shealth,250.0,2017-05-06 03:39:54.793,2017-05-06 03:39:54.793,UTC-0300,ff263c06-2078-43b1-8780-1d6b10d7fcb3,,,250.0,avnWu77KPA
2017-04-26 03:11:20.001,com.sec.android.app.shealth,250.0,2017-04-26 03:11:20.008,2017-04-26 03:11:20.008,UTC-0300,ff5efb73-726c-4ffe-bd97-7766fb5b9807,,,250.0,avnWu77KPA
2017-04-17 17:44:09.160,com.sec.android.app.shealth,250.0,2017-04-17 17:44:09.165,2017-04-17 17:44:09.165,UTC-0300,ff781e96-733a-4cfb-a8e4-ee3870cad12d,,,250.0,avnWu77KPA
2017-04-27 15:05:54.988,com.sec.android.app.shealth,250.0,2017-04-27 15:05:54.999,2017-04-27 15:05:54.999,UTC-0300,ffc4ecbc-d12b-4b6b-966c-601493f787d4,,,250.0,avnWu77KPA
