com.samsung.shealth.step_daily_trend,6000085,5
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2018-08-07 20:19:09.920,7149.22,10222,0,1515196800000,1.8888891,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.920,47ce25a7-1c2f-4957-bb3f-d3f3ab79324c.binning_data.json,47ce25a7-1c2f-4957-bb3f-d3f3ab79324c,317.33,com.sec.android.app.shealth
2018-08-12 17:14:51.531,3374.8699,4820,-2,1534032000000,1.3031014,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-13 01:39:39.051,480d7dc3-cc6d-4e1a-8735-fddd362a6c18.binning_data.json,480d7dc3-cc6d-4e1a-8735-fddd362a6c18,145.51,com.sec.android.app.shealth
2018-08-07 20:19:09.919,4655.82,6508,0,1514851200000,2.5833333,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.919,481c9766-c7a9-4538-a80e-64924385a72c.binning_data.json,481c9766-c7a9-4538-a80e-64924385a72c,205.76,com.sec.android.app.shealth
2018-08-07 20:19:09.954,12775.6,18444,0,1526601600000,2.0833333,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.954,481e6cb4-efa2-4733-adc8-d5af9de0b05b.binning_data.json,481e6cb4-efa2-4733-adc8-d5af9de0b05b,571.91,com.sec.android.app.shealth
2018-08-23 04:00:06.312,11520.1,16519,0,1534896000000,3.1111114,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-23 04:00:06.312,48b1a661-22fe-46bc-8d4a-3a724d2ff3df.binning_data.json,48b1a661-22fe-46bc-8d4a-3a724d2ff3df,502.20996,com.sec.android.app.shealth
2018-08-24 06:22:23.083,1589.35,2296,-2,1535068800000,1.4385713,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-25 01:35:05.269,49482b37-591e-470d-9778-3f5b8a65178f.binning_data.json,49482b37-591e-470d-9778-3f5b8a65178f,70.799995,com.sec.android.app.shealth
2018-08-07 20:19:09.847,7466.84,10562,0,1495670400000,3.3272169,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.847,4a0d1473-efe8-41f7-96cd-86cd03219ff6.binning_data.json,4a0d1473-efe8-41f7-96cd-86cd03219ff6,323.56,com.sec.android.app.shealth
2018-08-07 20:19:09.899,10132.06,14531,0,1509321600000,3.1388888,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.899,4a221f6f-a79d-42d1-96ae-71c87918d7db.binning_data.json,4a221f6f-a79d-42d1-96ae-71c87918d7db,461.75995,com.sec.android.app.shealth
2018-08-07 20:19:10.010,8068.48,11615,-2,1504742400000,1.3053275,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.010,4a3413aa-441a-4ec2-b48a-638c12bc6376.binning_data.json,4a3413aa-441a-4ec2-b48a-638c12bc6376,356.25998,com.sec.android.app.shealth
2018-08-07 20:19:10.069,6852.98,9768,-2,1521763200000,1.3877395,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.069,4ab2c6d7-44bc-4d7d-9789-e4abc7837d23.binning_data.json,4ab2c6d7-44bc-4d7d-9789-e4abc7837d23,302.26,com.sec.android.app.shealth
2018-08-07 20:19:10.095,786.95,1093,-2,1530316800000,1.3856642,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.095,4b0928aa-0ddc-4293-8cd0-761db07775b8.binning_data.json,4b0928aa-0ddc-4293-8cd0-761db07775b8,32.92,com.sec.android.app.shealth
2018-08-16 17:06:22.407,10221.89,15002,-2,1534377600000,1.3185246,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-17 05:56:00.943,4be2a96a-6e08-4c9a-b5a4-2ca34b28b3d3.binning_data.json,4be2a96a-6e08-4c9a-b5a4-2ca34b28b3d3,471.86,com.sec.android.app.shealth
2018-08-07 20:19:09.842,8531.58,12103,0,1494460800000,2.6944444,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.842,4c0306f8-30d2-4618-9fb5-1d3bca751918.binning_data.json,4c0306f8-30d2-4618-9fb5-1d3bca751918,373.02,com.sec.android.app.shealth
2018-08-07 20:19:10.081,10191.659,14599,-2,1525737600000,1.3540691,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.081,4c7768ed-bb5e-447d-ad5a-725291f444ab.binning_data.json,4c7768ed-bb5e-447d-ad5a-725291f444ab,448.23993,com.sec.android.app.shealth
2018-08-07 20:19:09.837,13728.7295,19652,0,1493424000000,4.388889,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.837,4c89daa2-d8a7-4ad5-acbd-b691d7b1d97a.binning_data.json,4c89daa2-d8a7-4ad5-acbd-b691d7b1d97a,606.27997,com.sec.android.app.shealth
2018-08-07 20:19:10.071,4095.69,5545,-2,1522454400000,1.4892155,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.071,4cbbea66-e486-4cc4-a534-9a75cddfa75d.binning_data.json,4cbbea66-e486-4cc4-a534-9a75cddfa75d,177.83,com.sec.android.app.shealth
2018-08-07 20:19:09.924,6264.46,9064,0,1516838400000,2.6944444,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.924,4ce8f760-7901-40e3-8a08-9938838a3e32.binning_data.json,4ce8f760-7901-40e3-8a08-9938838a3e32,287.03,com.sec.android.app.shealth
2018-08-07 20:19:09.946,6085.8696,8748,0,1524182400000,6.9444447,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.946,4cee42de-c5e7-4a96-959f-a257f1152ed2.binning_data.json,4cee42de-c5e7-4a96-959f-a257f1152ed2,277.11996,com.sec.android.app.shealth
2018-08-07 20:19:09.853,15198.53,21665,0,1497052800000,3.0,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.853,4d22043a-2db8-41f4-aabc-bfaa0bf279b4.binning_data.json,4d22043a-2db8-41f4-aabc-bfaa0bf279b4,656.86,com.sec.android.app.shealth
2018-08-07 20:19:09.947,47.6,67,0,1524441600000,1.5555558,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.947,4d401495-5283-4c8d-baca-3871b8263925.binning_data.json,4d401495-5283-4c8d-baca-3871b8263925,2.01,com.sec.android.app.shealth
2018-08-07 20:19:09.941,4664.96,6287,0,1522368000000,6.9444447,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.941,4d466e39-023c-4ad8-b7da-0bfc0117f55b.binning_data.json,4d466e39-023c-4ad8-b7da-0bfc0117f55b,206.37999,com.sec.android.app.shealth
2018-08-07 20:19:09.967,4974.46,7106,0,1530921600000,3.2777774,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.967,4d490db3-a6cc-4de2-8078-62d90dff912d.binning_data.json,4d490db3-a6cc-4de2-8078-62d90dff912d,219.42,com.sec.android.app.shealth
2018-08-07 20:19:09.989,3015.81,4319,-2,1496620800000,1.3158619,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.989,4dcc63bd-d684-4499-82d3-b1550048fd2b.binning_data.json,4dcc63bd-d684-4499-82d3-b1550048fd2b,132.13,com.sec.android.app.shealth
2018-08-07 20:19:10.079,6940.52,10022,-2,1525305600000,1.3357444,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.079,4dce7bce-e370-412a-befa-44d4e50d5ff2.binning_data.json,4dce7bce-e370-412a-befa-44d4e50d5ff2,313.78,com.sec.android.app.shealth
2018-08-07 20:19:09.903,4671.58,6785,0,1510099200000,2.6388888,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.903,4dd9a97d-6511-4ae5-8a70-c6cf10ee6daa.binning_data.json,4dd9a97d-6511-4ae5-8a70-c6cf10ee6daa,214.37,com.sec.android.app.shealth
2018-08-07 20:19:09.854,8223.35,11905,0,1498953600000,6.9444447,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.854,4e7b3bb7-dc91-421d-be5f-932ef7551483.binning_data.json,4e7b3bb7-dc91-421d-be5f-932ef7551483,368.11,com.sec.android.app.shealth
2018-08-07 20:19:09.890,13001.189,18567,0,1507161600000,2.2222223,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.890,4f3bdf16-fe93-4dee-a623-99d153893b6d.binning_data.json,4f3bdf16-fe93-4dee-a623-99d153893b6d,566.64996,com.sec.android.app.shealth
2018-08-07 20:19:10.087,10299.35,14581,-2,1527811200000,1.3479434,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.087,4f639e4f-7428-47bb-a36b-cf32b4fad306.binning_data.json,4f639e4f-7428-47bb-a36b-cf32b4fad306,441.25998,com.sec.android.app.shealth
2018-08-07 20:19:10.037,8834.98,12629,-2,1512604800000,1.4019755,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.037,4f982baf-5829-45b1-ae34-4763f7c7a513.binning_data.json,4f982baf-5829-45b1-ae34-4763f7c7a513,392.13,com.sec.android.app.shealth
2018-08-07 20:19:10.025,9583.49,13857,-2,1509667200000,1.3545635,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.025,4ffc704f-4881-47fa-aa71-c1183ec060c2.binning_data.json,4ffc704f-4881-47fa-aa71-c1183ec060c2,427.86996,com.sec.android.app.shealth
2018-08-07 20:19:10.075,5533.91,7985,-2,1523836800000,1.3662126,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.075,5031c450-3b0a-4994-ae8a-df538b6b36e6.binning_data.json,5031c450-3b0a-4994-ae8a-df538b6b36e6,255.92,com.sec.android.app.shealth
2018-08-07 20:19:09.978,11439.43,16248,-2,1492905600000,1.3985047,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.978,5035cfe3-69c7-48dc-b167-d943d47505e5.binning_data.json,5035cfe3-69c7-48dc-b167-d943d47505e5,502.87997,com.sec.android.app.shealth
2018-08-07 20:19:10.070,4302.69,6293,-2,1522022400000,1.3528868,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.070,50862883-9285-4074-93fd-14b836e634d5.binning_data.json,50862883-9285-4074-93fd-14b836e634d5,201.7,com.sec.android.app.shealth
2018-08-07 20:19:10.022,5421.07,7757,-2,1508630400000,1.3106548,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.022,50ef6673-54f0-4249-90b6-871dcb7f54e9.binning_data.json,50ef6673-54f0-4249-90b6-871dcb7f54e9,234.77,com.sec.android.app.shealth
2018-08-07 20:19:09.965,4071.0,5731,0,1530403200000,2.2724395,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.965,5142a3a0-c2dc-41e5-8137-6867542ebbbc.binning_data.json,5142a3a0-c2dc-41e5-8137-6867542ebbbc,174.29,com.sec.android.app.shealth
2018-08-07 20:19:09.852,4903.13,6492,0,1496880000000,2.7616918,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.852,51c35143-94a9-4125-b8af-e0712450aa73.binning_data.json,51c35143-94a9-4125-b8af-e0712450aa73,210.5,com.sec.android.app.shealth
2018-08-07 20:19:09.936,4156.48,6109,0,1520640000000,2.2222223,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.936,52342a64-3951-4eeb-9179-0b2ac261870e.binning_data.json,52342a64-3951-4eeb-9179-0b2ac261870e,190.75,com.sec.android.app.shealth
2018-08-07 20:19:10.099,6206.4,8932,-2,1531180800000,1.3554533,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.099,52c02de9-f77e-453f-8915-6dae3b235ac7.binning_data.json,52c02de9-f77e-453f-8915-6dae3b235ac7,279.13998,com.sec.android.app.shealth
2018-08-07 20:19:09.968,7465.78,10687,0,1531440000000,5.1666665,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.968,52f34d20-fdb0-4301-9779-bbf7e88a226a.binning_data.json,52f34d20-fdb0-4301-9779-bbf7e88a226a,333.57996,com.sec.android.app.shealth
2018-08-07 20:19:10.103,6136.1797,8784,-2,1532044800000,1.4084357,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.103,5329105e-93ed-45c2-9018-a53a70ac35ad.binning_data.json,5329105e-93ed-45c2-9018-a53a70ac35ad,271.27,com.sec.android.app.shealth
2018-08-31 06:14:28.405,8151.8496,11526,-2,1535673600000,1.3960547,VfS0qUERdZ,com.sec.android.app.shealth,2018-09-02 04:00:06.896,533b4b28-f96e-4e81-b0de-bc73dff0438a.binning_data.json,533b4b28-f96e-4e81-b0de-bc73dff0438a,354.80997,com.sec.android.app.shealth
2018-08-07 20:19:10.063,8285.79,11869,-2,1519689600000,1.369623,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.063,53639b6f-418f-4859-a563-e9924a061685.binning_data.json,53639b6f-418f-4859-a563-e9924a061685,371.16998,com.sec.android.app.shealth
2018-08-07 20:19:10.087,5227.7197,7448,-2,1527984000000,1.3970286,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.087,53a2b55c-e431-49ce-8370-7fa01d010562.binning_data.json,53a2b55c-e431-49ce-8370-7fa01d010562,227.10999,com.sec.android.app.shealth
2018-08-07 20:19:09.892,10461.64,14795,0,1507593600000,2.4239898,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.892,53a317ce-507e-45ef-9e02-d2a4cb77ea5c.binning_data.json,53a317ce-507e-45ef-9e02-d2a4cb77ea5c,457.33997,com.sec.android.app.shealth
2018-08-07 20:19:09.997,2226.6702,3183,-2,1500422400000,1.2928513,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.997,54f60fe0-3174-4957-987b-65b0bea4cea1.binning_data.json,54f60fe0-3174-4957-987b-65b0bea4cea1,95.97999,com.sec.android.app.shealth
2018-09-01 04:08:16.914,9075.12,12949,0,1535760000000,2.0643957,dgrrqaEJmv,com.sec.android.app.shealth,2018-09-02 04:00:04.830,55274708-be61-4c42-9da2-664a79447519.binning_data.json,55274708-be61-4c42-9da2-664a79447519,398.38998,com.sec.android.app.shealth
2018-08-07 20:19:09.861,2226.6702,3183,0,1500422400000,1.8333336,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.861,55dac852-b774-4a8c-bf35-b43f334ea4fb.binning_data.json,55dac852-b774-4a8c-bf35-b43f334ea4fb,95.97999,com.sec.android.app.shealth
2018-08-07 20:19:10.046,8464.17,12020,-2,1514678400000,1.361301,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.046,56a55a91-06f8-4bf5-b0aa-d9d73450c0e3.binning_data.json,56a55a91-06f8-4bf5-b0aa-d9d73450c0e3,366.71,com.sec.android.app.shealth
2018-08-07 20:19:10.006,4712.4697,6576,-2,1503532800000,1.3922256,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.006,578757f0-e5ea-48c3-90a2-7c3dd033d79e.binning_data.json,578757f0-e5ea-48c3-90a2-7c3dd033d79e,205.37997,com.sec.android.app.shealth
2018-08-07 20:19:09.958,5227.7197,7448,0,1527984000000,2.1111112,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.958,57c3deb4-e91e-427b-96a5-ee8cc88a1281.binning_data.json,57c3deb4-e91e-427b-96a5-ee8cc88a1281,227.10999,com.sec.android.app.shealth
2018-08-07 20:19:09.971,3072.39,4428,0,1532131200000,3.4527698,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.971,57fb0776-1244-4022-af40-8492e560fd44.binning_data.json,57fb0776-1244-4022-af40-8492e560fd44,136.08,com.sec.android.app.shealth
2018-08-07 20:19:09.864,2050.69,2930,0,1501113600000,4.8174996,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.864,580878f9-6ed6-4a2d-ba3f-ca78c0778a3f.binning_data.json,580878f9-6ed6-4a2d-ba3f-ca78c0778a3f,88.20999,com.sec.android.app.shealth
2018-08-07 20:19:09.980,2865.16,4079,-2,1493510400000,1.3762257,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.980,580eac0e-f326-4879-8115-656f1884599b.binning_data.json,580eac0e-f326-4879-8115-656f1884599b,122.799995,com.sec.android.app.shealth
2018-08-07 20:19:10.092,563.08,796,-2,1529539200000,1.3310832,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.092,58336f0f-7697-475a-819c-f7bb2c06d71f.binning_data.json,58336f0f-7697-475a-819c-f7bb2c06d71f,25.499998,com.sec.android.app.shealth
2018-08-07 20:19:10.066,2964.79,4126,-2,1520726400000,1.4204832,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.066,58a1a956-e5dd-4d71-992e-b4ef0d21c23a.binning_data.json,58a1a956-e5dd-4d71-992e-b4ef0d21c23a,126.21,com.sec.android.app.shealth
2018-08-07 20:19:10.038,15411.96,21813,-2,1512950400000,1.43749,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.038,58e72a57-7762-4af4-b40a-2175726fdd9d.binning_data.json,58e72a57-7762-4af4-b40a-2175726fdd9d,676.37,com.sec.android.app.shealth
2018-08-07 20:19:10.016,5514.44,7952,-2,1506816000000,1.2868911,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.016,591658f7-0e3d-4b6b-9369-633e700b2936.binning_data.json,591658f7-0e3d-4b6b-9369-633e700b2936,241.02,com.sec.android.app.shealth
2018-08-07 20:19:10.051,2086.52,2907,-2,1515628800000,1.4441587,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.051,596f88b1-915f-4ecf-828e-c25685ab0256.binning_data.json,596f88b1-915f-4ecf-828e-c25685ab0256,91.2,com.sec.android.app.shealth
2018-08-07 20:19:09.881,4775.1196,6877,0,1505260800000,4.2500005,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.881,5970ffee-dfb3-48a4-a7c8-f432a5d7f244.binning_data.json,5970ffee-dfb3-48a4-a7c8-f432a5d7f244,211.04999,com.sec.android.app.shealth
2018-08-07 20:19:10.059,9406.34,13377,-2,1518134400000,1.4213861,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.059,597ec57b-75fb-49cd-abd1-a2751445b991.binning_data.json,597ec57b-75fb-49cd-abd1-a2751445b991,416.60995,com.sec.android.app.shealth
2018-08-07 20:19:09.977,6815.34,9700,-2,1492473600000,1.3720317,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.977,5997e345-e597-4046-8099-fa5eab36e7cd.binning_data.json,5997e345-e597-4046-8099-fa5eab36e7cd,297.96997,com.sec.android.app.shealth
2018-08-07 20:19:09.952,4119.92,5711,0,1526169600000,2.7324874,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.952,59a82975-7f8b-4325-b03d-c8a7416ac4cc.binning_data.json,59a82975-7f8b-4325-b03d-c8a7416ac4cc,180.36,com.sec.android.app.shealth
2018-08-07 20:19:09.874,4445.7397,6389,0,1503705600000,3.75,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.874,5a06014b-43f9-4529-84c9-173ce0dee80d.binning_data.json,5a06014b-43f9-4529-84c9-173ce0dee80d,198.1199,com.sec.android.app.shealth
2018-08-07 20:19:09.841,10234.57,14603,0,1494374400000,2.9861946,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.841,5a13f5b8-325d-43ce-8b86-3024d9a9728d.binning_data.json,5a13f5b8-325d-43ce-8b86-3024d9a9728d,450.73996,com.sec.android.app.shealth
2018-08-07 20:19:10.091,1267.65,1796,-2,1529280000000,1.3752962,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.091,5a1792f1-9169-4943-b2da-45145c74cb78.binning_data.json,5a1792f1-9169-4943-b2da-45145c74cb78,55.57999,com.sec.android.app.shealth
2018-08-07 20:19:10.061,6821.8,9769,-2,1519084800000,1.3290454,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.061,5a74175a-ead0-4b10-9139-b58feb57afc8.binning_data.json,5a74175a-ead0-4b10-9139-b58feb57afc8,295.73996,com.sec.android.app.shealth
2018-08-07 20:19:10.014,4814.3496,6895,-2,1506124800000,1.3411214,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.014,5ac2d841-d03a-4028-a146-8ad8a74f02c3.binning_data.json,5ac2d841-d03a-4028-a146-8ad8a74f02c3,211.99998,com.sec.android.app.shealth
2018-08-07 20:19:09.940,4775.27,6768,0,1521936000000,3.4166667,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.940,5aca234b-8fb7-4efc-b4a0-0f95229c8c15.binning_data.json,5aca234b-8fb7-4efc-b4a0-0f95229c8c15,218.65999,com.sec.android.app.shealth
2018-08-07 20:19:09.863,3088.66,4333,0,1500854400000,1.9722221,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.863,5ad5fc72-655c-43fa-ba18-4fe7272d17e5.binning_data.json,5ad5fc72-655c-43fa-ba18-4fe7272d17e5,131.99,com.sec.android.app.shealth
2018-08-07 20:19:09.894,3353.47,4653,0,1508025600000,3.4444444,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.894,5b0af7e2-0a1a-4ff7-8e9b-2fc40d66bb3f.binning_data.json,5b0af7e2-0a1a-4ff7-8e9b-2fc40d66bb3f,143.61,com.sec.android.app.shealth
2018-08-07 20:19:10.028,8453.9795,11918,-2,1510704000000,1.4155068,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.028,5b65aa12-5198-4854-b523-f674c3f32707.binning_data.json,5b65aa12-5198-4854-b523-f674c3f32707,371.91998,com.sec.android.app.shealth
2018-08-07 20:19:10.029,7142.88,10261,-2,1511049600000,1.4105107,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.029,5bb28e3d-2453-45fb-b1a5-a156df08e023.binning_data.json,5bb28e3d-2453-45fb-b1a5-a156df08e023,321.66,com.sec.android.app.shealth
2018-08-07 20:19:09.937,13200.45,19132,0,1521158400000,3.25,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.937,5c5350b3-b597-495f-a99e-704622f9f82e.binning_data.json,5c5350b3-b597-495f-a99e-704622f9f82e,597.22,com.sec.android.app.shealth
2018-08-07 20:19:09.993,3559.8,5006,-2,1499040000000,1.3694223,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.993,5c5bbd75-a0d7-4896-9cd9-36b30c2c37bf.binning_data.json,5c5bbd75-a0d7-4896-9cd9-36b30c2c37bf,154.04,com.sec.android.app.shealth
2018-08-07 20:19:09.989,7090.84,10114,-2,1496534400000,1.367527,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.989,5ca69dc6-459d-4a15-ac83-fde8f4691bca.binning_data.json,5ca69dc6-459d-4a15-ac83-fde8f4691bca,315.33,com.sec.android.app.shealth
2018-08-07 20:19:09.843,7369.8696,10452,0,1494720000000,3.8333333,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.843,5cb36473-503c-4a1a-9168-7914375df900.binning_data.json,5cb36473-503c-4a1a-9168-7914375df900,321.52,com.sec.android.app.shealth
2018-08-07 20:19:10.032,3406.6,4764,-2,1511654400000,1.3834156,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.032,5ceafdbe-a6eb-41e3-87fb-ef8f7fb27a29.binning_data.json,5ceafdbe-a6eb-41e3-87fb-ef8f7fb27a29,157.23,com.sec.android.app.shealth
2018-08-07 20:19:10.001,14462.939,20836,-2,1501977600000,1.3881578,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.001,5cfa0194-7ba3-401e-82c0-d0263550ef54.binning_data.json,5cfa0194-7ba3-401e-82c0-d0263550ef54,664.44,com.sec.android.app.shealth
2018-08-07 20:19:09.965,4603.29,6494,0,1530144000000,2.6666665,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.965,5d0043ab-e057-47eb-a597-e796a4f40045.binning_data.json,5d0043ab-e057-47eb-a597-e796a4f40045,197.59,com.sec.android.app.shealth
2018-08-07 20:19:10.082,4592.41,6399,-2,1525996800000,1.448507,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.082,5e686d54-d053-4240-a396-bd2f61515b6e.binning_data.json,5e686d54-d053-4240-a396-bd2f61515b6e,202.43999,com.sec.android.app.shealth
2018-08-07 20:19:09.972,3135.56,4450,0,1532649600000,2.5555558,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.972,5e74087d-0a2c-47b0-bdd6-d4aa599c2a59.binning_data.json,5e74087d-0a2c-47b0-bdd6-d4aa599c2a59,140.88,com.sec.android.app.shealth
2018-08-07 20:19:09.962,603.27014,748,0,1529452800000,2.4552102,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.962,5eeaa36b-f53d-4d15-899b-e74d0840c246.binning_data.json,5eeaa36b-f53d-4d15-899b-e74d0840c246,28.900007,com.sec.android.app.shealth
2018-08-07 20:19:09.994,9182.029,13038,-2,1499385600000,1.4060981,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:09.994,5ef864b1-3d7f-49ec-8343-2d23eb105009.binning_data.json,5ef864b1-3d7f-49ec-8343-2d23eb105009,401.40997,com.sec.android.app.shealth
2018-08-07 20:19:10.022,7412.09,10969,-2,1508803200000,1.296559,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.022,5f33881c-dc6b-4aa3-81f4-3eead4394474.binning_data.json,5f33881c-dc6b-4aa3-81f4-3eead4394474,344.73996,com.sec.android.app.shealth
2018-08-07 20:19:10.106,4425.36,6463,-2,1532908800000,1.3042713,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.106,5f3b2d4e-ec91-4129-9d6a-0ed686044511.binning_data.json,5f3b2d4e-ec91-4129-9d6a-0ed686044511,206.11998,com.sec.android.app.shealth
2018-08-07 20:19:09.962,1567.05,2241,0,1529366400000,2.8888888,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.962,5f5483e4-26b1-4dda-bd2e-5f0d8dde8f76.binning_data.json,5f5483e4-26b1-4dda-bd2e-5f0d8dde8f76,72.619995,com.sec.android.app.shealth
2018-08-07 20:19:09.840,4525.0303,6467,0,1494201600000,1.8611114,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.840,5f5f3125-bd31-4e35-aeb7-5ee14b34e9f9.binning_data.json,5f5f3125-bd31-4e35-aeb7-5ee14b34e9f9,201.15,com.sec.android.app.shealth
2018-08-07 20:19:09.954,5785.83,8281,0,1526774400000,2.4342813,dgrrqaEJmv,com.sec.android.app.shealth,2018-08-07 20:19:09.954,5fd05f91-aa1d-4088-b6d8-d498453f9c47.binning_data.json,5fd05f91-aa1d-4088-b6d8-d498453f9c47,252.8,com.sec.android.app.shealth
2018-08-07 20:19:10.016,8722.18,12530,-2,1506902400000,1.347572,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 20:19:10.016,5fd58c46-1092-4a0c-949e-42e386203773.binning_data.json,5fd58c46-1092-4a0c-949e-42e386203773,382.66995,com.sec.android.app.shealth
