create_time	distance	time_offset	count	speed	calorie
1533194096.166	74.9	UTC-0300	107	1.2483333	3.21
1531084815.696	33.53	UTC-0600	47	1.3888888	1.39
1532400897.032	81.22	UTC-0300	117	1.3536665	3.51
1534962565.605	4.8100004	UTC-0300	7	1.5656459	0.21000001
1531113137.945	70.9	UTC-0300	99	1.3611112	2.95
1531882170.799	78.43	UTC-0300	112	1.3071667	3.36
1534732522.135	5.3	UTC-0300	7	1.9444444	0.19
1532211383.985	29.19	UTC-0300	52	1.3333334	1.55
1531094476.566	9.1	UTC-0600	13	1.25	0.39
1535004489.078	71.29	UTC-0300	100	1.3888888	3.0
1532213695.897	23.5	UTC-0300	35	1.1666666	1.02
1534382271.709	48.93	UTC-0500	68	1.3055556	2.11
1533000392.252	50.23	UTC-0300	72	1.2475784	2.1599998
1531010599.805	31.95	UTC-0600	41	1.2668657	1.5599998
1533612653.709	25.17999	UTC-0400	35	1.4002726	1.0399996
1534732520.847	80.42	UTC-0300	115	1.3403333	3.45
1534569891.728	52.5	UTC-0500	83	1.1111112	2.94
1531541704.655	90.64	UTC-0300	122	1.6252958	3.72
1533356889.169	17.37	UTC-0300	37	1.25	2.6
1535004489.72	60.39	UTC-0300	84	1.4444444	2.5
1533600774.135	8.97	UTC-0300	12	1.3888888	0.3
1533710128.736	49.19998	UTC-0400	63	1.8031869	1.9399989
1534392317.276	30.779999	UTC-0500	42	1.3218095	1.4200001
1533435889.362	83.25998	UTC-0300	117	1.3876663	3.5099998
1534577445.09	21.12	UTC-0500	27	1.5277778	1.05
1531604099.124	80.920006	UTC-0300	117	1.3486667	3.51
1531461973.876	44.34	UTC-0300	64	1.1666666	1.92
1533438900.215	12.04	UTC-0300	17	1.5277778	0.5
1533440505.839	28.82	UTC-0300	41	1.1944444	1.22
1533880603.907	70.69	UTC-0400	101	1.2777778	3.03
1531547712.254	76.55	UTC-0300	111	1.2758335	3.33
1534829190.608	6.58	UTC-0300	9	1.7777778	0.27
1532494498.838	38.96	UTC-0300	57	1.2777778	1.72
1533537490.814	51.18	UTC-0300	86	1.1944444	2.63
1531092606.005	42.46	UTC-0600	61	1.25	1.83
1534037693.553	47.71	UTC-0400	68	1.3333335	2.05
1532021735.114	13.77	UTC-0300	20	1.1388888	0.6
1534654199.754	16.05	UTC-0300	23	1.25	0.69
1534726500.543	23.46	UTC-0300	34	1.1666666	1.02
1533274658.147	6.46	UTC-0300	10	1.0833334	0.37
1534570500.002	71.99	UTC-0500	115	1.2510072	3.85
1531964221.754	62.100002	UTC-0300	102	1.3879666	2.9999986
1534818426.381	6.71	UTC-0300	9	1.4999999	0.28
1532040590.708	92.479965	UTC-0300	126	1.5413327	3.8999994
1533511206.618	18.64	UTC-0300	26	1.4166666	0.77
1534112089.953	17.03	UTC-0400	23	1.6666667	0.67
1533273480.78	50.64	UTC-0300	73	1.1775757	2.1799998
1534322139.596	45.34	UTC-0500	65	1.1944444	1.94
1533428102.501	26.17	UTC-0300	38	1.1388888	1.14
1534569892.625	47.64	UTC-0500	98	1.0833334	4.84
1533520505.184	11.18	UTC-0300	17	0.9722222	0.53
1532380495.476	10.56	UTC-0300	15	1.1944444	0.44
1534577444.888	27.87	UTC-0500	35	1.6944444	1.24
1531026898.038	23.41	UTC-0600	34	1.1944444	1.02
1534492999.299	33.180004	UTC-0500	46	1.6526895	1.43
1531861621.022	28.730011	UTC-0300	41	1.2784581	1.2299994
1531107497.095	84.9	UTC-0300	119	1.415	3.56
1533253606.909	84.0	UTC-0300	120	1.4	3.6
1531456517.209	51.27	UTC-0300	71	1.4166666	2.1
1531347328.059	10.89	UTC-0300	15	1.8611112	0.43
1534113318.999	84.7	UTC-0400	121	1.4116666	3.63
1533179697.741	38.86	UTC-0300	64	1.2222222	3.19
1531452896.151	52.58	UTC-0300	75	1.25	2.25
1532379494.828	75.95	UTC-0300	109	1.2658331	3.3
1534140337.121	78.18	UTC-0400	112	1.3030001	3.36
1531848916.189	85.4	UTC-0300	122	1.4233333	3.66
1531086023.125	45.75	UTC-0600	64	1.3791575	1.9100001
1534572896.296	46.04	UTC-0500	81	1.0833334	3.35
1531260404.282	52.26	UTC-0300	74	1.3333334	2.21
1531461973.072	76.32	UTC-0300	111	1.272	3.33
1533683155.188	74.31	UTC-0400	92	1.9166666	3.59
1534970685.88	38.9	UTC-0300	54	1.3333334	1.6
1532911564.291	91.52	UTC-0300	131	1.5253334	3.93
1532061900.964	81.58	UTC-0300	117	1.3596667	3.51
1531025652.879	66.01	UTC-0600	94	1.2777778	2.82
1531604098.697	6.22	UTC-0300	9	1.8055556	0.27
1531532580.252	0.76	UTC-0300	1	2.0555556	0.03
1532379909.114	23.93	UTC-0300	35	1.1388888	1.05
1534584133.468	50.26	UTC-0500	71	1.3055556	2.12
1534398032.797	6.27	UTC-0500	8	1.6944444	0.24
1532147606.458	45.31	UTC-0300	64	1.3055556	1.91
1531717140.38	21.52	UTC-0300	32	1.0181363	0.97999984
1533947500.353	21.03	UTC-0400	30	1.3611112	0.9
1531428893.543	45.42	UTC-0300	66	1.1666666	1.98
1531792497.775	77.7	UTC-0300	111	1.2949998	3.33
1530856992.596	66.03	UTC-0600	96	1.4166666	2.88
1534804560.329	94.60998	UTC-0300	124	1.576833	4.389998
1534733485.85	24.7	UTC-0300	42	1.3055556	1.26
1534314953.945	27.439999	UTC-0500	38	1.3902919	1.23
1534492502.765	93.23	UTC-0500	129	1.5538334	3.9
1531025653.783	20.85	UTC-0600	30	1.1944444	0.9
1533457283.176	27.98	UTC-0300	40	1.25	1.2
1532824398.036	26.810001	UTC-0300	34	1.5135084	1.2
1533599771.417	64.97	UTC-0300	93	1.2777778	2.8
1533436934.85	26.670006	UTC-0300	39	1.128336	1.1099998
1531708501.53	74.12	UTC-0300	106	1.25	3.18
1534914917.437	77.0	UTC-0300	110	1.2833333	3.3
1533682542.584	107.07	UTC-0400	131	1.9444444	5.09
1531012208.132	93.46	UTC-0600	134	1.5576665	4.03
1533356100.013	89.72	UTC-0300	125	1.4953334	3.75
1531430135.525	36.83	UTC-0300	53	1.1944444	1.59
1533791344.515	44.99	UTC-0400	66	1.1111112	1.98
1534486473.932	84.34	UTC-0500	118	1.4056666	3.54
1532809645.393	29.47	UTC-0300	41	1.6388891	1.21
1534735271.337	74.91	UTC-0300	105	1.3888888	3.15
1531557298.011	13.55	UTC-0300	18	1.6388888	0.53
1531447334.807	7.08	UTC-0300	10	1.247957	0.3
1533945296.375	71.89	UTC-0400	103	1.3333334	3.22
1532395390.424	26.96	UTC-0300	39	1.1637899	1.1699997
1531259783.43	43.5	UTC-0300	60	1.4633161	1.8
1531617300.229	57.6	UTC-0300	87	1.1944444	2.59
1534977172.574	15.7	UTC-0300	23	1.1388888	0.69
1533539940.665	62.599995	UTC-0300	90	1.2263007	2.7099996
1531773712.561	15.03	UTC-0300	20	1.5277778	0.59
1531970148.533	12.149999	UTC-0300	17	1.3170826	0.5
1531614704.919	18.44	UTC-0300	27	1.1388888	0.81
1534805374.104	20.31	UTC-0300	44	1.1666666	3.54
1534220603.353	71.95	UTC-0500	104	1.1991667	3.12
1532997742.479	77.0	UTC-0300	110	1.2833333	3.3
1534227300.825	45.49	UTC-0500	61	1.5277778	1.83
1531453867.764	79.7	UTC-0300	113	1.3283331	3.39
1534821292.074	81.66	UTC-0300	115	1.3611112	3.45
1532751865.615	72.29	UTC-0300	102	1.3333334	3.06
1534235699.528	78.45	UTC-0500	108	1.5	3.24
1533348328.404	28.329998	UTC-0300	29	2.22657	1.51
1530856517.075	76.78	UTC-0600	108	1.3333334	3.23
1532214988.246	71.71	UTC-0300	103	1.2222222	3.09
1531599292.432	67.38	UTC-0300	96	1.2777778	2.88
1531541318.783	26.61	UTC-0300	38	1.2222222	1.13
1533269740.737	76.21	UTC-0300	106	1.4166666	3.18
1532382601.282	75.94	UTC-0300	117	1.2777778	4.34
1531507643.046	23.920002	UTC-0300	34	1.3210171	0.9599999
1530782856.434	44.58	UTC-0600	63	1.3055556	1.88
1532021713.946	59.35	UTC-0300	84	1.3333334	2.52
1532065781.152	64.56	UTC-0300	92	1.25	2.76
1531718077.343	23.52	UTC-0300	34	1.2777778	1.03
1531113884.392	14.770001	UTC-0300	18	1.9052112	0.5799999
1534484618.539	71.58	UTC-0500	105	1.1944444	3.24
1534215806.012	62.939987	UTC-0500	92	1.1157622	2.7599993
1531456517.285	8.82	UTC-0300	9	1.5833334	0.46
1533000304.268	77.69004	UTC-0300	111	1.294834	3.329998
1534974802.469	86.98	UTC-0300	123	1.4496667	3.69
1534119344.264	88.27	UTC-0400	129	1.4711666	4.04
1533101795.376	7.41	UTC-0300	9	1.7423368	0.39000002
1531728578.734	5.23	UTC-0300	7	1.9444444	0.2
1534638206.728	83.0	UTC-0300	118	1.3833333	3.54
1533876594.292	14.610002	UTC-0400	21	1.1032591	0.56999993
1531935818.403	79.61	UTC-0300	118	1.4444444	4.16
1534398033.151	7.77	UTC-0500	11	1.4166666	0.33
1531777834.818	52.4	UTC-0300	74	1.3055556	2.21
1531864575.122	62.559998	UTC-0300	89	1.3011065	2.6699998
1534392744.682	36.32	UTC-0500	53	1.1334914	1.5899999
1531108028.018	5.04	UTC-0300	7	1.8333335	0.21
1533682542.903	82.25	UTC-0400	115	1.4722222	3.54
1531103489.82	23.73	UTC-0600	31	1.8888888	0.94
1532309700.639	71.72	UTC-0300	104	1.1953334	3.12
1531794897.667	72.4	UTC-0300	101	1.3888888	3.06
1530786897.632	48.91	UTC-0600	76	1.2777778	2.27
1533538855.919	13.280001	UTC-0300	18	1.9747008	0.48000002
1531245023.948	81.94	UTC-0300	116	1.3656666	3.48
1532996880.558	4.1	UTC-0300	6	1.1111112	0.18
1533453303.397	81.0	UTC-0300	117	1.35	3.51
1530950095.99	25.52	UTC-0600	36	1.3333334	1.08
1533674100.634	30.76	UTC-0400	45	1.3888888	1.54
1531517539.036	16.58	UTC-0300	22	2.0106995	0.63
1533686003.879	45.05	UTC-0400	62	1.5555556	1.87
1533704047.997	10.61	UTC-0400	15	1.4444444	0.44
1533161698.823	5.91	UTC-0300	8	1.4722222	0.23
1532566134.626	65.02	UTC-0300	97	1.3333334	2.91
1533957317.553	74.42	UTC-0400	102	1.5277778	3.06
1534413971.783	4.38	UTC-0500	6	1.5	0.18
1531461972.964	72.6	UTC-0300	105	1.21	3.15
1532211385.104	85.06	UTC-0300	121	1.4176667	3.63
1534719300.098	8.73	UTC-0300	11	1.4444444	0.44
1532825672.901	76.36	UTC-0300	109	1.2726667	3.27
1533948032.268	79.1	UTC-0400	113	1.3183334	3.39
1532996719.199	77.9	UTC-0300	111	1.2983335	3.33
1531347074.287	17.57	UTC-0300	25	1.2777778	0.75
1534830889.931	97.97	UTC-0300	138	1.6328334	4.14
1531952099.646	78.2	UTC-0300	111	1.3033333	3.33
1531161120.226	74.60999	UTC-0300	109	1.5020074	3.6199987
1531703698.659	82.42	UTC-0300	117	1.3736668	3.51
1534199194.556	4.93	UTC-0400	7	1.111111	0.21
1534582210.117	13.33	UTC-0500	20	0.9938061	0.61
1532023545.355	76.52	UTC-0300	110	1.5833334	3.54
1534634096.71	77.11	UTC-0300	110	1.2851667	3.3
1533347524.342	56.75	UTC-0300	89	1.3333334	2.68
1530931739.267	10.07	UTC-0600	14	1.7222222	0.4
1531720498.159	72.14	UTC-0300	104	1.2023333	3.12
1531428892.214	47.16	UTC-0300	63	1.4444444	2.1
1531199099.655	31.03	UTC-0300	45	1.1666666	1.35
1533591974.724	17.28	UTC-0300	8	6.238859	1.04
1533430814.474	5.7999997	UTC-0300	8	1.5189561	0.24000001
1533279293.102	12.63	UTC-0300	18	1.4166667	0.53
1531540500.851	85.59	UTC-0300	118	1.5	3.54
1534637858.787	73.15001	UTC-0300	104	1.2843664	3.1199996
1534889173.615	81.65	UTC-0300	115	1.3608333	3.45
1534234533.873	68.46	UTC-0500	97	1.3333334	2.91
1532558978.071	60.17	UTC-0300	88	1.1388888	2.64
1532495365.531	77.72	UTC-0300	109	1.3611112	3.27
1531793760.734	57.500004	UTC-0300	106	1.3487669	3.1799998
1531794915.494	5.79	UTC-0300	9	1.4722222	0.27
1532039688.385	5.45	UTC-0300	8	1.1666666	0.24
1533511803.964	40.73	UTC-0300	89	1.1944444	2.63
1534803840.459	83.54997	UTC-0300	119	1.3924996	3.6299987
1534991831.074	64.90002	UTC-0300	94	1.1849506	2.8199978
1534482703.007	73.6	UTC-0500	104	1.3333334	3.12
1534228521.763	75.38	UTC-0500	107	1.2777778	3.2
1530783300.591	9.24	UTC-0600	13	1.2222222	0.39
1532567557.818	75.67	UTC-0300	109	1.2611666	3.27
1531344604.783	52.56	UTC-0300	77	1.1320238	2.32
1533696300.605	44.63	UTC-0400	71	1.2962483	2.13
1531519859.073	46.35	UTC-0300	64	1.4722222	1.92
1534484619.669	77.79	UTC-0500	114	1.2965	3.56
1531171940.007	76.29	UTC-0300	109	1.2715001	3.27
1532758726.31	14.79	UTC-0300	21	1.2582996	0.6199999
1533000295.964	72.5	UTC-0300	103	1.2777778	3.08
1532770258.098	9.17	UTC-0300	12	1.4166666	0.3
1533944819.712	77.26	UTC-0400	110	1.2876667	3.3
1533006813.52	73.69	UTC-0300	106	1.2281666	3.18
1533164689.988	74.34	UTC-0300	105	1.3055556	3.15
1532211384.401	22.41	UTC-0300	32	1.25	0.96
1533006813.844	77.77	UTC-0300	110	1.3333334	3.3
1530848742.175	37.35	UTC-0600	55	1.111111	1.66
1534655700.893	81.65	UTC-0300	115	1.3608333	3.45
1533960028.008	4.95	UTC-0400	7	1.1944444	0.21
1532718899.729	71.07	UTC-0300	100	1.3333334	3.0
1530762376.189	31.79	UTC-0600	45	1.3333334	1.34
1533006813.347	46.86	UTC-0300	67	1.2222222	1.99
1531882233.609	5.25	UTC-0300	8	0.9172558	0.25
1531772317.977	41.05	UTC-0300	59	1.2222222	1.77
1533429885.638	7.21	UTC-0300	11	1.0	0.34
1532023545.548	76.14	UTC-0300	110	1.3333334	3.5
1534725978.086	73.77	UTC-0300	106	1.2294999	3.18
1532567558.34	19.37	UTC-0300	28	1.2222222	0.84
1531290321.954	9.71	UTC-0300	12	2.5419908	0.35
1533273296.852	69.86	UTC-0300	96	1.5555556	2.88
1534655716.696	82.36	UTC-0300	116	1.3726666	3.48
1535061327.51	83.53	UTC-0300	119	1.3921666	3.57
1533963319.628	27.29	UTC-0400	39	1.25	1.16
1531019696.215	19.68	UTC-0600	28	1.2777778	0.84
1531371839.772	3.98	UTC-0300	6	0.9722222	0.18
1530849718.593	6.62	UTC-0600	9	1.5833334	0.27
1534573932.56	76.01	UTC-0500	113	1.3055556	3.39
1534817696.651	87.45	UTC-0300	120	1.5277778	3.6
1531861200.939	60.150043	UTC-0300	86	1.235944	2.579998
1533179303.098	23.919998	UTC-0300	42	1.1930823	1.9099998
1532399942.626	30.61	UTC-0300	44	1.1944444	1.32
1534487784.59	76.18	UTC-0500	111	1.2777778	3.48
1533253607.358	64.61	UTC-0300	92	1.3055556	2.76
1533683160.349	61.86	UTC-0400	88	1.2896852	2.5799997
1533098524.738	70.860016	UTC-0300	101	1.2752392	2.9699986
1533110089.819	59.95	UTC-0300	88	1.1111112	2.64
1532212496.553	62.49	UTC-0300	90	1.2222222	2.7
1531522982.486	41.35	UTC-0300	59	1.2777778	1.77
1533686994.589	7.44	UTC-0400	10	1.5	0.28
1532400096.969	80.49993	UTC-0300	120	1.3416656	3.9199986
1531086150.421	53.6	UTC-0600	75	1.3928802	2.26
1533791717.327	77.78	UTC-0400	111	1.2963333	3.33
1533690093.614	9.67	UTC-0400	14	1.3055556	0.36
1534997475.91	70.15	UTC-0300	108	1.3611112	3.24
1534725362.372	56.66	UTC-0300	81	1.25	2.43
1533110089.276	18.21	UTC-0300	24	1.7777778	0.71
1531020799.006	17.14	UTC-0600	25	1.1944444	0.75
1534567342.719	44.070007	UTC-0500	64	1.2081691	1.859999
1534733485.446	85.95	UTC-0300	120	1.4324999	3.6
1534726500.153	45.31	UTC-0300	65	1.2222222	1.95
1530774952.64	8.84	UTC-0600	11	2.2401402	0.39
1534731325.552	70.23	UTC-0300	101	1.2216746	3.03
1533686001.846	80.45	UTC-0400	113	1.3611112	3.39
1532303901.197	29.93	UTC-0300	40	1.6666666	1.19
1534201864.694	60.3	UTC-0400	86	1.2968955	2.57
1534997477.18	66.64	UTC-0300	94	1.3333334	2.82
1530853558.805	74.93	UTC-0600	110	1.2488333	3.44
1532558094.95	59.79	UTC-0300	85	1.2777778	2.54
1531446685.739	75.24	UTC-0300	110	1.3611112	3.29
1534725980.124	75.6	UTC-0300	108	1.26	3.24
1531701016.929	10.09	UTC-0300	13	2.4369874	0.33
1535004672.6	73.85999	UTC-0300	105	1.3196803	3.0899975
1531188427.572	15.42	UTC-0300	22	1.3699706	0.67
1534736107.568	95.03	UTC-0300	134	1.5838333	4.02
1532395034.997	29.52	UTC-0300	42	1.2987813	1.26
1533079455.298	36.85	UTC-0300	51	1.4722222	1.53
1531539977.127	18.830002	UTC-0300	29	0.8654021	0.89999974
1534215960.987	72.82	UTC-0500	105	1.2136666	3.15
1531809300.777	61.41	UTC-0300	89	1.1111112	2.66
1534650605.439	75.09	UTC-0300	107	1.2777778	3.21
1534970686.314	18.18	UTC-0300	26	1.25	0.78
1532718900.581	101.34	UTC-0300	134	1.689	4.56
1534969715.608	87.3	UTC-0300	123	1.4550002	3.69
1531198498.803	1.43	UTC-0300	2	1.3888888	0.06
1533429885.312	5.96	UTC-0300	8	1.3333334	0.23
1534296589.832	6.24	UTC-0500	9	1.0833334	0.27
1534392743.769	43.53	UTC-0500	66	1.1111112	2.13
1533006814.938	81.97	UTC-0300	117	1.3661667	3.51
1534035151.338	5.81	UTC-0400	8	1.5761319	0.23
1534573933.113	71.95	UTC-0500	103	1.250134	3.0999992
1534915332.237	13.68	UTC-0300	27	1.2777778	1.37
1534643727.867	49.05	UTC-0300	73	1.0277778	2.19
1531107297.378	72.03	UTC-0300	101	1.3611112	3.02
1531018933.482	23.83	UTC-0600	35	1.1111112	1.05
1531260404.136	45.43	UTC-0300	63	1.4722222	1.88
1534910101.192	4.7	UTC-0300	7	1.0555556	0.21
1532065781.3	83.23	UTC-0300	120	1.4444444	3.6
1532400896.688	75.03	UTC-0300	108	1.2505001	3.24
1532924853.919	14.599998	UTC-0300	21	1.2289014	0.6299999
1533439951.457	31.54	UTC-0300	42	1.7222222	1.37
1531456517.361	22.65	UTC-0300	31	1.6666666	0.91
1532996051.655	37.11	UTC-0300	60	1.25	2.68
1531937696.288	46.41	UTC-0300	66	1.3055556	1.98
1534234528.643	81.24	UTC-0500	114	1.3611112	3.42
1533194095.995	81.67	UTC-0300	117	1.3611666	3.51
1531541347.72	71.10997	UTC-0300	103	1.1851661	3.0299978
1534984340.214	10.05	UTC-0300	14	1.5277778	0.42
1531024497.647	82.61	UTC-0600	118	1.3768333	3.54
1530762376.009	19.89	UTC-0600	28	1.6111112	0.84
1532309699.292	44.23	UTC-0300	64	1.1944444	1.98
1531105600.094	81.49	UTC-0300	114	1.3888888	3.41
1531611297.314	71.99	UTC-0300	111	1.3055556	3.33
1532514019.441	7.79	UTC-0300	11	1.5555555	0.33
1531446872.385	82.869995	UTC-0300	122	1.3899581	4.3599997
1530854542.995	44.55	UTC-0600	68	1.3888888	2.34
1531461974.015	50.839993	UTC-0300	90	1.318084	4.129998
1533962101.299	52.5	UTC-0400	75	1.2222222	2.24
1533336148.778	38.52	UTC-0300	60	1.25	2.34
1533186899.132	70.38	UTC-0300	102	1.173	3.06
1533424498.788	72.28	UTC-0300	111	1.5	3.33
1531602897.771	60.93	UTC-0300	90	1.0555556	2.7
1534915331.529	82.64	UTC-0300	118	1.3773333	3.54
1532911743.38	40.47	UTC-0300	57	1.3100238	1.64
1531965382.028	79.48	UTC-0300	109	1.5	3.26
1531446720.861	53.66998	UTC-0300	80	1.3406656	2.3399987
1533522894.49	37.31	UTC-0300	53	1.25	1.59
1534571946.246	69.79	UTC-0500	106	1.3665922	3.1799998
1533773703.547	12.3	UTC-0400	18	1.1944444	0.54
1534888499.466	86.18	UTC-0300	122	1.4363334	3.66
1531547713.486	76.44	UTC-0300	111	1.2739999	3.33
1534736099.907	41.82	UTC-0300	53	1.6111112	1.83
1534042528.813	37.14	UTC-0400	52	1.3611112	1.63
1533957297.285	45.33	UTC-0400	61	1.5	1.94
1532212495.442	40.52	UTC-0300	58	1.2222222	1.74
1534974802.134	26.11	UTC-0300	38	1.1666666	1.14
1531082095.339	22.21	UTC-0600	31	1.4444444	0.92
1533436626.976	56.47003	UTC-0300	81	1.2515537	2.3699985
1534234534.85	82.81	UTC-0500	116	1.3888888	3.48
1533539160.833	32.24	UTC-0300	44	1.5578095	1.3
1531882170.341	77.0	UTC-0300	110	1.2833333	3.3
1530712127.478	4.45	UTC-0600	6	1.9166666	0.17
1533458091.442	17.96	UTC-0300	41	1.2777778	2.84
1533184140.197	42.90999	UTC-0300	87	1.247734	2.5799985
1532823296.32	71.16	UTC-0300	96	1.5277778	2.99
1534568097.517	68.99	UTC-0500	102	1.1666666	3.22
1530856517.312	68.22	UTC-0600	98	1.2182459	2.93
1531534373.343	6.0	UTC-0300	8	1.7222222	0.24
1530855438.262	70.89	UTC-0600	103	1.1815	3.09
1534578762.647	14.0	UTC-0500	19	1.6388888	0.56
1533336148.556	78.52	UTC-0300	112	1.3086666	3.36
1534571309.43	62.04	UTC-0500	104	1.2222222	3.21
1531113137.629	51.99	UTC-0300	77	1.4166666	2.86
1533164689.447	68.96	UTC-0300	97	1.3055556	2.9
1531725245.45	5.6200004	UTC-0300	7	2.2995763	0.21000001
1531047385.886	14.45	UTC-0600	22	1.0886538	0.7199999
1533726080.087	9.28	UTC-0400	14	0.97560036	0.42000002
1531092604.299	37.31	UTC-0600	53	1.2777778	1.58
1534997477.283	46.8	UTC-0300	69	1.3611112	2.37
1533769499.363	21.42	UTC-0400	31	1.1695493	0.94
1534569890.141	7.14	UTC-0500	11	1.0833334	0.36
1534484796.426	61.09	UTC-0500	98	1.0833334	3.61
1534381203.199	26.8	UTC-0500	36	1.5655577	1.0699999
1533007500.225	68.34999	UTC-0300	101	1.1758344	3.3099973
1534322140.095	2.65	UTC-0500	4	0.9444444	0.12
1531258815.1	18.34	UTC-0300	26	1.198928	0.77
1533442531.745	14.63	UTC-0300	19	1.5277778	0.66
1534314785.209	6.7099996	UTC-0500	10	1.127508	0.31
1531540225.886	48.92	UTC-0300	75	1.1388888	2.25
1534483875.238	23.0	UTC-0500	33	1.2483425	0.98
1534554893.247	6.39	UTC-0500	9	1.3888888	0.26
1532560361.794	58.83	UTC-0300	84	1.2777778	2.52
1531547697.164	74.53	UTC-0300	109	1.2421666	3.27
1534725315.866	74.42	UTC-0300	107	1.2403332	3.21
1533537490.933	62.050003	UTC-0300	99	1.2510841	3.7499998
1533253620.186	81.46001	UTC-0300	116	1.3576669	3.48
1534484620.54	58.190002	UTC-0500	83	1.2832792	2.4899998
1533433835.635	5.65	UTC-0300	8	1.4166666	0.24
1532586895.172	33.88	UTC-0300	59	1.1666666	1.77
1534200678.577	78.0	UTC-0400	114	1.3888888	4.19
1534392744.2	17.37	UTC-0500	24	1.6388888	0.71
1533008106.264	77.0	UTC-0300	110	1.2833333	3.3
1530850593.293	55.99	UTC-0600	80	1.25	2.4
1532564617.873	38.35	UTC-0300	63	1.2222222	1.87
1534202701.633	7.08	UTC-0400	10	1.1944444	0.3
1533944819.306	67.64	UTC-0400	99	1.1273334	2.97
1534979384.793	82.53	UTC-0300	116	1.3755	3.48
1531259783.29	67.86	UTC-0300	97	1.4722222	3.1
1531113416.892	5.3500004	UTC-0300	8	0.9567868	0.25
1531346700.259	51.399998	UTC-0300	73	1.2788945	2.1899998
1533842858.966	6.4700003	UTC-0400	9	1.5670153	0.26999998
1531020901.049	50.5	UTC-0600	86	1.1666666	3.89
1533436483.97	80.21999	UTC-0300	115	1.3369999	3.4499998
1534604564.371	62.18	UTC-0300	94	1.25	3.62
1533435334.458	70.85	UTC-0300	103	1.1808333	3.09
1533686997.737	83.63	UTC-0400	113	1.6111112	3.39
1535061326.722	79.87	UTC-0300	113	1.3333334	3.39
1532306099.874	88.71	UTC-0300	127	1.4785	3.81
1532587037.244	57.74	UTC-0300	83	1.2222222	2.49
1531245023.686	88.81	UTC-0300	125	1.4801667	3.75
1534503451.59	8.62	UTC-0500	12	1.4178401	0.35
1533431699.439	74.06	UTC-0300	107	1.2343333	3.21
1531199531.999	46.45	UTC-0300	73	1.2777778	3.07
1530959973.832	14.09	UTC-0600	18	1.5580108	0.48000002
1534203673.249	54.44	UTC-0400	76	1.3888888	2.28
1530953700.326	82.11	UTC-0600	113	1.5	3.4
1531114498.996	14.55	UTC-0300	21	1.25	0.63
1534391941.716	53.149998	UTC-0500	85	1.1205977	3.1799998
1534573932.008	85.78	UTC-0500	124	1.4296666	3.72
1534397697.044	77.97	UTC-0500	108	1.4444444	3.24
1531517807.836	26.92	UTC-0300	39	1.2036457	1.1799998
1532824346.864	12.28	UTC-0300	18	1.1388888	0.54
1534605270.954	75.52	UTC-0300	108	1.2586666	3.24
1534984340.702	94.74989	UTC-0300	136	1.5791649	4.079998
1531704897.503	49.78	UTC-0300	71	1.25	2.13
1532486781.826	63.78	UTC-0300	91	1.2777778	2.73
1531720497.882	68.88	UTC-0300	88	1.6944444	3.34
1534397696.219	74.85	UTC-0500	104	1.4722222	3.2
1533424499.779	77.37	UTC-0300	107	1.4444444	3.19
1531970959.585	87.09	UTC-0300	121	1.4514999	3.65
1530857696.051	65.32	UTC-0600	112	1.4166666	3.36
1531199099.382	54.28	UTC-0300	78	1.1944444	2.33
1534234535.653	97.88	UTC-0500	134	1.6313332	4.02
1533254100.014	77.22	UTC-0300	112	1.3055556	3.36
1534492501.105	82.92	UTC-0500	124	1.3888888	3.72
1531760098.011	51.03	UTC-0300	75	1.0833334	2.25
1532832770.446	10.82	UTC-0300	12	1.8055556	0.6
1533101696.527	70.08	UTC-0300	101	1.1944444	3.03
1531162952.349	24.14	UTC-0300	32	1.3611112	1.09
1532211299.566	4.7	UTC-0300	7	1.0	0.21
1531718076.845	54.77	UTC-0300	76	1.5	2.28
1531023704.317	41.389996	UTC-0600	60	1.1627297	1.7999997
1532744941.394	83.57	UTC-0300	114	1.4722222	3.63
1533331812.474	30.09	UTC-0300	39	1.3333334	1.45
1532834097.226	39.09	UTC-0300	61	1.4722222	2.45
1532925607.549	6.09	UTC-0300	8	1.8065857	0.25
1531187996.851	89.84998	UTC-0300	124	1.4974997	3.7199998
1534655700.989	79.57	UTC-0300	112	1.3611112	3.35
1534572896.406	67.66	UTC-0500	106	1.1276667	3.65
1534717952.165	73.96	UTC-0300	112	1.5277778	3.37
1531186576.504	14.9800005	UTC-0300	22	1.2303902	0.66999996
1534650004.613	69.96	UTC-0300	98	1.2698377	3.0699992
1534978497.915	11.8	UTC-0300	16	1.5555556	0.47
1533273295.906	72.56	UTC-0300	103	1.2777778	3.09
1531457698.643	49.75	UTC-0300	58	2.0	2.33
1534819080.473	82.209915	UTC-0300	117	1.3701652	3.5099971
1532756174.054	76.99	UTC-0300	109	1.3333334	3.27
1531086288.996	12.200001	UTC-0600	13	2.1561165	0.66
1534415968.138	5.0699997	UTC-0500	7	1.111111	0.21000001
1531334156.428	7.7	UTC-0300	11	1.25	0.33
1531447810.3	30.609997	UTC-0300	48	1.2068009	1.8299996
1530785221.266	11.01	UTC-0600	15	1.4792061	0.42
1534634413.536	72.65	UTC-0300	110	1.3333334	3.3
1531093550.396	82.73	UTC-0600	117	1.3788334	3.51
1533707927.207	83.19	UTC-0400	116	1.4722222	3.47
1534545862.768	8.33	UTC-0500	12	1.1666666	0.3
