	time	mood	social	alone	morale	stress	fatigue	compulsions	leisure_activity	trying_to_leave_apt_activity	feedly_activity	schoolworrk_activity	with_parents_activity	working_activity	eating_activity	just_woke_up_activity	workshop_activity	studying_activity	with_friends_activity	tv_activity	school_work_activity	errands_activity	resting_activity	washing_up_activity	ash_stuff_activity	commuting_activity	getting_ready_activity	chatting_activity	with_k_activity	working_out_activity	reading_activity	shopping_activity	work_activity	in_class_activity	schoolwork_activity	therapy_activity	cooking_activity	with_kevin_activity	email_activity	parents_home_location	home_location	vacation_location	therapy_location	mountain_view_location	library_location	airport_location	school_location	kevin_home_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	blinks	max_attention	max_engagement	max_valence	min_attention	min_engagement	min_valence	productivity_score
65	2018-04-30 14:34:31.534961-04:00	3.0	2	True	3.0	3.5	2.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.505962	0.0	0.568753	0.695774	0.577467	0.0	0.0	3	98.76451873779297	60.09303283691406	0.0	77.41805267333984	0.08307477086782455	0.0	79.7
66	2018-04-30 15:35:22.181766-04:00	3.0	0	True	3.0	3.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.873792	0.0	0.0	0.606359	0.0	0.0	0	98.78699493408203	99.11534118652344	0.0	97.61468505859375	0.07916514575481415	-46.82021713256836	93.4
67	2018-04-30 16:40:17.544072-04:00	2.5	0	True	3.0	3.5	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.596122	0.0	0.0	0.71572	0.0	0.0	0	98.78699493408203	99.11534118652344	0.0	97.61468505859375	0.07916514575481415	-46.82021713256836	96.81
68	2018-04-30 17:41:25.284317-04:00	4.0	0	True	4.0	3.0	2.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.596122	0.0	0.0	0.71572	0.0	0.0	0	98.78699493408203	99.11534118652344	0.0	97.61468505859375	0.07916514575481415	-46.82021713256836	86.13
69	2018-04-30 22:28:27.522694-04:00	4.5	1	False	3.5	2.5	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.518089	0.0	0.0	0.0	0.0	0.0	0.0	1	98.78567504882812	81.42606353759766	57.33853530883789	95.19546508789062	0.07942546159029007	0.0	96.44
70	2018-05-01 16:00:08.559133-04:00	3.5	5	True	3.0	2.5	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.915789	0.0	0.0	6	97.35910034179688	47.02125549316406	0.0	83.37498474121094	0.08022227138280869	-33.40348815917969	89.79
71	2018-05-01 17:01:36.128844-04:00	4.0	0	True	3.5	2.5	3.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.534478	0.658313	0.518116	0.0	0.906628	0.0	0.0	6	97.35910034179688	47.02125549316406	0.0	83.37498474121094	0.08022227138280869	-33.40348815917969	62.77
72	2018-05-01 18:03:36.971841-04:00	3.5	2	True	3.0	3.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.659877	0.0	0.824558	0.0	0.0	6	97.35910034179688	47.02125549316406	0.0	83.37498474121094	0.08022227138280869	-33.40348815917969	35.48
73	2018-05-01 23:15:56.087689-04:00	4.0	1	False	3.5	2.5	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.66460418701172	50.801605224609375	0.0	91.80901336669922	0.07960973680019379	-41.664512634277344	97.25
74	2018-05-02 12:49:14.769133-04:00	4.0	6	False	3.5	2.5	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.840516	0.647459	0.0	0.0	0.0	0.0	0	98.78510284423828	93.3966064453125	0.0	83.4827651977539	0.07963231950998306	-39.1713981628418	96.8
75	2018-05-02 14:19:09.157708-04:00	4.5	3	False	4.0	2.5	4.0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.32682037353516	98.6801528930664	16.05805778503418	41.68404769897461	0.08697481453418732	-67.89878845214844	94.06
76	2018-05-03 14:34:06.711695-04:00	3.0	0	True	3.0	0.0	3.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.539841	0.540364	0.0	0.664086	0.0	19	98.7850112915039	99.86993408203125	40.49073791503906	93.24295806884766	0.07928496599197388	-33.209571838378906	83.13
77	2018-05-04 15:58:18.574029-04:00	3.5	6	False	3.0	2.5	1.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.0	0.0	0.851154	0.544483	0.0	0	51.172462463378906	0.4143940806388855	-3.4829487800598145	51.172462463378906	0.4143940806388855	-3.4829487800598145	26.67
78	2018-05-06 20:00:09.067334-04:00	4.0	1	False	3.0	0.0	2.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.613723	0.694186	0.596661	0.0	0.0	1	98.7431411743164	68.82559967041016	4.612106800079346	38.854698181152344	0.08201111108064651	-79.30652618408203	43.25
79	2018-05-06 21:08:13.997763-04:00	3.0	1	False	3.5	0.0	2.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.613723	0.694186	0.596661	0.0	0.0	0	98.7868423461914	81.59661865234375	0.0	96.2894058227539	0.07951194047927856	0.0	36.01
80	2018-05-07 20:25:28.842194-04:00	3.5	5	False	3.0	0.0	1.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.595579	0.0	0.910029	0.0	0.0	0	98.68492126464844	99.92101287841797	97.17105865478516	35.639671325683594	16.691261291503906	-59.31880569458008	76.94
81	2018-05-07 22:33:20.416170-04:00	4.0	1	False	3.0	0.0	1.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.525936	0.0	0.0	0.0	0.0	0.0	0.0	1	96.92741394042969	0.15749984979629517	0.0	94.64332580566406	0.08018135279417038	0.0	94.21
82	2018-05-08 13:53:01.177933-04:00	3.0	4	True	3.0	1.0	1.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.546591	0.0	0.606865	0.0	0.548855	0.0	0.0	6	98.7863540649414	99.91742706298828	18.821327209472656	57.485836029052734	0.0	-99.99980926513672	23.28
83	2018-05-13 17:39:51.658356-04:00	3.5	6	False	3.0	0.0	4.5	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.524936	0.0	0.565607	0.0	0.0	0.0	0.0	5	98.78668975830078	99.11614990234375	41.49047088623047	83.67221069335938	0.0	-34.08064270019531	44.65
84	2018-05-13 19:45:55.447272-04:00	3.5	3	False	4.0	0.0	3.0	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	0.58133	0.0	0.515823	0.0	0.733996	0.556213	0.0	1	98.78485870361328	99.7611083984375	19.587085723876953	90.01599884033203	0.07994537800550461	-73.62452697753906	67.33
85	2018-05-13 21:07:33.369424-04:00	3.0	3	False	3.5	1.0	3.0	True	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.627018	0.0	0.780526	0.0	0.0	5	98.77864837646484	99.89208984375	92.85120391845703	73.89491271972656	0.08045285195112228	-51.21053695678711	40.62
86	2018-05-13 22:21:34.381250-04:00	4.5	3	False	3.5	0.5	3.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.664861	0.50589	0.0	0.0	5	98.77864837646484	99.89208984375	92.85120391845703	73.89491271972656	0.08045285195112228	-51.21053695678711	50.56
87	2018-05-14 18:16:14.515127-04:00	3.5	3	False	3.0	0.5	2.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	98.71868896484375	99.91943359375	0.0	89.43553924560547	0.07962624728679657	-58.65849304199219	63.95
88	2018-05-14 20:50:07.605966-04:00	3.0	2	False	3.0	0.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.515829	0.0	0.0	2	98.60993194580078	99.82879638671875	0.0	94.52377319335938	0.07955722510814667	-46.33134460449219	80.09
89	2018-05-14 21:50:59.777417-04:00	3.0	2	False	3.0	0.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.545996	0.0	0.777596	0.0	0.0	6	98.76666259765625	99.91949462890625	0.0	82.52436065673828	0.08108148723840714	-21.19654083251953	45.67
90	2018-05-14 23:25:59.316385-04:00	1.5	1	False	2.0	3.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.758706	0.569258	0.0	0.857268	0.623773	0.0	8	98.7754135131836	99.92074584960938	71.56954193115234	39.58897018432617	0.08040732890367508	-99.61615753173828	57.04
91	2018-05-15 00:26:38.187864-04:00	2.0	1	False	2.0	3.0	5.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.758706	0.569258	0.0	0.857268	0.623773	0.0	8	98.7754135131836	99.92074584960938	71.56954193115234	39.58897018432617	0.08040732890367508	-99.61615753173828	53.11
92	2018-05-15 12:17:04.631994-04:00	3.0	1	True	3.0	2.0	1.5	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	0.548905	0.0	0.640235	0.0	0.0	0.0	0.0	0	98.78480529785156	99.9089126586914	63.5648307800293	80.21188354492188	0.07971696555614471	-33.118934631347656	23.39
93	2018-05-15 13:49:07.426009-04:00	1.0	2	True	2.0	5.0	1.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.534787	0.0	0.603852	0.0	0.657499	0.0	0.0	0	98.78480529785156	99.9089126586914	63.5648307800293	80.21188354492188	0.07971696555614471	-33.118934631347656	56.15
94	2018-05-15 21:17:26.952054-04:00	3.0	2	False	3.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.622508	0.0	0.0	0.0	0.634748	0	98.78292083740234	37.420223236083984	0.0	95.03392791748047	0.08064554631710052	-22.207847595214844	11.13
95	2018-05-16 13:24:40.534133-04:00	3.0	0	True	3.0	1.0	1.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.62692	0.0	0.572165	0.0	0.699266	0.0	0.0	0	98.78667449951172	99.92015075683594	55.631683349609375	46.919586181640625	0.07971525937318802	-12.981043815612793	66.57
96	2018-05-16 14:26:26.893960-04:00	3.5	7	False	3.0	1.0	1.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.611673	0.0	0.508906	0.0	0.0	0	98.78560638427734	99.83932495117188	0.1807136982679367	60.15626907348633	0.08044648915529251	-57.913490295410156	14.07
97	2018-05-16 15:32:28.799677-04:00	4.0	11	False	3.0	0.0	1.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.610829	0.0	0.616568	0.0	0.882683	0.0	0.0	0	98.78560638427734	99.83932495117188	0.1807136982679367	60.15626907348633	0.08044648915529251	-57.913490295410156	16.0
98	2018-05-17 22:45:53.683152-04:00	4.0	1	False	4.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.574498	0.0	0.0	0.0	0.0	1	98.78532409667969	99.92101287841797	99.30347442626953	42.155426025390625	0.0	-44.39930725097656	99.71
99	2018-05-18 14:58:21.794635-04:00	2.5	2	True	3.5	0.0	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.888766	0.0	0.0	70	98.78684997558594	97.66695404052734	0.0	86.03736114501953	0.07916733622550964	-53.045509338378906	21.22
100	2018-05-18 15:58:21.794635-04:00	2.5	3	True	3.0	0.0	2.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.888766	0.0	0.0	70	98.78684997558594	97.66695404052734	0.0	86.03736114501953	0.07916733622550964	-53.045509338378906	57.74
101	2018-05-18 16:58:21.794635-04:00	3.0	0	True	3.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70	98.78684997558594	97.66695404052734	0.0	86.03736114501953	0.07916733622550964	-53.045509338378906	75.85
102	2018-05-19 15:46:35.727195-04:00	4.0	2	False	3.0	0.0	1.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	98.78338623046875	99.92101287841797	99.0530776977539	35.70073318481445	0.07940983027219772	-14.984100341796875	24.8
103	2018-05-21 14:48:05.444145-04:00	3.5	5	True	3.0	0.0	2.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.531858	0.558911	0.526397	0.0	0.0	0.0	0.0	3	98.75753021240234	99.46778106689453	0.0	95.25615692138672	0.07926376909017563	-11.001869201660156	59.79
104	2018-05-21 15:48:35.377086-04:00	3.0	0	True	3.0	0.0	2.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.648481	0.0	0.833936	0.691976	0.0	3	98.75753021240234	99.46778106689453	0.0	95.25615692138672	0.07926376909017563	-11.001869201660156	53.78
105	2018-05-21 16:49:48.449736-04:00	3.0	1	True	3.0	0.0	2.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.922999	0.0	0.0	3	98.75753021240234	99.46778106689453	0.0	95.25615692138672	0.07926376909017563	-11.001869201660156	24.33
106	2018-05-22 10:33:49.423204-04:00	3.5	3	True	2.0	0.0	4.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	0.6451	0.0	0.65656	0.0	0.882987	0.0	0.0	6	98.77615356445312	99.84172821044922	0.9472178220748901	90.20668029785156	0.07957076281309128	-57.664974212646484	24.41
107	2018-05-22 12:31:08.520840-04:00	3.0	0	True	3.0	0.0	3.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	98.78680419921875	52.15855407714844	13.984306335449219	95.32332611083984	0.07971920818090439	-10.677902221679688	15.36
108	2018-05-22 13:32:14.696994-04:00	3.0	2	True	3.0	0.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.978371	0.0	0.0	55	98.78700256347656	99.92062377929688	96.00025939941406	35.840782165527344	0.08059031516313553	-70.1837387084961	38.38
109	2018-05-22 14:35:31.013203-04:00	3.0	1	True	3.0	0.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.543253	0.518602	0.542263	0.0	0.929844	0.0	0.0	3	98.56111145019531	97.14257049560547	0.0	88.33935546875	0.08052487671375275	-43.58467102050781	46.42
110	2018-05-22 15:36:22.071392-04:00	3.0	1	True	2.5	0.0	3.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.627525	0.622144	0.0	0.0	0.0	0.939384	2	98.7619857788086	55.360816955566406	0.0	95.00349426269531	0.07958945631980896	-33.83556365966797	47.96
111	2018-05-22 16:53:15.598141-04:00	3.5	0	True	3.5	0.5	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.627525	0.622144	0.0	0.0	0.0	0.939384	2	98.7619857788086	55.360816955566406	0.0	95.00349426269531	0.07958945631980896	-33.83556365966797	58.96
112	2018-05-22 17:54:15.653515-04:00	3.5	1	True	3.5	0.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.627525	0.622144	0.0	0.0	0.0	0.939384	2	98.7619857788086	55.360816955566406	0.0	95.00349426269531	0.07958945631980896	-33.83556365966797	86.63
113	2018-05-23 12:29:23.816714-04:00	3.5	2	True	3.5	0.5	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.610964	0.0	0.595826	0.0	0.0	6	98.77786254882812	99.9209976196289	4.2255635261535645	89.5257568359375	0.0	-94.87025451660156	40.48
114	2018-05-23 13:52:52.643972-04:00	3.0	2	True	3.5	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.0	0.0	0.0	0.0	0.784724	6	98.77786254882812	99.9209976196289	4.2255635261535645	89.5257568359375	0.0	-94.87025451660156	75.52
115	2018-05-23 19:16:11.521331-04:00	4.5	5	False	4.5	0.0	1.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.542857	0.0	0.559979	0.0	0.840363	0.0	0.0	0	98.78675842285156	85.3966293334961	0.0	92.22583770751953	0.07998545467853546	-5.490123748779297	56.81
116	2018-05-23 20:18:53.374607-04:00	4.0	2	False	4.0	0.0	2.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.542857	0.0	0.559979	0.0	0.840363	0.0	0.0	0	98.78675842285156	85.3966293334961	0.0	92.22583770751953	0.07998545467853546	-5.490123748779297	60.49
117	2018-05-24 12:57:11.844826-04:00	4.5	3	True	4.0	1.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	0.0	0.0	0.601401	0.0	0.0	0.0	0.676189	16	98.74866485595703	99.82279205322266	80.40125274658203	58.93069076538086	0.0829889178276062	-17.987049102783203	62.41
118	2018-05-24 14:09:44.732305-04:00	4.0	1	True	4.5	0.5	2.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.504602	0.0	0.0	0.0	0.0	0.831039	12	98.75985717773438	97.958740234375	0.0	40.07870101928711	0.08007010072469711	-30.44440460205078	94.84
119	2018-05-24 16:46:03.133409-04:00	3.0	3	True	4.0	1.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.890302	0.0	0.0	10	98.70267486572266	99.90026092529297	0.0	72.29859161376953	0.08595240861177444	-48.22760772705078	65.51
120	2018-05-24 17:47:01.866590-04:00	2.5	3	True	3.5	0.5	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.544697	0.0	0.0	0.0	0.0	0.0	0.0	10	98.70267486572266	99.90026092529297	0.0	72.29859161376953	0.08595240861177444	-48.22760772705078	89.69
121	2018-05-25 15:14:49.747166-04:00	3.0	4	True	3.5	0.0	1.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.600732	0.0	0.0	0.0	0.0	0	98.78677368164062	99.92101287841797	93.2105484008789	37.220333099365234	0.08061899989843369	-97.84825134277344	61.25
122	2018-05-25 17:28:34.368058-04:00	4.0	6	False	4.0	0.0	1.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.864204	0.0	0.0	0.0	0.880065	0	98.78677368164062	99.92101287841797	93.2105484008789	37.220333099365234	0.08061899989843369	-97.84825134277344	39.93
123	2018-05-29 18:48:16.198917-04:00	3.0	0	True	2.5	0.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.75444030761719	15.580900192260742	0.0	92.10059356689453	0.07966209948062897	-20.392606735229492	30.7
124	2018-05-30 11:52:55.641396-04:00	3.0	1	True	2.5	0.0	2.0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.505385	0.0	0.633136	0.594919	0.742137	0.58226	0.0	3	98.65351104736328	41.92818069458008	0.0	83.96359252929688	0.0	-77.66983795166016	14.83
125	2018-05-30 12:54:38.158752-04:00	3.0	5	True	3.0	0.0	1.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.546478	0.0	0.589202	0.575456	0.0	29	98.78693389892578	99.79751586914062	8.828753471374512	41.96035385131836	0.07930620014667511	-42.53227233886719	36.29
126	2018-05-30 15:51:19.540609-04:00	4.0	9	False	4.0	0.0	1.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.518098	0.715468	0.0	0.0	0.733641	0.0	0.0	0	98.78707122802734	99.61257934570312	0.0	64.58375549316406	0.08191941678524017	-24.53234100341797	85.49
127	2018-05-30 16:54:24.213500-04:00	3.5	4	False	4.5	0.0	1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.518098	0.715468	0.0	0.0	0.733641	0.0	0.0	3	98.77326202392578	99.91950225830078	0.0	76.06751251220703	0.07932679355144501	-88.88983917236328	95.61
128	2018-05-30 18:04:02.667050-04:00	3.5	3	False	4.0	0.0	1.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.518098	0.715468	0.0	0.0	0.733641	0.0	0.0	0	98.78412628173828	50.160335540771484	0.0	95.01649475097656	0.0792447030544281	-3.7198898792266846	59.46
129	2018-06-02 16:40:40.727517-04:00	2.5	3	True	2.0	2.0	1.5	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.884635	0.0	0.0	0.53993	0.0	0.0	23	98.27913665771484	98.9867935180664	64.85977935791016	38.662532806396484	0.0794624388217926	-89.21803283691406	20.13
