index	time	mood	social	alone	morale	stress	fatigue	compulsions	email_activity	just_woke_up_activity	getting_ready_activity	errands_activity	resting_activity	with_parents_activity	reading_activity	with_friends_activity	therapy_activity	commuting_activity	meditation_activity	schoolwork_activity	washing_up_activity	with_k_activity	eating_activity	trying_to_leave_apt_activity	work_activity	tv_activity	working_out_activity	feedly_activity	leisure_activity	cooking_activity	ash_stuff_activity	chatting_activity	in_class_activity	workshop_activity	shopping_activity	studying_activity	working_activity	friend_home_location	library_location	la_location	therapy_location	parents_home_location	airport_location	vacation_location	home_location	cafe_location	mountain_view_location	k_home_location	school_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	phone_unlocks	phone_use_secs	walking_distance	walking_duration	avg_walking_speed
parents_home_location	0.3173144353548736	-0.161002988652854	0.20738291521455043	-0.252516329628944	-0.05461988245485303	0.3109308937431808	0.11362839821247911	0.023717004137102208	0.01925340083140098	0.0	0.0	-0.03924530693230679	-0.03195260764503694	0.0	-0.022546588410792958	-0.12410002462378075	0.18557576615037297	0.0	0.32278003700386787	0.14682896686256847	-0.031952607645036935	-0.08999826928069343	-0.022392091582978727	0.0	0.1582251649282494	-0.07677175707730827	0.13688490231780523	-0.1188585866338864	-0.10384415686233896	0.0	-0.11719715463101481	0.10724978403434338	-0.022546588410793038	0.0	-0.022546588410793076	-0.06880104775972892	0.11592254191554274	-0.11885858663388596	0.0	-0.09925206530745297	0.0	1.0	-0.022546588410793014	-0.16744367165578358	-0.37576225467493907	-0.05581455721859464	-0.12410002462378084	-0.0899982692806935	-0.07639384843803826	-0.0011839726528357502	0.019745546287431765	-0.0520022467645247	-0.014064022584478978	-0.03347642880701119	0.14484319998454576	-0.07409406769833993	0.07719566352916779	-0.12566738449153414	0.011690499762265045	-0.031211820334263212	-0.0017813398772456362	-0.04720622128111466	0.06573737661255022	-0.0909399196091761	-0.02079630001075249	0.19211514516525233	-0.033776181647141586	0.001078380273004346	0.16833770614763777	0.051948435861915034	0.013280783865621317	0.1337995034814243	0.09510124157271568	-0.08348496399339522	-0.08479498389658834	-0.10371394808400508
airport_location	0.05411572317641309	0.0028837377225735795	0.018636120718587574	-0.1018297222881275	0.017910437175880537	0.019814387672397123	0.012662536408639924	0.05055086733603034	0.3731899932607164	0.0	0.0	-0.023029957148838362	-0.005929629644230027	0.0	-0.00418410041841005	-0.023029957148838407	-0.004184100418410049	0.0	-0.007277588641546777	-0.05373656668062283	-0.0059296296442300075	-0.016701497773972392	-0.021058871793473776	0.0	-0.05608663417917989	-0.03276290525493652	-0.009435221945331295	0.18969255019195325	0.0835074888698621	0.0	-0.02849281277254849	-0.021561540911771777	-0.0041841004184100606	0.0	-0.004184100418410058	-0.012767807149960248	-0.010357829218184624	-0.02205727327813411	0.0	-0.0184187780614377	0.0	-0.022546588410793014	1.0	-0.031073487654553682	-0.06973236830169395	-0.010357829218184613	-0.02302995714883851	-0.016701497773972392	-0.014176846953064488	0.07386360038595756	-0.03574543410843839	0.036781952527620614	-0.01884978796642263	0.05681004399367846	0.1776588513545116	-0.020166777594122668	0.21554331636105184	-0.12930680453885154	0.14191289249985298	0.0006938861432650973	-0.06359179897839617	0.0027470479278267207	0.07119341537852364	-0.12042313625103176	0.025085380499324766	0.046876993343774154	0.0168431710528044	-0.028617338087085838	0.0027296003546668627	-0.032618788821793775	-0.018914998497336143	0.21773841879647268	0.12119686485239523	-0.0246989894753867	-0.024618544328089676	-0.026662764228045473
vacation_location	-0.36736558806270014	0.13563632255849847	-0.04613411161053147	0.1872185239413125	0.3737031901528148	-0.149955719894498	-0.38491091895120727	0.045380346332448133	0.04361475137427338	0.0	0.0	-0.10346467376577571	-0.044036771377507354	0.0	-0.031073487654553766	-0.1034646737657753	-0.031073487654553703	0.0	-0.054047474533117715	0.2741964677932629	-0.04403677137750716	0.00826898230594723	0.09746358166825322	0.0	0.29521125795555164	-0.13738238931306906	0.004671418358670513	-0.12886366349221373	-0.15159800894236589	0.0	-0.06691740458145713	-0.017792017089454035	-0.031073487654553627	0.0	0.13465177983639884	-0.09482093118615274	0.05982905982905947	-0.16380974172739032	0.0	0.5927489783638205	0.0	-0.16744367165578358	-0.031073487654553682	1.0	-0.15388957218143895	-0.00854700854700849	0.7411449079956509	-0.12403473458920845	-0.10528525482759478	-0.1177467893214578	0.11720223487941898	0.005511354279570735	-0.13998914822607703	0.0468984515869282	-0.03725458803869618	-0.05774035633827059	0.05481206956194696	-0.07593231628372224	0.16444231830363937	-0.028871965316027984	-0.02061358781651214	-0.11536156960689833	0.045295872971682326	0.12342426805208022	0.004332515638141271	-0.05801868875243328	0.4526417136283567	0.2614744328706642	-0.09880298174475774	-0.06516545831681267	-0.03344605675666599	-0.054685462513676085	-0.03990522632493871	-0.14680260329559836	-0.1467441067855692	-0.16762578176889856
home_location	-0.40591650602571344	-0.2545743679990545	-0.11723532146835414	0.6294010274828497	-0.25684538776012866	-0.10861296536754467	0.1579772702325776	0.08461427354876173	-0.03786759857896312	0.0	0.0	0.03934052830461624	-0.006894657297232822	0.0	0.060002270399131745	-0.304475853517239	-0.06973236830169385	0.0	-0.12128855446863347	-0.38551828637524704	0.08503410666587125	-0.17477650269891412	0.04648816682280285	0.0	-0.39445304741367604	0.20032247645333984	-0.040226168306964225	0.07010185931592129	0.148883687484259	0.0	0.20472594065649866	0.1142105590728883	-0.0697323683016942	0.0	-0.06973236830169464	0.051135277141176785	-0.06557033945122208	-0.36760731104690497	0.0	0.23240731130937656	0.0	-0.37576225467493907	-0.06973236830169395	-0.15388957218143895	1.0	-0.17262395488178806	-0.38381809547612994	-0.27834776355752944	-0.23627184202799256	-0.003109244354581409	-0.13917612180158395	-0.11922724754780449	0.12335352785204776	0.0958674858902738	-0.07881688238709895	0.021968008988486016	-0.19135450348913297	0.20086977026308808	-0.18644518938493046	-0.06648180042312288	0.07782218132580723	-0.023828759304975255	0.018801417210370413	0.018684350569444452	0.01786253896772813	-0.28636127820877366	-0.3332866773406579	-0.3801384153857396	-0.27658729739408944	-0.152153151351588	-0.051916280059000716	-0.058113936516051526	-0.056298005826054105	0.22983706242223487	0.2256548222010385	0.2902712445960856
cafe_location	0.08508548775884014	0.1608965283791102	0.06387800069150522	-0.2520816345981445	0.17101671413772784	0.007007276630584059	-0.07031754865652984	0.015126782110816157	-0.02775484178362832	0.0	0.0	-0.057011146768896695	-0.01467892379250261	0.0	-0.010357829218184568	0.027449811407246363	-0.010357829218184603	0.0	-0.018015824844372568	0.1927519724091266	-0.014678923792502662	0.06890818588289373	-0.05213168321790243	0.0	0.18467553579867932	-0.08110526598000407	-0.023357091793352627	-0.05460324724246349	-0.06890818588289355	0.0	0.0018085785022014546	-0.05337605126836243	-0.010357829218184634	0.0	-0.010357829218184686	-0.03160697706205061	-0.025641025641025703	-0.05460324724246354	0.0	0.05572853642736747	0.0	-0.05581455721859464	-0.010357829218184613	-0.00854700854700849	-0.17262395488178806	1.0	-0.057011146768896674	-0.04134491152973592	-0.0350950849425314	-0.02958117295996541	0.07872197629742922	0.06060208838411242	-0.046663049408691905	0.0774271356357645	0.022259812000392953	-0.04992328513004688	-0.008560139767978822	0.0011378261625865993	-0.015703793880555428	0.001025754303021825	-0.028369798404416224	-0.010176080541731905	0.12419705864357816	-0.022091422709108615	0.0007220859396902466	-0.012233844393149755	0.004131999045570062	-0.019320770901773112	-0.007312568444665423	-0.016999684778298947	0.02962365027018988	0.1996526582497612	0.1484934263448899	-0.06114287164862231	-0.06094372798240701	-0.06600423764775663
mountain_view_location	-0.3099556296873981	0.11354980313835303	-0.10783650293130789	0.16789118550766963	0.2785330086670123	-0.09867474047981178	-0.410296138011687	-0.020723617869189744	-0.06171107898048364	0.0	0.0	-0.043296817944705294	-0.032637628871008975	0.0	-0.023029957148838397	-0.1267605633802818	-0.023029957148838473	0.0	-0.04005701054024506	0.1334674714956411	-0.032637628871008954	-0.0374520307966379	0.018478628138439264	0.0	0.17083940102951622	-0.08219225669003677	0.04039230917920408	-0.12140675596133893	-0.05788041123116816	0.0	-0.085339993598288	-0.07472328958998366	-0.023029957148838587	0.0	0.18168077306305996	-0.07027605032002382	0.11191076958339105	-0.12140675596133893	0.0	-0.10137989700784113	0.0	-0.12410002462378084	-0.02302995714883851	0.7411449079956509	-0.38381809547612994	-0.057011146768896674	1.0	-0.09192771195538486	-0.07803163050249701	-0.12178367228679307	0.07023242719120834	0.12246659182943358	-0.1037522443824065	0.02937753878526095	-0.04477647565077032	-0.054464772442493	0.028029067939903732	-0.02652893314537678	0.04544246857982491	-0.023475147848272118	-0.08184854009852308	0.024754603650664193	-0.011366639858054318	0.05210215577234624	-0.051019570252761944	0.06444276407152323	0.5010288446445562	0.37707992893986236	-0.0032700979746838705	0.011199315387526648	0.009207110587159296	-0.1320238857916208	-0.041907321367738976	-0.13594718394782565	-0.1355044010053006	-0.1467561139163103
k_home_location	0.10086081108366131	0.16735069925677537	-0.028611161445605836	-0.2543405157385529	0.08170553058639722	-0.029377124560886633	0.08697299316145883	-0.046565024397723205	0.05754000554302074	0.0	0.0	0.01702365036210819	0.16568337391590204	0.0	-0.01670149777397234	-0.09192771195538414	-0.016701497773972382	0.0	-0.029049644688706307	0.20574297437633615	-0.0236690534165576	0.6444444444444445	0.09136936238160512	0.0	0.19344855106255898	-0.13077831181502095	-0.03766217885773574	-0.03169623262772257	-0.1288888888888889	0.0	-0.06707363979678974	-0.08606629658238645	-0.016701497773972406	0.0	-0.016701497773972444	0.22084711628963904	-0.04134491152973591	-0.0880450906325624	0.0	-0.0735214622093815	0.0	-0.0899982692806935	-0.016701497773972392	-0.12403473458920845	-0.27834776355752944	-0.04134491152973592	-0.09192771195538486	1.0	-0.05658912410102423	-0.029298755349182085	0.20326921231140724	-0.014859702744038967	-0.013503306303198171	-0.12360820846809756	-0.032197141279414254	-0.08049887847204742	0.05131140080198778	-0.11251709246245115	0.15712361853037335	0.26310850161520394	0.05117251410136216	-0.03156458266253869	-0.11051876717110566	0.025766195581767647	-0.03492985777322948	0.1443091261666761	0.013930991825191199	0.018692284188710582	-0.13334461287617938	-0.06395939215048742	-0.07550220446620987	-0.0872854733564221	0.0024077835169083	-0.09858991814046635	-0.09826880862727273	-0.10642863527923346
school_location	0.21795381064430636	0.19015619528766825	0.12937925611524873	-0.3010037434390011	0.07250715097646883	0.0671364244185623	-0.13419373891728176	-0.15724889317615343	-0.03798828266855556	0.0	0.0	-0.07803163050249688	-0.020091165017150105	0.0	-0.01417684695306448	0.4894711367883885	-0.014176846953064492	0.0	-0.024658409225697807	0.10167757913961673	-0.02009116501715008	-0.056589124101024235	-0.0036663631870348335	0.0	0.09174752271593957	-0.11100945175533922	-0.031969045699430335	-0.009511844160557312	-0.08745591906521896	0.0	0.01147693072202166	-0.0066414768248403595	0.2951361774774329	0.0	-0.014176846953064511	-0.043260732246003394	-0.03509508494253138	-0.07473591840437968	0.0	-0.06240772723583147	0.0	-0.07639384843803826	-0.014176846953064488	-0.10528525482759478	-0.23627184202799256	-0.0350950849425314	-0.07803163050249701	-0.05658912410102423	1.0	0.10221780205643848	-0.08132618075236953	0.1104991886251128	-0.06386810362434818	-0.023004590413248968	-0.012280742228018171	0.08389132888812394	0.007050088700322388	-0.044309352347268294	0.0057345291195797215	-0.01825330454394347	0.00186767753100482	0.026006948154900813	-0.05019837985738532	-0.03477736879070885	0.04186904210290655	0.13634953000126773	0.12437429204228502	0.13382519566488993	0.11373605929353074	0.01903713534845651	-0.007015313918958665	-0.0663802340402112	-0.04696836542479728	-0.023899383738113046	-0.021897553585997546	-0.03603110647537667
Sadness_score	0.07042024186568911	0.04512423415566436	0.13392589495207993	-0.026167041480985132	-0.08002118863268604	0.11594724123586382	0.08737497204292831	0.0346865307812996	-0.03760206613618187	0.0	0.0	0.021744192838118456	0.12039913072924456	0.0	-0.05088462924330648	0.07463197535829999	0.11125905328729864	0.0	0.05291807865964199	-0.022994594746442887	0.09775898090790586	-0.07045143643417602	-0.015985810174745367	0.0	-0.008284188361664347	-0.014631624475028976	0.05042570522218489	0.03600708361394685	0.029196162526260453	0.0	-0.024779946159081755	0.061589478704268084	0.06505622238074323	0.0	-0.05088462924330693	-0.06674597275663421	0.025136085238691524	0.08503395386828641	0.0	-0.02838646487134039	0.0	-0.0011839726528357502	0.07386360038595756	-0.1177467893214578	-0.003109244354581409	-0.02958117295996541	-0.12178367228679307	-0.029298755349182085	0.10221780205643848	1.0	-0.13380476911316075	0.05267332778488818	0.1747548221241083	0.18440631181530223	0.07468778802981285	-0.036068583350395506	0.2819486202267521	-0.23056019173990835	0.14598031681003948	-0.06007725119030576	-0.12822634519928064	-0.13559494245558196	0.061121043935478465	-0.08391412479947688	0.14954598366950228	0.13423411641592406	-0.08099316895144186	-0.03347836381005687	0.04303523638106701	-0.05703080703679624	0.05416499221869796	0.0855175260810205	0.036654373425813624	-0.00478565774873702	-0.0019127745161462717	0.03293321535318075
Analytical_score	-0.028614833073093152	0.03654814400935424	-0.012940198584223843	-0.03183785683678521	0.1353236976152827	-0.020061427807160737	-0.05310244673274809	-0.010954773518212812	0.028382377666995865	0.0	0.0	0.03623291645066635	0.055999909268261684	0.0	-0.0357454341084384	-0.05218852036527499	-0.0357454341084384	0.0	0.01816184045849136	0.20104022409130473	0.027392122672433548	0.1318515801918072	0.00044737977613975877	0.0	0.1994736164569336	-0.09820139179467116	-0.018114801020487164	-0.03214028950301037	-0.14461776792774414	0.0	-0.16281319914177333	0.07444762230773472	-0.03574543410843837	0.0	-0.03574543410843837	-0.0012732637288478392	0.04187315054189387	-0.003670646296290081	0.0	0.0894235803496442	0.0	0.019745546287431765	-0.03574543410843839	0.11720223487941898	-0.13917612180158395	0.07872197629742922	0.07023242719120834	0.20326921231140724	-0.08132618075236953	-0.13380476911316075	1.0	-0.013829445111387584	-0.11715657374576419	-0.1582137492972689	-0.1193579063135257	0.0887004061851911	-0.07331382030663483	-0.025222628975443057	0.015819993970592323	-0.027908335620920918	0.033831105473548805	-0.11805654773807817	0.0007495470233124462	0.0905268125439982	-0.055473147785366564	-0.024999164089451634	0.10759249559840227	0.0792815371557976	-0.12361381664132613	-0.10679423813524527	-0.0881706495591395	0.008970153391432213	-0.007711037306879899	-0.08315248965995098	-0.0864774741610719	-0.08433238991581564
Joy_score	0.08498481010651339	0.04943862554124043	0.048799925503963004	-0.015289718743062385	-0.041431673934033734	-0.01601900342431884	0.035013950448601866	0.01878538614592812	0.01529787157979878	0.0	0.0	0.002865761603172022	-0.0337980694510081	0.0	0.02519143958590279	0.08722130943467758	0.03699788513809503	0.0	0.07609221666495809	-0.0707874214086264	0.0626416911905898	-0.03366675824669996	-0.1034166778441774	0.0	-0.040809462472232716	0.06063029183911069	0.10324614703432279	-0.1151672336944623	-0.029293778397527864	0.0	0.031039539509645823	-0.03585480594317465	-0.0825687288002829	0.0	-0.08256872880028311	0.029692213242614042	0.11289927180712894	0.018231098733575247	0.0	-0.13875140647452608	0.0	-0.0520022467645247	0.036781952527620614	0.005511354279570735	-0.11922724754780449	0.06060208838411242	0.12246659182943358	-0.014859702744038967	0.1104991886251128	0.05267332778488818	-0.013829445111387584	1.0	0.05633433567877862	0.01219613820041409	0.10747719849176955	-0.008292381195577472	0.28380584722797714	-0.24324733775761723	0.18193540564714994	0.042971119577854745	-0.29982911600430817	0.058191876430708576	0.017823273190916217	0.09796203184609717	-0.006064371945590005	0.049556057451610944	0.007894725334636997	0.038183748095437085	0.12002337548748757	0.08202301957268042	0.0345319330253283	-0.03435025040413013	-0.06971229337845251	0.05251065399588523	0.05701439688622208	0.017661859910602727
Fear_score	0.03665377079433633	-0.09827633521792735	0.07554173075281496	0.08570809718446479	-0.1418214588767059	0.19340933709859004	0.26114310911724503	0.012645035873011325	-0.0505098965857152	0.0	0.0	-0.010238944223604766	0.13393440854414726	0.0	-0.018849787966422664	-0.10375224438240527	-0.018849787966422636	0.0	-0.03278625966920042	-0.051760221013334745	0.2783873114709503	-0.0752419063308932	-0.09487230908045613	0.0	-0.06366715777558145	-0.0767731953572058	-0.04250661200746589	-0.09937020693405364	-0.16675365053084973	0.0	0.07162901326850978	0.1742944203665707	-0.01884978796642262	0.0	-0.018849787966422574	0.12680713941785185	-0.0466630494086919	0.0025408978680854424	0.0	-0.08297842459302766	0.0	-0.014064022584478978	-0.01884978796642263	-0.13998914822607703	0.12335352785204776	-0.046663049408691905	-0.1037522443824065	-0.013503306303198171	-0.06386810362434818	0.1747548221241083	-0.11715657374576419	0.05633433567877862	1.0	0.09922833082300826	0.22982295490863547	0.014638993662374705	0.1734302520909146	-0.13180746338298446	0.07048130541646562	-0.025274047146589596	-0.0805010180806191	0.03268412469257885	-0.10649216126520007	-0.0915609618849956	-0.12389806489311535	0.04722893653804112	-0.1096606371820607	-0.09845216634827973	0.010380438051854336	0.11641715241906585	0.041093873012899816	0.08912616607541346	0.09777845022832049	0.08332764476036097	0.08800692938479678	0.13945677298369086
Tentative_score	-0.16251234396032374	0.01659624502916334	0.10462102772712568	0.09604755046112945	-0.04889060661927949	-0.002953811016639701	-0.022679456246509133	-0.08657478270497715	-0.002801998802762175	0.0	0.0	0.08972453074058723	0.08739737741493551	0.0	0.07716900849576551	-0.03045570274210324	0.06177361654729484	0.0	0.025043861776157417	-0.16974841511838584	0.060470274366703804	-0.06863911809078416	-0.05779375842734122	0.0	-0.16053787401667613	-0.04146663340473143	0.02784000328562161	0.1390783908486701	0.07163028231802071	0.0	0.00025433329032739676	-0.01987939273679673	0.06177361654729497	0.0	0.08314887394282325	-0.0023669062236802148	-0.004167496330678394	-0.09065542981319326	0.0	0.034254402861834905	0.0	-0.03347642880701119	0.05681004399367846	0.0468984515869282	0.0958674858902738	0.0774271356357645	0.02937753878526095	-0.12360820846809756	-0.023004590413248968	0.18440631181530223	-0.1582137492972689	0.01219613820041409	0.09922833082300826	1.0	0.1738532059805017	-0.3462100396485442	0.19129259833214673	-0.05892000571882846	0.08507723077056573	-0.08510286956339116	-0.2682534818765751	0.06325121603077813	0.08124214185242333	0.10153761200181072	0.08067671701236726	-0.040674829545677575	-0.16093231869217914	-0.12112750616600856	0.036089155304476386	0.03572292267214128	0.014469691268751333	0.005336069980477696	0.0007085813618025195	0.008738433825254542	0.00474246050304514	-0.004021586884106542
Anger_score	0.13929893923353215	0.01802271347028473	0.0825958812005595	-0.04121592462874772	-0.01503530915007841	0.20929860669284026	0.08114787286069601	0.025282224110861343	0.09655519269605312	0.0	0.0	0.004461533917626667	-0.03179663237515488	0.0	-0.02243652821628999	0.0861461655905268	0.21704709782797957	0.0	-0.039024833673724925	0.06368738024354781	0.10256040038829443	-0.08955894662834822	-0.06539085457684128	0.0	0.07691547796697533	-0.08170170565398566	0.04737161674331548	-0.07608476463020458	-0.08514379516985598	0.0	-0.1151496264074622	0.05217434110312379	-0.022436528216290025	0.0	-0.02243652821629003	0.09777813353100093	0.034079458547084426	0.01267264955206527	0.0	-0.0014899060350407368	0.0	0.14484319998454576	0.1776588513545116	-0.03725458803869618	-0.07881688238709895	0.022259812000392953	-0.04477647565077032	-0.032197141279414254	-0.012280742228018171	0.07468778802981285	-0.1193579063135257	0.10747719849176955	0.22982295490863547	0.1738532059805017	1.0	-0.011479125779943958	0.28459518944417583	-0.18675686030778954	0.20350453309789845	-0.027219930415162776	-0.13189402144315213	0.08743629165383905	0.046955873532515985	0.049195832948370495	-0.07507793125348647	0.0439500548582077	0.042301052335166504	0.10861708446103552	0.08553824583161525	0.03028246709095742	0.1584776927678896	-0.00804199656325541	-0.04647214421886374	0.010840907459374723	0.011990583480163198	0.0033949765006826725
Confident_score	-0.034096191112363124	-0.010929399925490543	-0.102735082025443	-0.010112274205555665	-0.02593178137493031	-0.026774456030319777	0.06661535341862991	-0.03775139228473151	0.00787798855331172	0.0	0.0	-0.0029252001307379805	-0.028579983817918136	0.0	-0.02016677759412259	0.1561089992697271	-0.020166777594122644	0.0	-0.03507695726178508	0.00828903649117191	-0.028579983817918358	-0.08049887847204742	-0.10150081053826916	0.0	-0.004891237620424466	0.07475012773795536	-0.045476447382920726	0.01726375515954521	0.0008107903707715542	0.0	-0.02889383241892775	-0.0028678836898962407	-0.020166777594122744	0.0	-0.020166777594122876	-0.06153904099073689	-0.04992328513004695	0.1319923963824661	0.0	-0.0202245189955075	0.0	-0.07409406769833993	-0.020166777594122668	-0.05774035633827059	0.021968008988486016	-0.04992328513004688	-0.054464772442493	-0.08049887847204742	0.08389132888812394	-0.036068583350395506	0.0887004061851911	-0.008292381195577472	0.014638993662374705	-0.3462100396485442	-0.011479125779943958	1.0	-0.14028971752913758	0.08635515673003787	-0.10479081268542122	-0.02733869058438966	0.04040664117012576	-0.181148289453553	-0.08418358416562681	0.011223526060010178	0.02939164669468374	-0.10655256823371832	-0.04828372944549859	0.018635228365765828	0.01099404965454546	0.1433052953915748	0.09330358723950147	-0.04964786223274012	0.02748201547162701	0.11647897617618681	0.11742276011516803	0.10651430655109903
word_count	0.06937900134063067	0.13607168309426404	0.25708930269095315	-0.21056653249948648	0.05666520514458634	0.11571971937295286	0.058438821366774155	0.0684920916417391	0.0861658940592752	0.0	0.0	-0.06797468572252102	0.045971281466582366	0.0	-0.017618895989788014	0.05985129118185419	-0.028157301067792087	0.0	0.1201945551160076	0.05580398008839324	0.20278702332213236	0.15594985094301836	-0.01934970576023403	0.0	0.0633245998075437	-0.17943197250530687	0.03869124054310231	-0.09163133638060172	-0.15454766065637138	0.0	0.09795704281633193	0.001838504561697064	-0.030133252019917896	0.0	-0.04857546090642512	0.03735018331488693	0.0376374399322244	0.11822838210532338	0.0	0.04759908467227774	0.0	0.07719566352916779	0.21554331636105184	0.05481206956194696	-0.19135450348913297	-0.008560139767978822	0.028029067939903732	0.05131140080198778	0.007050088700322388	0.2819486202267521	-0.07331382030663483	0.28380584722797714	0.1734302520909146	0.19129259833214673	0.28459518944417583	-0.14028971752913758	1.0	-0.7607189461350273	0.773569697620648	-0.0684744494932936	-0.4413615603914425	0.017123916125327123	0.00148934414867935	-0.009497278410456795	0.029541954795539026	0.10656730538749745	-0.01390795202710829	-0.024101042175874117	0.09715715735203692	0.03242446937916861	0.06649356114605055	0.18585030599719674	0.1404816864166956	-0.07399889947606185	-0.07265656429236021	-0.07587887561869217
uniqueword_ratio	-0.10335916250809853	-0.12241204885567579	-0.19785362737908196	0.2145643957256041	-0.061658604068053804	-0.11355660359312032	-0.043170575387659636	-0.04725400931922912	-0.07783816863833928	0.0	0.0	0.10089811041007304	-0.059541090909023445	0.0	0.02605962154313629	-0.03600251389079741	0.016594514144962783	0.0	-0.04208081960097075	-0.08823860740665558	-0.11669552552748133	-0.12820161379471814	0.03791458422555934	0.0	-0.08965363808751808	0.2509719874523479	-0.004178788481431729	0.12450932133133052	0.21422497219616873	0.0	-0.10695332890714519	0.0014306813088982753	0.039387040327961344	0.0	0.10694326658207437	-0.07835660122329859	-0.015120025604691261	-0.026378441930064892	0.0	-0.08069625121986462	0.0	-0.12566738449153414	-0.12930680453885154	-0.07593231628372224	0.20086977026308808	0.0011378261625865993	-0.02652893314537678	-0.11251709246245115	-0.044309352347268294	-0.23056019173990835	-0.025222628975443057	-0.24324733775761723	-0.13180746338298446	-0.05892000571882846	-0.18675686030778954	0.08635515673003787	-0.7607189461350273	1.0	-0.6233369399914845	-0.1141937275859777	0.3809376321218831	0.13543670178431189	0.06640639928900662	0.04002621695597955	-0.053004511693791126	-0.10734131714957854	-0.05372133924399309	-0.08768991379144955	-0.11434402197337475	-0.01852412400356882	-0.052672562737016045	-0.13364677110786338	-0.149302052125945	0.04081289337532526	0.0391440430224433	0.018160526425355168
backspace_count	0.03733531996893931	0.2213654839808096	0.12793761759718822	-0.27554067659241105	0.2575310086263373	0.018425986146413026	-0.11064961701288409	0.004099670366788583	0.10885205443836181	0.0	0.0	-0.047639447753442955	0.02948010908875247	0.0	-0.03627335217359553	0.05338848582778671	-0.02188852512964529	0.0	0.03967914586380079	0.207078378447188	0.06367583001333935	0.3216021566766105	0.028642195043796094	0.0	0.20867088494183222	-0.23724209955360379	0.010285127299841918	-0.0883833897447121	-0.2435304181308474	0.0	0.08372473068483341	-0.07104930616644646	-0.03580932549475852	0.0	-0.05297831261173157	0.07700768725670404	0.016460026563617884	0.095081911752718	0.0	0.18916693248686536	0.0	0.011690499762265045	0.14191289249985298	0.16444231830363937	-0.18644518938493046	-0.015703793880555428	0.04544246857982491	0.15712361853037335	0.0057345291195797215	0.14598031681003948	0.015819993970592323	0.18193540564714994	0.07048130541646562	0.08507723077056573	0.20350453309789845	-0.10479081268542122	0.773569697620648	-0.6233369399914845	1.0	-0.07347639337445587	-0.17849060655807153	0.01303452308237989	-0.09164765720292142	-0.021404729254144213	-0.04602261981687209	0.10331045919209197	0.015119648237014009	0.08070532935594801	0.0858025163898547	0.0239707052568852	0.14755218382027485	0.04589312538595513	0.03237171796342037	-0.0916569170562524	-0.09225363155723339	-0.08954089286481749
avg_dwelltime	-0.0009643056386340213	0.004044518158039775	0.004071882132002333	-0.10006885664753973	-0.04116210056034859	-0.05997060938049422	0.10211065990218685	0.05280393763271867	-0.010162366136943931	0.0	0.0	-0.03657264960597862	-0.010893627483351542	0.0	-0.0061621202353668286	-0.03256471654972423	-0.007693964880503267	0.0	-0.010495854523398204	-0.040220958886419585	-0.00943848492963165	0.25833242959256886	-0.013621154899208272	0.0	-0.04274277525568939	-0.03980892575057824	-0.00884255597681512	-0.029254830790443928	-0.05990198484105222	0.0	-0.019692063847002866	-0.029300811375039145	0.0020182794702015322	0.0	0.003527323169131864	0.3212796941406695	-0.011295735399596352	-0.03211519774073525	0.0	-0.014622324353042214	0.0	-0.031211820334263212	0.0006938861432650973	-0.028871965316027984	-0.06648180042312288	0.001025754303021825	-0.023475147848272118	0.26310850161520394	-0.01825330454394347	-0.06007725119030576	-0.027908335620920918	0.042971119577854745	-0.025274047146589596	-0.08510286956339116	-0.027219930415162776	-0.02733869058438966	-0.0684744494932936	-0.1141937275859777	-0.07347639337445587	1.0	0.039123074730578605	0.03079059097698407	-0.05166821108406528	-0.006445551304784599	-0.03893332491098947	0.08470235772846639	-0.01804357132940272	-0.026611833542035473	-0.07461559183675019	-0.04925080257045729	-0.0253402099564596	0.0035237793438179245	-0.009628799972263064	-0.026629879787786668	-0.02676458055532202	-0.027794643473270025
